# file...... underground_lines_power_in_B.csv
# date...... Fri Oct 27 14:53:00 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-09-02 00:00:00 PDT,+115914+59785.7j,+115772+59758j,+115671+59738.7j,+37043.5+26020.6j,-2.6336e-09-6.5642e-09j
2016-09-02 01:00:00 PDT,+72428.9-53489.5j,+72363.4-53503.2j,+72317.3-53512.4j,+38598.5+27464.3j,-9.86384e-09+8.75625e-10j
2016-09-02 02:00:00 PDT,+72444.2-53489.6j,+72378.7-53503.4j,+72332.6-53512.5j,+38604+27466.1j,-3.97295e-09-6.91346e-09j
2016-09-02 03:00:00 PDT,+72368.7-53481.8j,+72303.3-53495.6j,+72257.2-53504.7j,+38574.1+27455.7j,-3.62164e-09+8.09574e-09j
2016-09-02 04:00:00 PDT,+72150.9-53482.8j,+72085.6-53496.5j,+72039.6-53505.6j,+38492.3+27424.9j,+3.18442e-09-1.02253e-08j
2016-09-02 05:00:00 PDT,+71864.8-53459.5j,+71799.8-53473.4j,+71754.1-53482.6j,+38366.9+27404.3j,+7.2248e-09-4.92273e-09j
2016-09-02 06:00:00 PDT,+71829.1-53415.9j,+71764.4-53430.1j,+71718.9-53439.5j,+38323.8+27432.3j,+5.17664e-09+3.80943e-09j
2016-09-02 07:00:00 PDT,+72201-53346.4j,+72136.3-53360.7j,+72090.7-53370.2j,+38438.4+27507j,-2.03828e-08+3.84632e-09j
2016-09-02 08:00:00 PDT,+72735.3-53356.2j,+72670.1-53370.4j,+72624.3-53379.8j,+38647+27571.3j,+5.14268e-09-4.87783e-09j
2016-09-02 09:00:00 PDT,+73017.2-53373.8j,+72951.9-53388j,+72905.9-53397.5j,+38756.8+27603.7j,+3.22043e-09-9.25777e-09j
2016-09-02 10:00:00 PDT,+73076.4-53384.8j,+73011-53399j,+72964.9-53408.4j,+38781.9+27607.9j,+1.33403e-09+8.72939e-09j
2016-09-02 11:00:00 PDT,+73099.3-53422.2j,+73033.8-53436.3j,+72987.7-53445.7j,+38805.3+27598.5j,-2.91793e-09+1.61534e-09j
2016-09-02 12:00:00 PDT,+72974.9-53435.7j,+72909.4-53449.8j,+72863.4-53459.1j,+38762.1+27578.5j,+1.42052e-08-9.63872e-09j
2016-09-02 13:00:00 PDT,+72823.6-53432.8j,+72758.3-53447j,+72712.3-53456.3j,+38703.6+27559.9j,-6.06034e-09+2.05229e-09j
2016-09-02 14:00:00 PDT,+72494.7-53393.7j,+72429.7-53407.9j,+72383.9-53417.3j,+38563.6+27528.9j,+7.26202e-10+6.75968e-09j
2016-09-02 15:00:00 PDT,+71917.5-53380.5j,+71852.9-53394.7j,+71807.5-53404.2j,+38337.5+27457.6j,+2.26244e-09+7.3227e-09j
2016-09-02 16:00:00 PDT,+71529-53601.3j,+71464-53615.1j,+71418.3-53624.3j,+38284.4+27327.6j,-3.82554e-09+4.89989e-09j
2016-09-02 17:00:00 PDT,+70977.4-53642.3j,+70912.7-53656j,+70867.2-53665.1j,+38090.7+27239j,+4.2199e-09+1.38153e-09j
2016-09-02 18:00:00 PDT,+70650.1-53631.2j,+70585.7-53645.1j,+70540.4-53654.2j,+37957.1+27205.9j,+9.03271e-09-2.31433e-09j
2016-09-02 19:00:00 PDT,+70488.6-53669.2j,+70424.3-53683.1j,+70379.1-53692.3j,+37901.3+27184.7j,+8.0711e-09-2.41495e-09j
2016-09-02 20:00:00 PDT,+70823.3-53663.5j,+70758.9-53677.4j,+70713.5-53686.7j,+38028.9+27234.5j,+4.26611e-09-4.9012e-09j
2016-09-02 21:00:00 PDT,+71394.1-53625.4j,+71329.3-53639.3j,+71283.7-53648.5j,+38236.6+27318.1j,-7.5275e-09-1.31922e-08j
2016-09-02 22:00:00 PDT,+71856.1-53576.6j,+71791-53590.5j,+71745.2-53599.7j,+38401.3+27383.2j,-3.57094e-09-1.20581e-09j
2016-09-02 23:00:00 PDT,+72249.1-53523.7j,+72183.7-53537.6j,+72137.7-53546.7j,+38539.2+27439.5j,+1.6802e-08-5.50589e-09j
2016-09-03 00:00:00 PDT,+72347.9-53507.9j,+72282.4-53521.7j,+72236.4-53530.8j,+38569.4+27454.9j,-1.27662e-09-5.04333e-09j
2016-09-03 01:00:00 PDT,+72409.8-53499.2j,+72344.3-53512.9j,+72298.3-53522.1j,+38590.9+27463.5j,-1.26447e-08+6.23861e-09j
2016-09-03 02:00:00 PDT,+72422.9-53499.2j,+72357.4-53513j,+72311.3-53522.1j,+38595.4+27465.2j,-2.03334e-10+4.97736e-09j
2016-09-03 03:00:00 PDT,+72343-53491.6j,+72277.6-53505.3j,+72231.6-53514.5j,+38564+27454j,-9.55167e-09-9.71302e-09j
2016-09-03 04:00:00 PDT,+72108.8-53496.2j,+72043.5-53510j,+71997.6-53519.1j,+38476.5+27420.8j,+2.73513e-09-9.73958e-09j
2016-09-03 05:00:00 PDT,+71805.4-53533.2j,+71740.2-53547j,+71694.4-53556.1j,+38372.4+27372.6j,+9.26951e-10-1.82002e-09j
