# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:53:00 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-09-02 00:00:00 PDT,-24.1654-2396.77i,-2063.58+1219.31j,+2087.75+1177.46j
2016-09-02 01:00:00 PDT,-24.1307-2396.77i,-2063.6+1219.28j,+2087.73+1177.49j
2016-09-02 02:00:00 PDT,-24.122-2396.77i,-2063.6+1219.28j,+2087.73+1177.5j
2016-09-02 03:00:00 PDT,-24.1653-2396.77i,-2063.58+1219.31j,+2087.75+1177.46j
2016-09-02 04:00:00 PDT,-24.2971-2396.77i,-2063.52+1219.43j,+2087.81+1177.34j
2016-09-02 05:00:00 PDT,-24.4841-2396.75i,-2063.4+1219.58j,+2087.89+1177.17j
2016-09-02 06:00:00 PDT,-24.526-2396.75i,-2063.38+1219.62j,+2087.91+1177.14j
2016-09-02 07:00:00 PDT,-24.2955-2396.77i,-2063.52+1219.43j,+2087.81+1177.34j
2016-09-02 08:00:00 PDT,-23.9669-2396.79i,-2063.7+1219.15j,+2087.67+1177.64j
2016-09-02 09:00:00 PDT,-23.8043-2396.81i,-2063.8+1219.02j,+2087.6+1177.79j
2016-09-02 10:00:00 PDT,-23.7731-2396.81i,-2063.81+1218.99j,+2087.59+1177.82j
2016-09-02 11:00:00 PDT,-23.7608-2396.81i,-2063.82+1218.98j,+2087.58+1177.83j
2016-09-02 12:00:00 PDT,-23.8429-2396.79i,-2063.76+1219.04j,+2087.6+1177.75j
2016-09-02 13:00:00 PDT,-23.9357-2396.79i,-2063.71+1219.12j,+2087.65+1177.67j
2016-09-02 14:00:00 PDT,-24.1381-2396.77i,-2063.6+1219.29j,+2087.73+1177.48j
2016-09-02 15:00:00 PDT,-24.4917-2396.75i,-2063.4+1219.59j,+2087.89+1177.16j
2016-09-02 16:00:00 PDT,-24.7109-2396.73i,-2063.27+1219.76j,+2087.98+1176.96j
2016-09-02 17:00:00 PDT,-25.0434-2396.69i,-2063.07+1220.03j,+2088.11+1176.66j
2016-09-02 18:00:00 PDT,-25.2414-2396.67i,-2062.96+1220.19j,+2088.2+1176.47j
2016-09-02 19:00:00 PDT,-25.3531-2396.67i,-2062.9+1220.29j,+2088.25+1176.38j
2016-09-02 20:00:00 PDT,-25.1468-2396.69i,-2063.02+1220.12j,+2088.17+1176.57j
2016-09-02 21:00:00 PDT,-24.7948-2396.71i,-2063.21+1219.83j,+2088.01+1176.88j
2016-09-02 22:00:00 PDT,-24.4993-2396.75i,-2063.4+1219.59j,+2087.9+1177.16j
2016-09-02 23:00:00 PDT,-24.2458-2396.77i,-2063.54+1219.38j,+2087.79+1177.39j
2016-09-03 00:00:00 PDT,-24.1918-2396.77i,-2063.57+1219.34j,+2087.76+1177.43j
2016-09-03 01:00:00 PDT,-24.1516-2396.77i,-2063.59+1219.3j,+2087.74+1177.47j
2016-09-03 02:00:00 PDT,-24.1448-2396.77i,-2063.59+1219.3j,+2087.74+1177.48j
2016-09-03 03:00:00 PDT,-24.1908-2396.77i,-2063.57+1219.34j,+2087.76+1177.44j
2016-09-03 04:00:00 PDT,-24.3336-2396.75i,-2063.48+1219.45j,+2087.81+1177.3j
2016-09-03 05:00:00 PDT,-24.5231-2396.75i,-2063.39+1219.61j,+2087.91+1177.14j
2016-09-03 06:00:00 PDT,-24.5506-2396.73i,-2063.35+1219.63j,+2087.9+1177.1j
2016-09-03 07:00:00 PDT,-24.2616-2396.77i,-2063.53+1219.4j,+2087.8+1177.37j
2016-09-03 08:00:00 PDT,-23.9402-2396.79i,-2063.71+1219.13j,+2087.65+1177.66j
2016-09-03 09:00:00 PDT,-23.7941-2396.81i,-2063.8+1219.01j,+2087.6+1177.8j
2016-09-03 10:00:00 PDT,-23.8-2396.81i,-2063.8+1219.02j,+2087.6+1177.79j
2016-09-03 11:00:00 PDT,-23.8329-2396.79i,-2063.77+1219.04j,+2087.6+1177.76j
2016-09-03 12:00:00 PDT,-23.9447-2396.79i,-2063.71+1219.13j,+2087.65+1177.66j
2016-09-03 13:00:00 PDT,-24.0634-2396.79i,-2063.65+1219.24j,+2087.71+1177.56j
2016-09-03 14:00:00 PDT,-24.2538-2396.77i,-2063.54+1219.39j,+2087.79+1177.38j
2016-09-03 15:00:00 PDT,-24.6276-2396.73i,-2063.32+1219.69j,+2087.94+1177.04j
2016-09-03 16:00:00 PDT,-25.0888-2396.69i,-2063.05+1220.07j,+2088.14+1176.62j
2016-09-03 17:00:00 PDT,-25.3843-2396.67i,-2062.88+1220.32j,+2088.27+1176.35j
2016-09-03 18:00:00 PDT,-25.49-2396.65i,-2062.81+1220.4j,+2088.3+1176.25j
2016-09-03 19:00:00 PDT,-25.5471-2396.65i,-2062.78+1220.45j,+2088.33+1176.2j
2016-09-03 20:00:00 PDT,-25.3077-2396.67i,-2062.92+1220.25j,+2088.23+1176.42j
2016-09-03 21:00:00 PDT,-24.9061-2396.71i,-2063.16+1219.92j,+2088.06+1176.79j
2016-09-03 22:00:00 PDT,-24.5637-2396.73i,-2063.35+1219.64j,+2087.91+1177.09j
2016-09-03 23:00:00 PDT,-24.283-2396.77i,-2063.52+1219.41j,+2087.81+1177.36j
