# file...... underground_lines_power_out_A.csv
# date...... Fri Oct 27 14:52:41 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_out_A
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-11-04 00:00:00 PDT,+62610.2+47465.5i,+62571.4+47458i,+45407.4+47447.7i,+45340+47434.5i,+1.1364e-08+6.46495e-10i
2016-11-04 01:00:00 PDT,+63137.6+48742.6i,+63098+48735.9i,+47719.9+48726.3i,+47650.1+48712.6i,+8.78655e-09+1.31656e-09i
2016-11-04 02:00:00 PDT,+62268.5+48781.8i,+62229.6+48775.3i,+47741.5+48765.6i,+47671.6+48752i,+3.99463e-09-1.23298e-09i
2016-11-04 03:00:00 PDT,+62260.4+48781.9i,+62221.6+48775.4i,+47733.4+48765.7i,+47663.6+48752i,+1.42872e-08+3.51845e-10i
2016-11-04 04:00:00 PDT,+61812.9+48751.6i,+61774.3+48745.1i,+47696.3+48735.5i,+47626.5+48721.9i,+1.0601e-08+9.1142e-11i
2016-11-04 05:00:00 PDT,+63006.4+48625.7i,+62966.9+48619.1i,+47589+48609.4i,+47519.4+48595.8i,+1.05778e-09-5.82211e-10i
2016-11-04 06:00:00 PDT,+65960.1+48425.7i,+65918.2+48418.6i,+47440.6+48408.9i,+47371.3+48395.2i,+7.89945e-09-2.73855e-09i
2016-11-04 07:00:00 PDT,+69000.5+48424.2i,+68956.1+48416.6i,+47488.4+48406.7i,+47419.1+48392.8i,-6.41245e-09-1.3718e-09i
2016-11-04 08:00:00 PDT,+66841.6+48645.5i,+66799+48638.2i,+47671.1+48628.1i,+47601.5+48614.1i,+4.06719e-09+7.9376e-10i
2016-11-04 09:00:00 PDT,+62991.3+48916.5i,+62951.9+48909.7i,+47883.7+48899.6i,+47813.7+48885.4i,+7.89413e-09-2.85306e-09i
2016-11-04 10:00:00 PDT,+62544.6+49043.6i,+62505.5+49036.8i,+48007.1+49026.8i,+47936.9+49012.6i,+2.23987e-08+1.87077e-09i
2016-11-04 11:00:00 PDT,+62486.9+49106.3i,+62447.9+49099.6i,+48069.4+49089.5i,+47999.1+49075.4i,+5.23042e-09-5.53483e-10i
2016-11-04 12:00:00 PDT,+62004.2+49160i,+61965.5+49153.4i,+48117+49143.4i,+48046.5+49129.3i,+9.9221e-09+2.33657e-09i
2016-11-04 13:00:00 PDT,+62443.4+49109.1i,+62404.5+49102.4i,+48066+49092.3i,+47995.7+49078.2i,+4.24274e-09+4.14814e-10i
2016-11-04 14:00:00 PDT,+62866.5+49086.5i,+62827.2+49079.7i,+48048.8+49069.6i,+47978.5+49055.4i,-1.27812e-08-1.52025e-09i
2016-11-04 15:00:00 PDT,+64635.4+48868.3i,+64594.7+48861.2i,+47856.5+48851.1i,+47786.6+48836.9i,-4.75147e-09-2.69934e-09i
2016-11-04 16:00:00 PDT,+69878.4+48213.8i,+69833.2+48205.8i,+47305.9+48195.7i,+47237+48181.5i,-6.60885e-10-7.70111e-10i
2016-11-04 17:00:00 PDT,+78423.9+47672.9i,+78370.5+47663.7i,+46913.7+47653.9i,+46845.4+47640.1i,-9.47324e-09+3.45726e-09i
2016-11-04 18:00:00 PDT,+83196.3+47449.5i,+83137.9+47439.5i,+46771.2+47429.7i,+46703.1+47416i,+4.2844e-09-1.02663e-09i
2016-11-04 19:00:00 PDT,+83184+47480.6i,+83125.7+47470.5i,+46798.9+47460.8i,+46730.8+47447.1i,+1.57953e-08-2.07116e-09i
2016-11-04 20:00:00 PDT,+82303.5+47548.9i,+82246.1+47538.9i,+46849.3+47529.2i,+46781.1+47515.5i,-3.71899e-09-2.67389e-10i
2016-11-04 21:00:00 PDT,+79789+47761.4i,+79734.3+47752i,+47017.2+47742.2i,+46948.7+47728.5i,-1.3279e-08-5.79299e-10i
2016-11-04 22:00:00 PDT,+74710.3+48096.9i,+74660.7+48088.4i,+47273.2+48078.7i,+47204.2+48065i,-2.79043e-09-5.00657e-09i
2016-11-04 23:00:00 PDT,+70023+48394i,+69977.6+48386.3i,+47489.9+48376.6i,+47420.5+48362.9i,-7.07718e-09+4.34449e-09i
