# file...... underground_lines_power_in_A.csv
# date...... Fri Oct 27 14:52:41 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_A
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-11-04 00:00:00 PDT,+62666+47476.6i,+62610.2+47465.5i,+45461.4+47458i,+45407.4+47447.7i,+1.13641e-08+6.46546e-10i
2016-11-04 01:00:00 PDT,+63194.4+48752.5i,+63137.6+48742.6i,+47778+48735.9i,+47719.9+48726.3i,+8.78659e-09+1.3166e-09i
2016-11-04 02:00:00 PDT,+62324.3+48791.5i,+62268.5+48781.8i,+47799.6+48775.3i,+47741.5+48765.6i,+3.99466e-09-1.23297e-09i
2016-11-04 03:00:00 PDT,+62316.3+48791.6i,+62260.4+48781.9i,+47791.6+48775.4i,+47733.4+48765.7i,+1.42872e-08+3.51902e-10i
2016-11-04 04:00:00 PDT,+61868.2+48761.2i,+61812.9+48751.6i,+47754.3+48745.1i,+47696.3+48735.5i,+1.0601e-08+9.11831e-11i
2016-11-04 05:00:00 PDT,+63063+48635.6i,+63006.4+48625.7i,+47646.9+48619.1i,+47589+48609.4i,+1.05779e-09-5.8221e-10i
2016-11-04 06:00:00 PDT,+66020.2+48436.3i,+65960.1+48425.7i,+47498.2+48418.6i,+47440.6+48408.9i,+7.89951e-09-2.73852e-09i
2016-11-04 07:00:00 PDT,+69064.3+48435.5i,+69000.5+48424.2i,+47546.1+48416.6i,+47488.4+48406.7i,-6.41248e-09-1.37185e-09i
2016-11-04 08:00:00 PDT,+66902.6+48656.4i,+66841.6+48645.5i,+47729+48638.2i,+47671.1+48628.1i,+4.06721e-09+7.93797e-10i
2016-11-04 09:00:00 PDT,+63047.8+48926.6i,+62991.3+48916.5i,+47941.9+48909.7i,+47883.7+48899.6i,+7.89422e-09-2.85302e-09i
2016-11-04 10:00:00 PDT,+62600.6+49053.6i,+62544.6+49043.6i,+48065.5+49036.8i,+48007.1+49026.8i,+2.23988e-08+1.87095e-09i
2016-11-04 11:00:00 PDT,+62542.9+49116.3i,+62486.9+49106.3i,+48127.9+49099.6i,+48069.4+49089.5i,+5.23046e-09-5.53451e-10i
2016-11-04 12:00:00 PDT,+62059.7+49169.8i,+62004.2+49160i,+48175.5+49153.4i,+48117+49143.4i,+9.92216e-09+2.33665e-09i
2016-11-04 13:00:00 PDT,+62499.4+49119.1i,+62443.4+49109.1i,+48124.5+49102.4i,+48066+49092.3i,+4.24277e-09+4.14847e-10i
2016-11-04 14:00:00 PDT,+62922.9+49096.6i,+62866.5+49086.5i,+48107.2+49079.7i,+48048.8+49069.6i,-1.27813e-08-1.52036e-09i
2016-11-04 15:00:00 PDT,+64693.8+48878.8i,+64635.4+48868.3i,+47914.7+48861.2i,+47856.5+48851.1i,-4.75149e-09-2.6994e-09i
2016-11-04 16:00:00 PDT,+69943.2+48225.5i,+69878.4+48213.8i,+47363.2+48205.8i,+47305.9+48195.7i,-6.60885e-10-7.70126e-10i
2016-11-04 17:00:00 PDT,+78500.5+47686.5i,+78423.9+47672.9i,+46970.5+47663.7i,+46913.7+47653.9i,-9.47334e-09+3.45722e-09i
2016-11-04 18:00:00 PDT,+83280+47464.3i,+83196.3+47449.5i,+46827.9+47439.5i,+46771.2+47429.7i,+4.28444e-09-1.02661e-09i
2016-11-04 19:00:00 PDT,+83267.7+47495.4i,+83184+47480.6i,+46855.7+47470.5i,+46798.9+47460.8i,+1.57954e-08-2.07107e-09i
2016-11-04 20:00:00 PDT,+82385.9+47563.4i,+82303.5+47548.9i,+46906.1+47538.9i,+46849.3+47529.2i,-3.71901e-09-2.67417e-10i
2016-11-04 21:00:00 PDT,+79867.5+47775.3i,+79789+47761.4i,+47074.3+47752i,+47017.2+47742.2i,-1.32791e-08-5.79389e-10i
2016-11-04 22:00:00 PDT,+74781.6+48109.4i,+74710.3+48096.9i,+47330.7+48088.4i,+47273.2+48078.7i,-2.79042e-09-5.00662e-09i
2016-11-04 23:00:00 PDT,+70088+48405.4i,+70023+48394i,+47547.6+48386.3i,+47489.9+48376.6i,-7.07724e-09+4.34448e-09i
2016-11-05 00:00:00 PDT,+65779.7+48627.6i,+65719.9+48617.2i,+47698.3+48610.1i,+47640.3+48600.4i,+2.73712e-08-2.74609e-10i
2016-11-05 01:00:00 PDT,+63613+48721.5i,+63555.7+48711.5i,+47755.8+48704.8i,+47697.8+48695.1i,-1.57113e-08-3.00941e-10i
2016-11-05 02:00:00 PDT,+63160.3+48748.4i,+63103.5+48738.5i,+47774+48731.9i,+47715.9+48722.2i,-2.20065e-08-1.10922e-09i
2016-11-05 03:00:00 PDT,+62727.3+48753i,+62671+48743.2i,+47771.8+48736.6i,+47713.8+48726.9i,+8.33849e-09+3.30004e-09i
2016-11-05 04:00:00 PDT,+62685.9+48702.9i,+62629.7+48693.2i,+47720.5+48686.6i,+47662.5+48676.9i,+1.26351e-08-1.94205e-09i
2016-11-05 05:00:00 PDT,+63881.4+48569.2i,+63823.9+48559.1i,+47603.7+48552.4i,+47545.9+48542.7i,-8.35428e-10+1.85575e-09i
2016-11-05 06:00:00 PDT,+66863.5+48375.3i,+66802.4+48364.6i,+47459.8+48357.4i,+47402.2+48347.7i,-8.16521e-09-1.20323e-09i
2016-11-05 07:00:00 PDT,+69976.7+48384.2i,+69911.7+48372.9i,+47536.4+48365.2i,+47478.7+48355.6i,-1.96794e-09+2.29527e-09i
2016-11-05 08:00:00 PDT,+67856.4+48629.4i,+67794.1+48618.7i,+47750.7+48611.4i,+47692.6+48601.8i,+1.40718e-08+7.97886e-10i
2016-11-05 09:00:00 PDT,+64417.5+48895i,+64359.2+48885i,+47958.7+48878.2i,+47900.3+48868.6i,+2.54645e-09+1.30838e-09i
2016-11-05 10:00:00 PDT,+63584.3+49026.5i,+63527+49016.7i,+48077.1+49010.1i,+48018.5+49000.5i,+6.7678e-09+1.08025e-09i
2016-11-05 11:00:00 PDT,+63522.3+49089.2i,+63465+49079.4i,+48135.2+49072.8i,+48076.5+49063.2i,+1.87492e-10-7.48031e-10i
2016-11-05 12:00:00 PDT,+63008.5+49129i,+62951.8+49119.3i,+48162.4+49112.8i,+48103.7+49103.2i,+1.34661e-08-1.17574e-09i
2016-11-05 13:00:00 PDT,+63474.7+49105.4i,+63417.5+49095.6i,+48147.7+49089i,+48089+49079.4i,-6.33357e-09-9.22452e-11i
2016-11-05 14:00:00 PDT,+63890.3+49094.4i,+63832.7+49084.6i,+48142.5+49077.9i,+48083.8+49068.3i,+1.17742e-08+1.50736e-10i
2016-11-05 15:00:00 PDT,+65628.9+48837.5i,+65569.2+48827.2i,+47917.7+48820.3i,+47859.3+48810.8i,-6.88315e-09+3.15805e-10i
2016-11-05 16:00:00 PDT,+71270.3+48148.5i,+71203.6+48137i,+47337.2+48129.2i,+47279.7+48119.7i,-4.33645e-09+3.82864e-09i
2016-11-05 17:00:00 PDT,+80252.8+47561.9i,+80173.6+47548i,+46908.4+47538.5i,+46851.6+47528.9i,+1.46085e-08-9.56016e-10i
2016-11-05 18:00:00 PDT,+85037.1+47331.5i,+84950.5+47316.2i,+46760.2+47305.8i,+46703.6+47296i,+2.55184e-08-1.69158e-09i
2016-11-05 19:00:00 PDT,+85016+47364.7i,+84929.5+47349.4i,+46789.2+47339i,+46732.6+47329.2i,-2.98351e-09+3.64913e-09i
2016-11-05 20:00:00 PDT,+84142.3+47442.9i,+84057.2+47427.9i,+46847.9+47417.6i,+46791.2+47407.8i,-3.68474e-08+1.39834e-10i
2016-11-05 21:00:00 PDT,+81617.8+47678.5i,+81536.6+47664.1i,+47020.1+47654.3i,+46963.1+47644.6i,-2.38477e-08-2.61822e-09i
2016-11-05 22:00:00 PDT,+76090.1+48039.3i,+76017+48026.5i,+47286.1+48017.7i,+47228.7+48008i,-6.95489e-09-3.06785e-09i
2016-11-05 23:00:00 PDT,+70956+48354.6i,+70889.8+48343i,+47513.7+48335.1i,+47456+48325.4i,+1.395e-08+2.82019e-09i
2016-11-06 00:00:00 PDT,+65779+48626.8i,+65719.2+48616.4i,+47697.5+48609.3i,+47639.5+48599.6i,-1.37455e-08+3.58062e-09i
