# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:52:42 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-11-04 00:00:00 PDT,-24.3127-2396.75i,-2063.49+1219.43j,+2087.8+1177.32j
2016-11-04 01:00:00 PDT,-24.247-2396.77i,-2063.54+1219.38j,+2087.79+1177.39j
2016-11-04 02:00:00 PDT,-24.2199-2396.77i,-2063.55+1219.36j,+2087.77+1177.41j
2016-11-04 03:00:00 PDT,-24.2286-2396.77i,-2063.55+1219.37j,+2087.78+1177.4j
2016-11-04 04:00:00 PDT,-24.2764-2396.77i,-2063.53+1219.41j,+2087.8+1177.36j
2016-11-04 05:00:00 PDT,-24.4133-2396.75i,-2063.44+1219.52j,+2087.85+1177.23j
2016-11-04 06:00:00 PDT,-24.6019-2396.73i,-2063.33+1219.67j,+2087.93+1177.06j
2016-11-04 07:00:00 PDT,-24.5409-2396.73i,-2063.36+1219.62j,+2087.9+1177.11j
2016-11-04 08:00:00 PDT,-24.3131-2396.75i,-2063.49+1219.43j,+2087.8+1177.32j
2016-11-04 09:00:00 PDT,-24.0457-2396.79i,-2063.66+1219.22j,+2087.7+1177.57j
2016-11-04 10:00:00 PDT,-23.8879-2396.79i,-2063.74+1219.08j,+2087.63+1177.71j
2016-11-04 11:00:00 PDT,-23.8062-2396.81i,-2063.8+1219.02j,+2087.6+1177.79j
2016-11-04 12:00:00 PDT,-23.7442-2396.81i,-2063.83+1218.97j,+2087.57+1177.84j
2016-11-04 13:00:00 PDT,-23.8109-2396.81i,-2063.79+1219.03j,+2087.61+1177.79j
2016-11-04 14:00:00 PDT,-23.8333-2396.79i,-2063.77+1219.04j,+2087.6+1177.76j
2016-11-04 15:00:00 PDT,-24.0808-2396.77i,-2063.62+1219.24j,+2087.7+1177.53j
2016-11-04 16:00:00 PDT,-24.7841-2396.71i,-2063.22+1219.82j,+2088+1176.89j
2016-11-04 17:00:00 PDT,-25.2511-2396.67i,-2062.95+1220.2j,+2088.2+1176.47j
2016-11-04 18:00:00 PDT,-25.4151-2396.67i,-2062.87+1220.34j,+2088.28+1176.32j
2016-11-04 19:00:00 PDT,-25.3814-2396.67i,-2062.89+1220.31j,+2088.27+1176.35j
2016-11-04 20:00:00 PDT,-25.3203-2396.67i,-2062.92+1220.26j,+2088.24+1176.41j
2016-11-04 21:00:00 PDT,-25.1156-2396.69i,-2063.04+1220.09j,+2088.15+1176.59j
2016-11-04 22:00:00 PDT,-24.8035-2396.71i,-2063.21+1219.83j,+2088.01+1176.87j
2016-11-04 23:00:00 PDT,-24.535-2396.75i,-2063.38+1219.62j,+2087.91+1177.13j
2016-11-05 00:00:00 PDT,-24.3484-2396.75i,-2063.47+1219.46j,+2087.82+1177.29j
2016-11-05 01:00:00 PDT,-24.2758-2396.77i,-2063.53+1219.41j,+2087.8+1177.36j
2016-11-05 02:00:00 PDT,-24.2536-2396.77i,-2063.54+1219.39j,+2087.79+1177.38j
2016-11-05 03:00:00 PDT,-24.2565-2396.77i,-2063.54+1219.39j,+2087.79+1177.38j
2016-11-05 04:00:00 PDT,-24.3222-2396.75i,-2063.49+1219.44j,+2087.81+1177.31j
2016-11-05 05:00:00 PDT,-24.4687-2396.75i,-2063.41+1219.57j,+2087.88+1177.18j
2016-11-05 06:00:00 PDT,-24.6491-2396.73i,-2063.3+1219.71j,+2087.95+1177.02j
2016-11-05 07:00:00 PDT,-24.5496-2396.73i,-2063.35+1219.63j,+2087.9+1177.1j
2016-11-05 08:00:00 PDT,-24.2789-2396.77i,-2063.53+1219.41j,+2087.8+1177.36j
2016-11-05 09:00:00 PDT,-24.0155-2396.79i,-2063.67+1219.19j,+2087.69+1177.6j
2016-11-05 10:00:00 PDT,-23.8635-2396.79i,-2063.75+1219.06j,+2087.61+1177.73j
2016-11-05 11:00:00 PDT,-23.7873-2396.81i,-2063.81+1219.01j,+2087.59+1177.81j
2016-11-05 12:00:00 PDT,-23.7524-2396.81i,-2063.82+1218.98j,+2087.58+1177.84j
2016-11-05 13:00:00 PDT,-23.7715-2396.81i,-2063.81+1218.99j,+2087.59+1177.82j
2016-11-05 14:00:00 PDT,-23.7781-2396.81i,-2063.81+1219j,+2087.59+1177.81j
2016-11-05 15:00:00 PDT,-24.0673-2396.77i,-2063.63+1219.23j,+2087.7+1177.54j
2016-11-05 16:00:00 PDT,-24.7998-2396.71i,-2063.21+1219.83j,+2088.01+1176.88j
2016-11-05 17:00:00 PDT,-25.3246-2396.67i,-2062.91+1220.27j,+2088.24+1176.4j
2016-11-05 18:00:00 PDT,-25.5013-2396.65i,-2062.81+1220.41j,+2088.31+1176.24j
2016-11-05 19:00:00 PDT,-25.465-2396.65i,-2062.83+1220.38j,+2088.29+1176.27j
2016-11-05 20:00:00 PDT,-25.394-2396.67i,-2062.88+1220.33j,+2088.27+1176.34j
2016-11-05 21:00:00 PDT,-25.1832-2396.69i,-2063+1220.15j,+2088.18+1176.54j
2016-11-05 22:00:00 PDT,-24.8591-2396.71i,-2063.18+1219.88j,+2088.04+1176.83j
2016-11-05 23:00:00 PDT,-24.5777-2396.73i,-2063.34+1219.65j,+2087.92+1177.08j
