# file...... underground_lines_power_in_A.csv
# date...... Fri Oct 27 14:51:42 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_A
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-04-01 00:00:00 PDT,+60851.9+47580.7i,+60798.2+47570i,+45530.8+47562.8i,+45476.7+47552.5i,-1.99737e-08-8.52786e-10i
2016-04-01 01:00:00 PDT,+62681.4+48800.9i,+62625.2+48791.2i,+47816+48784.6i,+47757.9+48774.9i,+8.72134e-09-1.45235e-10i
2016-04-01 02:00:00 PDT,+62692.3+48801.4i,+62636+48791.7i,+47816.8+48785.1i,+47758.7+48775.4i,-5.99501e-10-3.58245e-10i
2016-04-01 03:00:00 PDT,+62255.6+48771.6i,+62199.8+48761.9i,+47781+48755.4i,+47722.9+48745.7i,-2.06643e-08-1.98677e-10i
2016-04-01 04:00:00 PDT,+63459.9+48646.6i,+63402.8+48636.7i,+47673+48630i,+47615.1+48620.4i,-1.74777e-08-5.9278e-10i
2016-04-01 05:00:00 PDT,+66446.8+48489.9i,+66386.2+48479.3i,+47564+48472.1i,+47506.2+48462.4i,+2.44792e-08+3.44479e-09i
2016-04-01 06:00:00 PDT,+69058.4+48348.7i,+68994.7+48337.4i,+47470.2+48329.8i,+47412.7+48319.9i,-1.96635e-08+2.19181e-09i
2016-04-01 07:00:00 PDT,+66497+48446.8i,+66436.5+48435.9i,+47504.3+48428.5i,+47446.7+48418.5i,-7.20254e-09+1.36606e-09i
2016-04-01 08:00:00 PDT,+63122.7+48611.3i,+63066.1+48601i,+47616.6+48594.1i,+47559+48583.9i,+4.58269e-09+3.71346e-10i
2016-04-01 09:00:00 PDT,+62738.1+48673i,+62681.9+48662.8i,+47672.8+48655.9i,+47615+48645.7i,-2.12639e-09-9.52524e-11i
2016-04-01 10:00:00 PDT,+62716.2+48672.8i,+62660.1+48662.6i,+47671+48655.7i,+47613.2+48645.5i,+2.0451e-08-2.86189e-09i
2016-04-01 11:00:00 PDT,+62275.9+48700i,+62220.3+48690i,+47691.5+48683.2i,+47633.7+48673.1i,-2.11767e-08+1.72846e-09i
2016-04-01 12:00:00 PDT,+62241.7+48711.3i,+62186.1+48701.2i,+47697.3+48694.4i,+47639.5+48684.2i,+7.15847e-09-3.08501e-10i
2016-04-01 13:00:00 PDT,+62632+48707i,+62575.9+48696.8i,+47696.9+48690i,+47639.1+48679.8i,+1.11484e-08+3.14928e-09i
2016-04-01 14:00:00 PDT,+63034.8+48663.1i,+62978.3+48652.9i,+47658.9+48646i,+47601.2+48635.8i,-5.16878e-09-2.91753e-09i
2016-04-01 15:00:00 PDT,+65442.3+48437.7i,+65383+48426.9i,+47471.7+48419.6i,+47414.3+48409.5i,+1.27385e-08-3.33796e-10i
2016-04-01 16:00:00 PDT,+69628+48180.1i,+69563.5+48168.8i,+47298.5+48161.1i,+47241.1+48151.4i,-1.29568e-08-2.11708e-09i
2016-04-01 17:00:00 PDT,+72170.9+48050.2i,+72103.1+48038.4i,+47215.8+48030.5i,+47158.5+48020.9i,+7.90407e-10-1.17685e-09i
2016-04-01 18:00:00 PDT,+75625.5+47893.6i,+75553+47880.9i,+47112.5+47872.3i,+47055.4+47862.7i,+4.52543e-09+8.32888e-10i
2016-04-01 19:00:00 PDT,+79987.7+47671.8i,+79909+47657.9i,+46964.1+47648.5i,+46907.2+47638.8i,+2.8375e-09+9.44696e-10i
2016-04-01 20:00:00 PDT,+80152.1+47760.9i,+80073.2+47747i,+47058.1+47737.5i,+47001.1+47727.8i,-6.25194e-09-5.50006e-09i
2016-04-01 21:00:00 PDT,+74668.5+48111.1i,+74597.3+48098.6i,+47327.8+48090.1i,+47270.3+48080.4i,+1.86899e-08+2.42306e-09i
2016-04-01 22:00:00 PDT,+70403.7+48408.7i,+70338.2+48397.2i,+47552.6+48389.5i,+47494.8+48379.7i,-1.67347e-08+2.19545e-09i
2016-04-01 23:00:00 PDT,+65272.8+48683.9i,+65213.6+48673.7i,+47742.3+48666.7i,+47684.3+48657i,+5.69816e-09+3.69238e-11i
2016-04-02 00:00:00 PDT,+64406.8+48712.6i,+64348.6+48702.5i,+47758.1+48695.6i,+47700+48686i,+1.03773e-08+5.49532e-10i
2016-04-02 01:00:00 PDT,+63540.5+48752.7i,+63483.3+48742.8i,+47783.4+48736.1i,+47725.3+48726.4i,-8.58278e-09-1.83193e-09i
2016-04-02 02:00:00 PDT,+63541.5+48753.7i,+63484.3+48743.8i,+47784.4+48737.1i,+47726.3+48727.4i,-5.85084e-09-1.46625e-09i
2016-04-02 03:00:00 PDT,+63112+48720.7i,+63055.2+48710.9i,+47745.7+48704.2i,+47687.7+48694.6i,-5.47372e-09+1.13383e-09i
2016-04-02 04:00:00 PDT,+64303.1+48591.7i,+64245+48581.5i,+47634.5+48574.7i,+47576.7+48565.1i,-1.3655e-08+3.66117e-09i
2016-04-02 05:00:00 PDT,+67303.8+48435.2i,+67242.1+48424.5i,+47529.2+48417.2i,+47471.4+48407.6i,-1.45364e-08+8.60111e-10i
2016-04-02 06:00:00 PDT,+70344.8+48281.7i,+70279.3+48270.3i,+47433.7+48262.5i,+47376.1+48252.9i,+7.73521e-09-6.49861e-09i
2016-04-02 07:00:00 PDT,+67876+48397i,+67813.6+48386.2i,+47510.2+48378.8i,+47452.5+48369.2i,+3.90806e-09-9.56811e-10i
2016-04-02 08:00:00 PDT,+64524.4+48563.9i,+64466+48553.7i,+47625.4+48546.9i,+47567.5+48537.2i,+1.28541e-08-2.58478e-09i
2016-04-02 09:00:00 PDT,+64133+48628.5i,+64075.1+48618.4i,+47684.8+48611.6i,+47626.9+48601.9i,-1.05376e-08+1.19781e-09i
2016-04-02 10:00:00 PDT,+63704.4+48637.7i,+63647+48627.8i,+47687+48621i,+47629+48611.4i,-1.31138e-08-2.51587e-09i
