# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:51:42 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-04-01 00:00:00 PDT,-24.2216-2396.77i,-2063.55+1219.36j,+2087.78+1177.41j
2016-04-01 01:00:00 PDT,-24.1986-2396.77i,-2063.57+1219.34j,+2087.76+1177.43j
2016-04-01 02:00:00 PDT,-24.1976-2396.77i,-2063.57+1219.34j,+2087.76+1177.43j
2016-04-01 03:00:00 PDT,-24.244-2396.77i,-2063.54+1219.38j,+2087.79+1177.39j
2016-04-01 04:00:00 PDT,-24.3809-2396.75i,-2063.46+1219.49j,+2087.84+1177.26j
2016-04-01 05:00:00 PDT,-24.5173-2396.75i,-2063.39+1219.61j,+2087.91+1177.14j
2016-04-01 06:00:00 PDT,-24.6407-2396.73i,-2063.31+1219.7j,+2087.95+1177.03j
2016-04-01 07:00:00 PDT,-24.6005-2396.73i,-2063.33+1219.67j,+2087.93+1177.06j
2016-04-01 08:00:00 PDT,-24.464-2396.75i,-2063.41+1219.56j,+2087.88+1177.19j
2016-04-01 09:00:00 PDT,-24.3932-2396.75i,-2063.45+1219.5j,+2087.84+1177.25j
2016-04-01 10:00:00 PDT,-24.3954-2396.75i,-2063.45+1219.5j,+2087.84+1177.25j
2016-04-01 11:00:00 PDT,-24.3673-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-04-01 12:00:00 PDT,-24.3611-2396.75i,-2063.47+1219.47j,+2087.83+1177.28j
2016-04-01 13:00:00 PDT,-24.3611-2396.75i,-2063.47+1219.47j,+2087.83+1177.28j
2016-04-01 14:00:00 PDT,-24.4094-2396.75i,-2063.44+1219.51j,+2087.85+1177.24j
2016-04-01 15:00:00 PDT,-24.6466-2396.73i,-2063.31+1219.71j,+2087.95+1177.02j
2016-04-01 16:00:00 PDT,-24.8472-2396.71i,-2063.19+1219.87j,+2088.03+1176.84j
2016-04-01 17:00:00 PDT,-24.9438-2396.71i,-2063.14+1219.96j,+2088.08+1176.75j
2016-04-01 18:00:00 PDT,-25.0703-2396.69i,-2063.06+1220.06j,+2088.13+1176.63j
2016-04-01 19:00:00 PDT,-25.2503-2396.67i,-2062.95+1220.2j,+2088.2+1176.47j
2016-04-01 20:00:00 PDT,-25.1333-2396.69i,-2063.03+1220.11j,+2088.16+1176.58j
2016-04-01 21:00:00 PDT,-24.8061-2396.71i,-2063.21+1219.84j,+2088.01+1176.87j
2016-04-01 22:00:00 PDT,-24.5272-2396.75i,-2063.38+1219.62j,+2087.91+1177.13j
2016-04-01 23:00:00 PDT,-24.291-2396.77i,-2063.52+1219.42j,+2087.81+1177.35j
2016-04-02 00:00:00 PDT,-24.2727-2396.77i,-2063.53+1219.41j,+2087.8+1177.36j
2016-04-02 01:00:00 PDT,-24.2407-2396.77i,-2063.54+1219.38j,+2087.78+1177.39j
2016-04-02 02:00:00 PDT,-24.2394-2396.77i,-2063.54+1219.38j,+2087.78+1177.39j
2016-04-02 03:00:00 PDT,-24.2893-2396.77i,-2063.52+1219.42j,+2087.81+1177.35j
2016-04-02 04:00:00 PDT,-24.4303-2396.75i,-2063.43+1219.53j,+2087.86+1177.22j
2016-04-02 05:00:00 PDT,-24.5596-2396.73i,-2063.35+1219.63j,+2087.91+1177.1j
2016-04-02 06:00:00 PDT,-24.6785-2396.73i,-2063.29+1219.74j,+2087.97+1176.99j
2016-04-02 07:00:00 PDT,-24.5841-2396.73i,-2063.34+1219.66j,+2087.92+1177.07j
2016-04-02 08:00:00 PDT,-24.442-2396.75i,-2063.43+1219.54j,+2087.87+1177.21j
2016-04-02 09:00:00 PDT,-24.3675-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-04-02 10:00:00 PDT,-24.3648-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-04-02 11:00:00 PDT,-24.3513-2396.75i,-2063.47+1219.46j,+2087.82+1177.29j
2016-04-02 12:00:00 PDT,-24.3334-2396.75i,-2063.48+1219.45j,+2087.81+1177.3j
2016-04-02 13:00:00 PDT,-24.3322-2396.75i,-2063.48+1219.45j,+2087.81+1177.3j
2016-04-02 14:00:00 PDT,-24.3829-2396.75i,-2063.46+1219.49j,+2087.84+1177.26j
2016-04-02 15:00:00 PDT,-24.6251-2396.73i,-2063.32+1219.69j,+2087.94+1177.04j
2016-04-02 16:00:00 PDT,-24.9207-2396.71i,-2063.15+1219.94j,+2088.07+1176.77j
2016-04-02 17:00:00 PDT,-25.0444-2396.69i,-2063.07+1220.03j,+2088.12+1176.66j
2016-04-02 18:00:00 PDT,-25.1561-2396.69i,-2063.02+1220.13j,+2088.17+1176.56j
2016-04-02 19:00:00 PDT,-25.3457-2396.67i,-2062.9+1220.28j,+2088.25+1176.38j
2016-04-02 20:00:00 PDT,-25.2384-2396.67i,-2062.96+1220.19j,+2088.19+1176.48j
2016-04-02 21:00:00 PDT,-24.917-2396.71i,-2063.15+1219.93j,+2088.07+1176.78j
2016-04-02 22:00:00 PDT,-24.6148-2396.73i,-2063.32+1219.68j,+2087.94+1177.05j
2016-04-02 23:00:00 PDT,-24.3667-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
