# file...... underground_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:55 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-10-07 00:00:00 PDT,+115916+59760j,+115774+59732.3j,+115674+59712.9j,+37028.9+26018.3j,+7.03408e-09+3.40163e-10j
2016-10-07 01:00:00 PDT,+72379.1-53506.8j,+72313.7-53520.6j,+72267.6-53529.7j,+38579.2+27461.2j,-1.81999e-08+1.88257e-09j
2016-10-07 02:00:00 PDT,+72382.3-53505.5j,+72316.9-53519.3j,+72270.9-53528.5j,+38579.6+27461.9j,-1.35762e-08-2.54689e-09j
2016-10-07 03:00:00 PDT,+72299.7-53497.1j,+72234.3-53510.9j,+72188.3-53520.1j,+38546.9+27450.7j,-7.05556e-09-2.98494e-09j
2016-10-07 04:00:00 PDT,+72074.8-53500.4j,+72009.5-53514.2j,+71963.6-53523.3j,+38462.6+27418.9j,-2.2154e-08+7.78726e-09j
2016-10-07 05:00:00 PDT,+71699.3-53487.5j,+71634.4-53501.5j,+71588.8-53510.7j,+38309.7+27379j,+4.12626e-09-2.81464e-09j
2016-10-07 06:00:00 PDT,+71555.8-53484.6j,+71491.2-53498.7j,+71445.8-53508j,+38240.6+27380.5j,+7.82817e-09-1.24428e-10j
2016-10-07 07:00:00 PDT,+71635.2-53381.4j,+71570.8-53395.7j,+71525.5-53405.2j,+38236.3+27421j,+8.2661e-09-7.76381e-09j
2016-10-07 08:00:00 PDT,+71892.8-53290.9j,+71828.3-53305.2j,+71783-53314.7j,+38304.6+27478.2j,-2.09723e-08+7.23885e-09j
2016-10-07 09:00:00 PDT,+72041.9-53284.5j,+71977.3-53298.9j,+71931.9-53308.4j,+38358.7+27498.9j,+2.83623e-09+2.48753e-09j
2016-10-07 10:00:00 PDT,+72043-53281.1j,+71978.5-53295.5j,+71933-53305j,+38357.7+27498.4j,+6.87627e-10-6.93315e-09j
2016-10-07 11:00:00 PDT,+72074.1-53305j,+72009.5-53319.3j,+71964-53328.7j,+38381+27492.3j,-6.34753e-09+1.36352e-09j
2016-10-07 12:00:00 PDT,+72074.8-53279j,+72010.2-53293.4j,+71964.8-53302.9j,+38369.5+27502.3j,-6.15687e-09+5.20936e-09j
2016-10-07 13:00:00 PDT,+72068.9-53282.3j,+72004.4-53296.7j,+71958.9-53306.2j,+38368+27501.1j,-8.37917e-09+8.77397e-09j
2016-10-07 14:00:00 PDT,+71987-53283.8j,+71922.5-53298.1j,+71877.1-53307.6j,+38337.1+27489.5j,+8.11206e-09+3.85511e-09j
2016-10-07 15:00:00 PDT,+71585.1-53299.5j,+71520.9-53313.9j,+71475.7-53323.4j,+38187+27432.4j,+8.55269e-09-1.46823e-08j
2016-10-07 16:00:00 PDT,+71214.7-53556.3j,+71150.1-53570.2j,+71104.6-53579.4j,+38146.6+27299.8j,-9.9032e-09-1.61168e-09j
2016-10-07 17:00:00 PDT,+70805.2-53626.9j,+70740.7-53640.7j,+70695.4-53649.9j,+38012.7+27228.6j,-3.43543e-09-1.46724e-09j
2016-10-07 18:00:00 PDT,+70616.5-53672.5j,+70552.2-53686.5j,+70506.9-53695.7j,+37948.6+27204j,+1.15049e-08-5.86304e-09j
2016-10-07 19:00:00 PDT,+70575.5-53696.3j,+70511.2-53710.3j,+70466-53719.6j,+37937.9+27197.8j,+3.5403e-09+1.16119e-08j
2016-10-07 20:00:00 PDT,+70905.7-53680.4j,+70841.2-53694.4j,+70795.8-53703.7j,+38061.4+27246.7j,-5.54791e-09+1.56493e-09j
2016-10-07 21:00:00 PDT,+71421.3-53643j,+71356.4-53657j,+71310.8-53666.2j,+38248.3+27322.4j,-4.13161e-09-6.05307e-09j
2016-10-07 22:00:00 PDT,+71870.6-53599.1j,+71805.5-53613j,+71759.7-53622.2j,+38408.3+27386.9j,+1.50468e-08-9.23807e-09j
2016-10-07 23:00:00 PDT,+72240.3-53540.9j,+72175-53554.8j,+72129-53563.9j,+38536+27440.8j,-6.14402e-09-1.16122e-08j
2016-10-08 00:00:00 PDT,+72297.9-53520.3j,+72232.6-53534.1j,+72186.5-53543.3j,+38551+27449.9j,+4.95021e-09-5.72084e-09j
2016-10-08 01:00:00 PDT,+72342.4-53509.5j,+72277-53523.3j,+72230.9-53532.5j,+38565.3+27456.8j,+1.45924e-08-5.22306e-09j
2016-10-08 02:00:00 PDT,+72349.2-53508.4j,+72283.8-53522.3j,+72237.8-53531.4j,+38567.3+27457.8j,-4.62324e-09+1.046e-08j
2016-10-08 03:00:00 PDT,+72258.9-53499j,+72193.6-53512.8j,+72147.6-53522j,+38531.2+27445.9j,+4.2222e-10+9.42512e-10j
2016-10-08 04:00:00 PDT,+72021.1-53502.9j,+71955.9-53516.7j,+71910-53525.8j,+38442+27412.5j,-3.26625e-09+8.22283e-09j
2016-10-08 05:00:00 PDT,+71630.5-53530.4j,+71565.6-53544.3j,+71519.9-53553.4j,+38299.7+27356.5j,+7.53207e-09+8.19243e-09j
2016-10-08 06:00:00 PDT,+71506.8-53600.4j,+71441.9-53614.2j,+71396.2-53623.4j,+38269.2+27334.1j,-1.10971e-08+2.63199e-11j
2016-10-08 07:00:00 PDT,+71691.8-53595j,+71626.8-53608.8j,+71581-53618j,+38341.7+27358.9j,+7.50303e-09+5.05129e-10j
2016-10-08 08:00:00 PDT,+71954.2-53534.7j,+71889-53548.6j,+71843.2-53557.7j,+38424.7+27404.7j,+4.47858e-09-1.72783e-09j
2016-10-08 09:00:00 PDT,+72113.2-53530.2j,+72047.9-53544.1j,+72002-53553.2j,+38482.9+27426.4j,+5.60089e-09-3.93851e-09j
2016-10-08 10:00:00 PDT,+72115.8-53524.3j,+72050.6-53538.1j,+72004.6-53547.2j,+38482.1+27426.2j,+1.69971e-09+6.01726e-09j
2016-10-08 11:00:00 PDT,+72142.1-53547j,+72076.8-53560.8j,+72030.8-53569.9j,+38501.9+27421j,+6.58446e-09-1.0547e-09j
2016-10-08 12:00:00 PDT,+72162.2-53550.5j,+72096.8-53564.3j,+72050.9-53573.4j,+38510.1+27423.2j,+6.17332e-09-4.4677e-10j
2016-10-08 13:00:00 PDT,+72169.6-53549.5j,+72104.2-53563.3j,+72058.2-53572.4j,+38512.7+27424.1j,-6.46251e-09-8.74231e-09j
2016-10-08 14:00:00 PDT,+72081.9-53555.1j,+72016.6-53568.9j,+71970.7-53578j,+38480.5+27411.2j,-4.48152e-09-2.14315e-10j
2016-10-08 15:00:00 PDT,+71666.2-53593.5j,+71601.1-53607.3j,+71555.2-53616.3j,+38336+27342.6j,-7.67256e-09-1.96928e-09j
2016-10-08 16:00:00 PDT,+71145.5-53635.5j,+71080.7-53649.3j,+71035.1-53658.4j,+38146.7+27268.3j,-1.63894e-09+4.18372e-09j
2016-10-08 17:00:00 PDT,+70691.8-53645j,+70627.4-53658.9j,+70582.1-53668.1j,+37970.4+27214.7j,+4.22708e-09-1.22197e-08j
2016-10-08 18:00:00 PDT,+70488.4-53690.7j,+70424.2-53704.7j,+70379-53714j,+37900.5+27188j,-3.76597e-09-4.92618e-10j
2016-10-08 19:00:00 PDT,+70436.9-53717.3j,+70372.7-53731.3j,+70327.6-53740.6j,+37886.7+27180.5j,-4.0107e-09+8.48598e-09j
2016-10-08 20:00:00 PDT,+70774.6-53702.6j,+70710.2-53716.7j,+70664.9-53726j,+38013.4+27230.6j,+5.72325e-09+9.23102e-09j
2016-10-08 21:00:00 PDT,+71296.1-53654.3j,+71231.4-53668.2j,+71185.9-53677.5j,+38201.6+27307.2j,+2.85174e-09+1.23472e-08j
2016-10-08 22:00:00 PDT,+71765.8-53608j,+71700.8-53622j,+71655.1-53631.2j,+38368.8+27374.7j,+2.45222e-10+1.04697e-08j
2016-10-08 23:00:00 PDT,+72148.3-53550.1j,+72083-53564j,+72037.1-53573.1j,+38501.4+27429.7j,+7.30727e-09-6.8279e-09j
2016-10-09 00:00:00 PDT,+72295-53520.9j,+72229.6-53534.8j,+72183.6-53543.9j,+38550.4+27449.5j,+7.54534e-09-7.35858e-09j
