# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:51:55 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-10-07 00:00:00 PDT,-24.2054-2396.77i,-2063.56+1219.35j,+2087.77+1177.42j
2016-10-07 01:00:00 PDT,-24.1768-2396.77i,-2063.58+1219.32j,+2087.75+1177.45j
2016-10-07 02:00:00 PDT,-24.1756-2396.77i,-2063.58+1219.32j,+2087.75+1177.45j
2016-10-07 03:00:00 PDT,-24.2232-2396.77i,-2063.55+1219.36j,+2087.78+1177.41j
2016-10-07 04:00:00 PDT,-24.3597-2396.75i,-2063.47+1219.47j,+2087.83+1177.28j
2016-10-07 05:00:00 PDT,-24.5945-2396.73i,-2063.33+1219.66j,+2087.93+1177.07j
2016-10-07 06:00:00 PDT,-24.7049-2396.73i,-2063.28+1219.76j,+2087.98+1176.97j
2016-10-07 07:00:00 PDT,-24.6423-2396.73i,-2063.31+1219.71j,+2087.95+1177.02j
2016-10-07 08:00:00 PDT,-24.4752-2396.75i,-2063.41+1219.57j,+2087.88+1177.18j
2016-10-07 09:00:00 PDT,-24.3868-2396.75i,-2063.45+1219.49j,+2087.84+1177.26j
2016-10-07 10:00:00 PDT,-24.386-2396.75i,-2063.45+1219.49j,+2087.84+1177.26j
2016-10-07 11:00:00 PDT,-24.3636-2396.75i,-2063.47+1219.47j,+2087.83+1177.28j
2016-10-07 12:00:00 PDT,-24.3644-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-10-07 13:00:00 PDT,-24.3683-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-10-07 14:00:00 PDT,-24.4188-2396.75i,-2063.44+1219.52j,+2087.86+1177.23j
2016-10-07 15:00:00 PDT,-24.668-2396.73i,-2063.3+1219.73j,+2087.96+1177j
2016-10-07 16:00:00 PDT,-24.8956-2396.71i,-2063.16+1219.91j,+2088.06+1176.79j
2016-10-07 17:00:00 PDT,-25.1505-2396.69i,-2063.02+1220.13j,+2088.17+1176.56j
2016-10-07 18:00:00 PDT,-25.28-2396.67i,-2062.94+1220.23j,+2088.22+1176.44j
2016-10-07 19:00:00 PDT,-25.3116-2396.67i,-2062.92+1220.25j,+2088.23+1176.41j
2016-10-07 20:00:00 PDT,-25.1058-2396.69i,-2063.04+1220.09j,+2088.15+1176.6j
2016-10-07 21:00:00 PDT,-24.7881-2396.71i,-2063.22+1219.82j,+2088.01+1176.89j
2016-10-07 22:00:00 PDT,-24.5063-2396.75i,-2063.39+1219.6j,+2087.9+1177.15j
2016-10-07 23:00:00 PDT,-24.2661-2396.77i,-2063.53+1219.4j,+2087.8+1177.37j
2016-10-08 00:00:00 PDT,-24.2312-2396.77i,-2063.55+1219.37j,+2087.78+1177.4j
2016-10-08 01:00:00 PDT,-24.2011-2396.77i,-2063.56+1219.34j,+2087.76+1177.43j
2016-10-08 02:00:00 PDT,-24.1974-2396.77i,-2063.57+1219.34j,+2087.76+1177.43j
2016-10-08 03:00:00 PDT,-24.2499-2396.77i,-2063.54+1219.39j,+2087.79+1177.38j
2016-10-08 04:00:00 PDT,-24.3948-2396.75i,-2063.45+1219.5j,+2087.84+1177.25j
2016-10-08 05:00:00 PDT,-24.6382-2396.73i,-2063.31+1219.7j,+2087.95+1177.03j
2016-10-08 06:00:00 PDT,-24.7339-2396.73i,-2063.26+1219.78j,+2088+1176.94j
2016-10-08 07:00:00 PDT,-24.6148-2396.73i,-2063.32+1219.68j,+2087.94+1177.05j
2016-10-08 08:00:00 PDT,-24.4441-2396.75i,-2063.42+1219.54j,+2087.87+1177.21j
2016-10-08 09:00:00 PDT,-24.3499-2396.75i,-2063.47+1219.46j,+2087.82+1177.29j
2016-10-08 10:00:00 PDT,-24.348-2396.75i,-2063.47+1219.46j,+2087.82+1177.29j
2016-10-08 11:00:00 PDT,-24.33-2396.75i,-2063.48+1219.45j,+2087.81+1177.3j
2016-10-08 12:00:00 PDT,-24.3183-2396.75i,-2063.49+1219.44j,+2087.81+1177.31j
2016-10-08 13:00:00 PDT,-24.3131-2396.75i,-2063.49+1219.43j,+2087.8+1177.32j
2016-10-08 14:00:00 PDT,-24.3681-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-10-08 15:00:00 PDT,-24.6228-2396.73i,-2063.32+1219.69j,+2087.94+1177.04j
2016-10-08 16:00:00 PDT,-24.95-2396.71i,-2063.14+1219.96j,+2088.09+1176.75j
2016-10-08 17:00:00 PDT,-25.2326-2396.67i,-2062.96+1220.19j,+2088.19+1176.48j
2016-10-08 18:00:00 PDT,-25.3703-2396.67i,-2062.89+1220.31j,+2088.26+1176.36j
2016-10-08 19:00:00 PDT,-25.4089-2396.67i,-2062.87+1220.34j,+2088.28+1176.33j
2016-10-08 20:00:00 PDT,-25.1994-2396.69i,-2062.99+1220.17j,+2088.19+1176.52j
2016-10-08 21:00:00 PDT,-24.8714-2396.71i,-2063.18+1219.89j,+2088.05+1176.82j
2016-10-08 22:00:00 PDT,-24.5761-2396.73i,-2063.34+1219.65j,+2087.92+1177.08j
2016-10-08 23:00:00 PDT,-24.3275-2396.75i,-2063.48+1219.44j,+2087.81+1177.31j
