# file...... underground_lines_power_in_A.csv
# date...... Fri Oct 27 14:52:42 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_A
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-01-01 00:00:00 PST,+65186.5+47380.5i,+65127.8+47368.8i,+45406.9+47360.9i,+45353+47350.5i,-1.29195e-08+8.76175e-10i
2016-01-01 01:00:00 PST,+65288+48673.2i,+65228.8+48662.9i,+47727.5+48655.9i,+47669.5+48646.2i,+5.86348e-10+3.89771e-10i
2016-01-01 02:00:00 PST,+64831.7+48703.2i,+64773.1+48693i,+47742.2+48686.1i,+47684.2+48676.4i,+1.19139e-10+3.22273e-10i
2016-01-01 03:00:00 PST,+64417.6+48715.6i,+64359.4+48705.4i,+47748.8+48698.6i,+47690.8+48688.9i,-2.98202e-09+5.8917e-10i
2016-01-01 04:00:00 PST,+63974+48689.5i,+63916.3+48679.4i,+47716.2+48672.7i,+47658.2+48663i,-7.29697e-09-2.36969e-09i
2016-01-01 05:00:00 PST,+65576.1+48554.8i,+65516.6+48544.4i,+47605.1+48537.4i,+47547.2+48527.7i,-1.63948e-08+4.74391e-10i
2016-01-01 06:00:00 PST,+69385.6+48301.7i,+69321.4+48290.4i,+47416.7+48282.7i,+47359.2+48273i,+1.26503e-08-1.50443e-10i
2016-01-01 07:00:00 PST,+73800.1+48106.6i,+73730.2+48094.1i,+47301.5+48085.6i,+47244.2+48075.7i,-7.37836e-09+5.71318e-10i
2016-01-01 08:00:00 PST,+70771.9+48473.7i,+70706+48461.9i,+47610.1+48453.9i,+47552.4+48443.9i,+4.65148e-09+1.23802e-09i
2016-01-01 09:00:00 PST,+66060.7+48746.1i,+66000.7+48735.3i,+47808.8+48728i,+47750.8+48717.9i,+2.00262e-09-2.04746e-09i
2016-01-01 10:00:00 PST,+65629.9+48870.8i,+65570.4+48860.1i,+47929+48852.9i,+47870.8+48842.8i,+1.46744e-08+1.04127e-09i
2016-01-01 11:00:00 PST,+65169.4+48917.8i,+65110.4+48907.3i,+47969.3+48900.1i,+47911+48890i,-6.70179e-09-2.12431e-10i
2016-01-01 12:00:00 PST,+64744.4+48939.3i,+64685.9+48928.9i,+47985.1+48921.9i,+47926.8+48911.8i,+1.5371e-08-9.89815e-10i
2016-01-01 13:00:00 PST,+65102.5+48984.9i,+65043.5+48974.4i,+48032.5+48967.3i,+47974.2+48957.2i,-5.96399e-09+9.78343e-12i
2016-01-01 14:00:00 PST,+65514.3+48951.6i,+65454.9+48940.9i,+48003.5+48933.7i,+47945.2+48923.6i,+6.88474e-09+9.25946e-10i
2016-01-01 15:00:00 PST,+67214.1+48852i,+67152.7+48841i,+47929.9+48833.6i,+47871.7+48823.4i,+1.2717e-08-3.02018e-10i
2016-01-01 16:00:00 PST,+72047.5+48182.9i,+71979.9+48170.6i,+47352.9+48162.2i,+47295.6+48152i,-4.23635e-09-1.11333e-09i
2016-01-01 17:00:00 PST,+81432.2+47585.3i,+81351.3+47570.9i,+46915+47561.1i,+46858.2+47551.2i,+1.81808e-08-6.5145e-10i
2016-01-01 18:00:00 PST,+87091.6+47314.3i,+87001.8+47298.4i,+46739.3+47287.5i,+46682.7+47277.7i,-8.66485e-10-2.93282e-09i
2016-01-01 19:00:00 PST,+87948.8+47307.4i,+87857.7+47291.2i,+46744.1+47280.2i,+46687.6+47270.4i,+9.72646e-11+6.33421e-10i
2016-01-01 20:00:00 PST,+86167+47404.3i,+86078.7+47388.6i,+46807.2+47377.9i,+46750.6+47368.1i,+2.5925e-08-3.10483e-09i
2016-01-01 21:00:00 PST,+83637+47616i,+83552.7+47601.1i,+46974.1+47590.9i,+46917.2+47581.1i,+1.16886e-08+1.55951e-09i
2016-01-01 22:00:00 PST,+78131.3+47968.6i,+78055.4+47955.2i,+47242.5+47946.1i,+47185.2+47936.3i,-1.52681e-08+7.33486e-10i
2016-01-01 23:00:00 PST,+73020.7+48285.2i,+72951.8+48273.1i,+47473.8+48264.9i,+47416.2+48255.1i,+8.74926e-09-1.30581e-09i
2016-01-02 00:00:00 PST,+68293.4+48526.4i,+68230.5+48515.4i,+47636.8+48507.9i,+47578.9+48498.2i,+1.45973e-08-5.3046e-11i
2016-01-02 01:00:00 PST,+66121.4+48625.9i,+66061.2+48615.4i,+47699.3+48608.3i,+47641.3+48598.5i,+1.2859e-09-2.55684e-09i
2016-01-02 02:00:00 PST,+65264.1+48664.9i,+65205+48654.6i,+47723.7+48647.6i,+47665.7+48637.9i,+9.43008e-10+2.30535e-10i
2016-01-02 03:00:00 PST,+65265+48665.7i,+65205.9+48655.4i,+47724.6+48648.5i,+47666.6+48638.7i,-5.53516e-09-1.33504e-09i
2016-01-02 04:00:00 PST,+64809.7+48638.6i,+64751.1+48628.3i,+47690.2+48621.4i,+47632.3+48611.7i,+7.83486e-09-1.24632e-09i
2016-01-02 05:00:00 PST,+66416.4+48497.9i,+66355.9+48487.4i,+47573.7+48480.2i,+47515.9+48470.5i,+1.09105e-08-2.72439e-09i
2016-01-02 06:00:00 PST,+70254.1+48237.3i,+70188.8+48225.9i,+47373.3+48218.1i,+47315.8+48208.4i,-8.19332e-11+1.40501e-09i
2016-01-02 07:00:00 PST,+75103.9+48034.2i,+75032.1+48021.6i,+47262.1+48013i,+47204.8+48003.3i,-3.49028e-09-2.95959e-09i
2016-01-02 08:00:00 PST,+72141.3+48424.8i,+72073.6+48413i,+47616.4+48405i,+47558.5+48395.4i,-1.43216e-08+2.68514e-09i
2016-01-02 09:00:00 PST,+67008.7+48715.9i,+66947.4+48705.3i,+47824.7+48698.1i,+47766.5+48688.5i,-9.32971e-09-8.96931e-10i
2016-01-02 10:00:00 PST,+66593.5+48838.5i,+66532.7+48828i,+47940.4+48820.9i,+47882+48811.2i,-2.30026e-08-2.61786e-09i
2016-01-02 11:00:00 PST,+66150.8+48885.2i,+66090.6+48874.8i,+47978.6+48867.8i,+47920.2+48858.1i,+1.53936e-08+5.73599e-12i
2016-01-02 12:00:00 PST,+66111.5+48898.7i,+66051.3+48888.4i,+47989.3+48881.4i,+47930.8+48871.8i,+7.1852e-09-1.43038e-10i
2016-01-02 13:00:00 PST,+66041.1+48963.9i,+65980.9+48953.6i,+48049.1+48946.6i,+47990.5+48937i,-6.97099e-09-8.34276e-10i
2016-01-02 14:00:00 PST,+66465.8+48931.3i,+66405.2+48920.9i,+48023+48913.8i,+47964.5+48904.2i,+1.08986e-08+3.24487e-09i
2016-01-02 15:00:00 PST,+68148.5+48834.1i,+68085.9+48823.3i,+47952.2+48816.1i,+47893.8+48806.5i,+1.50957e-08+3.03397e-09i
2016-01-02 16:00:00 PST,+73400+48140.8i,+73330.5+48128.7i,+47362.1+48120.5i,+47304.6+48110.9i,+2.14306e-08+1.38533e-09i
2016-01-02 17:00:00 PST,+82756.5+47479.9i,+82673.6+47465.3i,+46865.8+47455.3i,+46809+47445.5i,-8.11892e-10+2.2849e-09i
2016-01-02 18:00:00 PST,+88829.7+47183.3i,+88737.1+47166.8i,+46672.5+47155.5i,+46616+47145.7i,-2.11547e-09-5.2956e-10i
2016-01-02 19:00:00 PST,+90099.1+47170.9i,+90004.3+47154.1i,+46668.3+47142.6i,+46611.8+47132.7i,+8.41384e-09-6.22101e-10i
2016-01-02 20:00:00 PST,+88292.5+47275.1i,+88200.7+47258.7i,+46726.8+47247.6i,+46670.3+47237.8i,+1.09742e-08-2.84793e-09i
2016-01-02 21:00:00 PST,+85345.5+47508.1i,+85258.6+47492.7i,+46908+47482.1i,+46851.2+47472.3i,-7.23409e-10+1.55807e-09i
2016-01-02 22:00:00 PST,+79418.5+47887.3i,+79340.7+47873.6i,+47186.5+47864.2i,+47129.3+47854.4i,-4.42031e-09+1.26208e-09i
2016-01-02 23:00:00 PST,+73866.9+48234.3i,+73796.9+48222i,+47438.1+48213.6i,+47380.5+48203.8i,+1.19466e-08-8.54578e-11i
2016-01-03 00:00:00 PST,+68293.4+48526.4i,+68230.6+48515.4i,+47636.8+48508i,+47578.9+48498.2i,+5.10913e-09+1.77057e-09i
