# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-11-04 00:00:00 PDT,+2.44933e+06-954261i,+952232-339533i,+667216-414367j,+829882-200361j
2016-11-04 01:00:00 PDT,+2.36851e+06-959321i,+919297-341413i,+645227-416147j,+803983-201761j
2016-11-04 02:00:00 PDT,+2.33346e+06-961458i,+904861-342217i,+635667-416898j,+792935-202343j
2016-11-04 03:00:00 PDT,+2.3391e+06-961122i,+906677-342155i,+636999-416768j,+795423-202199j
2016-11-04 04:00:00 PDT,+2.39787e+06-957600i,+926047-341522i,+651763-415277j,+820062-200802j
2016-11-04 05:00:00 PDT,+2.56748e+06-946822i,+987195-338792i,+695547-411099j,+884739-196931j
2016-11-04 06:00:00 PDT,+2.8041e+06-930478i,+1.07364e+06-334023i,+756566-405459j,+973890-190996j
2016-11-04 07:00:00 PDT,+2.74599e+06-934370i,+1.0589e+06-333897i,+740963-407600j,+946122-192873j
2016-11-04 08:00:00 PDT,+2.505e+06-950549i,+959728-339309i,+674878-413884j,+870396-197356j
2016-11-04 09:00:00 PDT,+2.1974e+06-969088i,+840180-344977i,+591219-421042j,+765996-203069j
2016-11-04 10:00:00 PDT,+2.02043e+06-978645i,+778156-347145i,+545718-424928j,+696554-206572j
2016-11-04 11:00:00 PDT,+1.9338e+06-983044i,+748661-348173i,+523827-426656j,+661306-208214j
2016-11-04 12:00:00 PDT,+1.83557e+06-987836i,+715565-349273i,+499583-428530j,+620422-210032j
2016-11-04 13:00:00 PDT,+1.93352e+06-983067i,+747563-348313i,+523372-426624j,+662589-208130j
2016-11-04 14:00:00 PDT,+1.95798e+06-981835i,+757006-347959i,+529888-426123j,+671089-207753j
2016-11-04 15:00:00 PDT,+2.23354e+06-966977i,+856455-344118i,+601341-420281j,+775743-202578j
2016-11-04 16:00:00 PDT,+3.07401e+06-909738i,+1.16039e+06-328433i,+820065-399978j,+1.09356e+06-181327j
2016-11-04 17:00:00 PDT,+3.6183e+06-863386i,+1.38743e+06-310976i,+973172-383909j,+1.25771e+06-168501j
2016-11-04 18:00:00 PDT,+3.81969e+06-844249i,+1.47562e+06-302630i,+1.03031e+06-377778j,+1.31376e+06-163841j
2016-11-04 19:00:00 PDT,+3.77719e+06-848373i,+1.46052e+06-303893i,+1.01929e+06-379071j,+1.29738e+06-165410j
2016-11-04 20:00:00 PDT,+3.69931e+06-855815i,+1.43138e+06-306467i,+998679-381335j,+1.26925e+06-168012j
2016-11-04 21:00:00 PDT,+3.44295e+06-879177i,+1.33566e+06-314045i,+931454-388883j,+1.17583e+06-176248j
2016-11-04 22:00:00 PDT,+3.05511e+06-911386i,+1.18922e+06-324802i,+828740-399481j,+1.03715e+06-187104j
2016-11-04 23:00:00 PDT,+2.72301e+06-936009i,+1.06112e+06-333095i,+740635-407953j,+921250-194962j
2016-11-05 00:00:00 PDT,+2.49321e+06-951456i,+969687-338593i,+678672-413360j,+844847-199503j
2016-11-05 01:00:00 PDT,+2.40386e+06-957142i,+932865-340756i,+654306-415333j,+816687-201053j
2016-11-05 02:00:00 PDT,+2.37665e+06-958822i,+922028-341364i,+646901-415923j,+807717-201535j
2016-11-05 03:00:00 PDT,+2.38021e+06-958625i,+922183-341468i,+647525-415794j,+810507-201364j
2016-11-05 04:00:00 PDT,+2.46082e+06-953654i,+950007-340409i,+667983-413761j,+842826-199484j
2016-11-05 05:00:00 PDT,+2.6412e+06-941897i,+1.01553e+06-337360i,+714866-409229j,+910797-195308j
2016-11-05 06:00:00 PDT,+2.86396e+06-926155i,+1.10081e+06-332364i,+773956-403679j,+989193-190111j
2016-11-05 07:00:00 PDT,+2.7644e+06-933109i,+1.07946e+06-332328i,+752066-406466j,+932871-194315j
