# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:55 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-03-04 00:00:00 PST,+2.4596e+06-953551i,+958787-339022i,+670399-414163j,+830415-200366j
2016-03-04 01:00:00 PST,+2.37782e+06-958703i,+924574-341037i,+647927-415956j,+805323-201709j
2016-03-04 02:00:00 PST,+2.34579e+06-960670i,+911103-341802i,+639097-416652j,+795586-202216j
2016-03-04 03:00:00 PST,+2.38024e+06-958607i,+922939-341400i,+647808-415771j,+809492-201437j
2016-03-04 04:00:00 PST,+2.47752e+06-952608i,+955399-340234i,+672353-413299j,+849765-199075j
2016-03-04 05:00:00 PST,+2.6687e+06-940011i,+1.02309e+06-337058i,+721180-408615j,+924426-194339j
2016-03-04 06:00:00 PST,+2.75191e+06-934075i,+1.05625e+06-334740i,+741885-407019j,+953776-192316j
2016-03-04 07:00:00 PST,+2.67132e+06-939489i,+1.02648e+06-335756i,+719531-409709j,+925305-194024j
2016-03-04 08:00:00 PST,+2.36426e+06-959246i,+906193-341874i,+636132-417307j,+821939-200065j
2016-03-04 09:00:00 PST,+2.02101e+06-978576i,+778744-347171i,+545477-424884j,+696791-206521j
2016-03-04 10:00:00 PST,+1.9089e+06-984219i,+739147-348485i,+516566-427224j,+653192-208510j
2016-03-04 11:00:00 PST,+1.85957e+06-986641i,+722846-349040i,+504735-428116j,+631989-209485j
2016-03-04 12:00:00 PST,+1.81018e+06-988968i,+704788-349633i,+491619-429130j,+613769-210205j
2016-03-04 13:00:00 PST,+1.87639e+06-985830i,+726211-349056i,+507815-427814j,+642361-208960j
2016-03-04 14:00:00 PST,+1.97366e+06-981031i,+760442-348008i,+532784-425763j,+680433-207261j
2016-03-04 15:00:00 PST,+2.25639e+06-965699i,+860086-344586i,+605338-419470j,+790962-201643j
2016-03-04 16:00:00 PST,+2.6405e+06-941787i,+1.01495e+06-337189i,+713047-409558j,+912499-195040j
2016-03-04 17:00:00 PST,+3.20143e+06-899874i,+1.23633e+06-322958i,+865958-394642j,+1.09915e+06-182274j
2016-03-04 18:00:00 PST,+3.57415e+06-867553i,+1.37655e+06-312131i,+963988-384441j,+1.23361e+06-170980j
