# file...... underground_lines_power_in_A.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_A
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-03-04 00:00:00 PST,+63891.5+47451.5i,+63834.3+47440.1i,+45454.5+47432.4i,+45400.5+47422.1i,-1.84994e-08-1.6447e-09i
2016-03-04 01:00:00 PST,+63999.5+48733.6i,+63941.8+48723.5i,+47771.6+48716.8i,+47713.5+48707.1i,-7.22353e-09+2.12562e-09i
2016-03-04 02:00:00 PST,+63139.4+48769.3i,+63082.6+48759.4i,+47793.1+48752.8i,+47735+48743.1i,-1.34007e-08-1.03129e-09i
2016-03-04 03:00:00 PST,+63107.2+48748.7i,+63050.5+48738.9i,+47771+48732.2i,+47712.9+48722.5i,+1.21854e-08+1.11987e-09i
2016-03-04 04:00:00 PST,+62644.5+48694.9i,+62588.3+48685.1i,+47709.2+48678.5i,+47651.2+48668.9i,-2.40477e-08-7.44397e-11i
2016-03-04 05:00:00 PST,+64234.2+48553.2i,+64176.2+48543i,+47585.8+48536.2i,+47528+48526.5i,+1.93243e-08+4.34254e-10i
2016-03-04 06:00:00 PST,+66827.8+48455.5i,+66766.8+48444.7i,+47534.3+48437.4i,+47476.6+48427.6i,-8.4323e-09-1.00399e-10i
2016-03-04 07:00:00 PST,+69333.8+48483.2i,+69269.7+48471.7i,+47585.1+48463.9i,+47527.4+48453.9i,+2.1197e-08-1.76171e-09i
2016-03-04 08:00:00 PST,+66316.8+48741.1i,+66256.5+48730.2i,+47784.4+48722.9i,+47726.5+48712.7i,-5.35295e-09+2.93862e-09i
2016-03-04 09:00:00 PST,+63280.1+49011.4i,+63223.3+49001.2i,+48003.8+48994.3i,+47945.5+48984.1i,-4.80244e-09+2.87591e-09i
2016-03-04 10:00:00 PST,+62820.5+49090.4i,+62764.2+49080.3i,+48075+49073.5i,+48016.6+49063.3i,+1.67783e-08-5.96578e-10i
2016-03-04 11:00:00 PST,+62379.9+49126.9i,+62324.1+49116.9i,+48105.2+49110.1i,+48046.8+49100i,+1.07096e-08+1.24865e-09i
2016-03-04 12:00:00 PST,+62340.9+49161.8i,+62285.1+49151.8i,+48136.3+49145i,+48077.8+49134.9i,+3.84596e-09+4.05239e-10i
2016-03-04 13:00:00 PST,+62350.4+49122.5i,+62294.6+49112.5i,+48095.8+49105.7i,+48037.4+49095.5i,-1.24588e-08+2.76767e-11i
2016-03-04 14:00:00 PST,+62769+49054.7i,+62712.7+49044.6i,+48033.6+49037.7i,+47975.3+49027.6i,-1.92295e-08+2.30993e-09i
2016-03-04 15:00:00 PST,+63592+48862i,+63534.8+48851.7i,+47855+48844.7i,+47797+48834.5i,-2.46657e-08+1.39558e-09i
2016-03-04 16:00:00 PST,+66596.4+48545.6i,+66535.7+48534.9i,+47603.4+48527.7i,+47545.6+48517.8i,-1.06071e-08+3.71276e-09i
2016-03-04 17:00:00 PST,+73143+48051.9i,+73073.9+48039.8i,+47235.8+48031.6i,+47178.5+48022i,+5.2176e-11+1.01609e-09i
2016-03-04 18:00:00 PST,+78309.8+47723.6i,+78233.4+47710.2i,+46990.3+47701.1i,+46933.3+47691.4i,+6.19042e-09+2.82745e-11i
2016-03-04 19:00:00 PST,+82689.9+47547.5i,+82607.1+47532.9i,+46889.4+47522.9i,+46832.6+47513.2i,-1.59346e-08+3.66554e-09i
2016-03-04 20:00:00 PST,+83659+47576.3i,+83574.7+47561.4i,+46936+47551.2i,+46879.1+47541.5i,-8.29737e-09+3.52966e-09i
2016-03-04 21:00:00 PST,+81162.9+47802.8i,+81082.5+47788.6i,+47126.5+47779i,+47069.4+47769.2i,-3.39626e-09+1.32446e-11i
2016-03-04 22:00:00 PST,+76063.6+48128i,+75990.6+48115.2i,+47369.7+48106.4i,+47312.2+48096.7i,-8.72307e-09-1.02019e-09i
2016-03-04 23:00:00 PST,+71359.4+48404.1i,+71292.7+48392.4i,+47566.2+48384.5i,+47508.5+48374.7i,+6.77832e-09-7.51609e-10i
2016-03-05 00:00:00 PST,+67048.8+48583i,+66987.5+48572.3i,+47674.8+48565.1i,+47616.9+48555.3i,+9.64884e-10-1.87183e-09i
2016-03-05 01:00:00 PST,+64888.6+48673.3i,+64829.9+48663.1i,+47729+48656.2i,+47671+48646.4i,+1.47924e-08-9.00907e-10i
2016-03-05 02:00:00 PST,+64433.9+48698.3i,+64375.7+48688.1i,+47745.2+48681.3i,+47687.1+48671.6i,+7.50216e-09+1.72247e-09i
2016-03-05 03:00:00 PST,+64409.3+48674.5i,+64351.1+48664.4i,+47720.6+48657.5i,+47662.6+48647.8i,-4.21134e-10+2.64825e-09i
2016-03-05 04:00:00 PST,+63933.9+48617.4i,+63876.3+48607.4i,+47656.1+48600.6i,+47598.2+48590.9i,+1.07828e-08-5.35707e-10i
2016-03-05 05:00:00 PST,+65113.9+48479.9i,+65054.9+48469.6i,+47533.7+48462.7i,+47476+48453i,-1.81629e-08+5.21514e-10i
2016-03-05 06:00:00 PST,+68141.6+48376i,+68079+48365.1i,+47485.3+48357.7i,+47427.6+48348.1i,-2.6334e-09+3.04872e-09i
2016-03-05 07:00:00 PST,+70692.5+48419.6i,+70626.7+48408.1i,+47570.8+48400.3i,+47513+48390.6i,+1.28988e-08-3.0587e-09i
2016-03-05 08:00:00 PST,+67680.1+48694.4i,+67618+48683.7i,+47794.8+48676.4i,+47736.6+48666.7i,+8.51006e-09-1.84633e-09i
2016-03-05 09:00:00 PST,+64240+48975.8i,+64182+48965.8i,+48021.6+48959i,+47963.1+48949.3i,-2.47639e-08+5.96969e-10i
2016-03-05 10:00:00 PST,+63785.8+49059.3i,+63728.3+49049.4i,+48098.2+49042.7i,+48039.6+49033.1i,+1.95978e-08+1.02234e-09i
2016-03-05 11:00:00 PST,+63343.8+49093.7i,+63286.8+49083.9i,+48127.1+49077.3i,+48068.5+49067.6i,-1.14005e-08+1.55255e-09i
2016-03-05 12:00:00 PST,+62888.6+49146i,+62832.1+49136.3i,+48172.8+49129.8i,+48114.1+49120.2i,-5.6682e-09+9.37674e-10i
2016-03-05 13:00:00 PST,+63310.5+49102.6i,+63253.5+49092.8i,+48133.8+49086.2i,+48075.2+49076.6i,+1.06556e-08-1.09109e-09i
2016-03-05 14:00:00 PST,+63718.6+49035.3i,+63661.2+49025.4i,+48071.2+49018.8i,+48012.6+49009.1i,+2.84508e-09+7.31107e-10i
2016-03-05 15:00:00 PST,+64538.3+48841.1i,+64479.9+48831.1i,+47889.2+48824.3i,+47830.9+48814.8i,-1.53419e-08+2.04699e-09i
2016-03-05 16:00:00 PST,+67915+48484.1i,+67852.6+48473.3i,+47589.2+48466.1i,+47531.3+48456.5i,+2.38144e-08+2.22076e-09i
2016-03-05 17:00:00 PST,+74461.8+47955.6i,+74390.8+47943.2i,+47181.4+47934.8i,+47124.2+47925.2i,+2.34587e-10-4.29948e-09i
2016-03-05 18:00:00 PST,+79634+47611.6i,+79555.7+47597.8i,+46921.2+47588.4i,+46864.4+47578.7i,-3.33835e-09+5.45672e-09i
2016-03-05 19:00:00 PST,+84430.1+47425.4i,+84344.5+47410.3i,+46814.9+47399.9i,+46758.3+47390.2i,+3.7945e-09+1.46757e-09i
2016-03-05 20:00:00 PST,+85803.1+47443.1i,+85715.4+47427.5i,+46854.3+47416.9i,+46797.6+47407.1i,-6.42697e-09+1.33025e-10i
2016-03-05 21:00:00 PST,+82883.7+47692.2i,+82800.7+47677.5i,+47052.8+47667.4i,+46995.8+47657.6i,+5.4293e-09-5.91144e-10i
2016-03-05 22:00:00 PST,+77356.5+48042.7i,+77281.6+48029.5i,+47309.5+48020.5i,+47252.1+48010.8i,-1.2106e-08+4.27047e-10i
2016-03-05 23:00:00 PST,+72218.3+48344.2i,+72150.5+48332.3i,+47523.2+48324.3i,+47465.5+48314.5i,-1.29921e-08+4.0814e-09i
2016-03-06 00:00:00 PST,+67048.1+48582.2i,+66986.7+48571.5i,+47674+48564.3i,+47616.1+48554.5i,-2.9788e-09-2.90441e-09i
