# file...... underground_lines_power_in_C.csv
# date...... Fri Oct 27 14:52:41 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_C
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-04-01 00:00:00 PDT,+140944+50424.6j,+98734.9+29380j,+98669.3+29366.7j,+98537.8+29340.3j,+36775.4+2.72464j
2016-04-01 01:00:00 PDT,+141310+50994.3j,+99036.4+29916.8j,+98972.1+29903.6j,+98843.2+29877.3j,+36425.1+2.66852j
2016-04-01 02:00:00 PDT,+141502+50994.7j,+99227.7+29916.9j,+99163.2+29903.7j,+99033.9+29877.2j,+36615.3+2.69647j
2016-04-01 03:00:00 PDT,+141041+50932.7j,+98808.7+29875.2j,+98744.6+29862.1j,+98616.2+29835.8j,+36245+2.64468j
2016-04-01 04:00:00 PDT,+142704+50792.4j,+100582+29791.5j,+100515+29777.9j,+100382+29750.8j,+38156.7+2.93943j
2016-04-01 05:00:00 PDT,+149213+50668.4j,+107196+29725.6j,+107121+29710.4j,+106971+29680j,+44903.2+4.08458j
2016-04-01 06:00:00 PDT,+173092+50518.6j,+131120+29619.7j,+131010+29597.9j,+130790+29554.2j,+68824.6+9.63749j
2016-04-01 07:00:00 PDT,+179882+50671.2j,+137731+29689j,+137611+29665.2j,+137369+29617.6j,+75175+11.459j
2016-04-01 08:00:00 PDT,+175765+50953j,+133377+29847.9j,+133265+29825.6j,+133039+29780.9j,+70526.8+10.0221j
2016-04-01 09:00:00 PDT,+175563+51186.6j,+133006+29995.9j,+132894+29973.7j,+132670+29929.4j,+69945.7+9.81697j
2016-04-01 10:00:00 PDT,+173808+51267.4j,+131199+30049.4j,+131090+30027.8j,+130872+29984.6j,+68082.7+9.28731j
2016-04-01 11:00:00 PDT,+165883+51350.9j,+123242+30109.5j,+123145+30090.2j,+122952+30051.7j,+60111+7.22644j
2016-04-01 12:00:00 PDT,+172539+51302.6j,+129901+30068.7j,+129794+30047.5j,+129581+30005.1j,+66750.6+8.91963j
2016-04-01 13:00:00 PDT,+174558+51271.2j,+131937+30048.1j,+131827+30026.2j,+131607+29982.6j,+68803.8+9.48345j
2016-04-01 14:00:00 PDT,+176108+51157.8j,+133567+29975.8j,+133454+29953.5j,+133229+29908.8j,+70526.6+9.98544j
2016-04-01 15:00:00 PDT,+179001+50812.6j,+136726+29767j,+136607+29743.5j,+136370+29696.7j,+74012.8+11.0724j
2016-04-01 16:00:00 PDT,+145025+50809.7j,+102965+29842j,+102896+29827.8j,+102757+29799.5j,+40648.9+3.34201j
2016-04-01 17:00:00 PDT,+138926+50562j,+97106.1+29709.9j,+97043.5+29697j,+96918.1+29671.4j,+35114.2+2.50651j
2016-04-01 18:00:00 PDT,+151192+50244.2j,+109603+29517.3j,+109524+29501.3j,+109366+29469.4j,+47886.6+4.6953j
2016-04-01 19:00:00 PDT,+161470+50078j,+120023+29431.6j,+119929+29412.7j,+119741+29375.1j,+58479.9+7.03684j
2016-04-01 20:00:00 PDT,+162032+50225.1j,+120481+29526.9j,+120387+29507.9j,+120198+29470.2j,+58810.2+7.09887j
2016-04-01 21:00:00 PDT,+155386+50507.1j,+113580+29675.1j,+113496+29658.1j,+113328+29624.3j,+51580.7+5.42188j
2016-04-01 22:00:00 PDT,+150345+50754.9j,+108318+29807.8j,+108241+29792.3j,+108088+29761.4j,+46034.3+4.29254j
2016-04-01 23:00:00 PDT,+144114+50937j,+101907+29895.1j,+101839+29881.3j,+101703+29853.6j,+39387.7+3.12639j
2016-04-02 00:00:00 PDT,+144388+50941.8j,+102169+29893.7j,+102100+29879.8j,+101964+29852j,+39627.9+3.16378j
2016-04-02 01:00:00 PDT,+143502+50961.5j,+101259+29901.2j,+101192+29887.5j,+101058+29860.1j,+38687.1+3.01331j
2016-04-02 02:00:00 PDT,+143704+50961.6j,+101461+29901j,+101394+29887.2j,+101259+29859.7j,+38887.3+3.04459j
2016-04-02 03:00:00 PDT,+143237+50895.7j,+101038+29856.9j,+100971+29843.3j,+100837+29816j,+38517+2.9899j
2016-04-02 04:00:00 PDT,+144921+50748.8j,+102836+29768.8j,+102767+29754.7j,+102628+29726.5j,+40458.8+3.30881j
2016-04-02 05:00:00 PDT,+143040+50691.9j,+101048+29756.7j,+100981+29743j,+100847+29715.6j,+38807.3+3.0503j
2016-04-02 06:00:00 PDT,+145371+50723.5j,+103396+29798.5j,+103326+29784.2j,+103185+29755.7j,+41189.5+3.4387j
2016-04-02 07:00:00 PDT,+137797+51034.9j,+95595.4+29990.7j,+95535.1+29978.3j,+95414.2+29953.5j,+33112.5+2.20808j
2016-04-02 08:00:00 PDT,+133506+51321.6j,+91066.9+30155.2j,+91011.9+30143.8j,+90901.8+30121.1j,+28279.1+1.60049j
2016-04-02 09:00:00 PDT,+129346+51573.5j,+86733.1+30317.2j,+86683+30306.8j,+86582.5+30285.9j,+23736.4+1.12237j
2016-04-02 10:00:00 PDT,+126634+51633.3j,+83980.9+30354.7j,+83933.7+30344.8j,+83838.9+30325j,+20934.9+0.871947j
2016-04-02 11:00:00 PDT,+126626+51653.6j,+83954.4+30365.6j,+83907.2+30355.7j,+83812.5+30336j,+20884.9+0.8674j
2016-04-02 12:00:00 PDT,+126636+51658.6j,+83959.7+30368.5j,+83912.5+30358.6j,+83817.9+30338.8j,+20884.9+0.867311j
2016-04-02 13:00:00 PDT,+127200+51654.7j,+84530+30368.2j,+84482.2+30358.2j,+84386.3+30338.2j,+21465.2+0.91638j
2016-04-02 14:00:00 PDT,+127736+51637j,+85084.8+30360.5j,+85036.4+30350.3j,+84939.4+30330.1j,+22045.5+0.967093j
2016-04-02 15:00:00 PDT,+130547+51255.4j,+88192.9+30129.3j,+88141+30118.5j,+88036.9+30096.9j,+25527.4+1.30636j
2016-04-02 16:00:00 PDT,+135463+50772.2j,+93499.6+29845.4j,+93441.5+29833.4j,+93324.8+29809.4j,+31331.3+1.98772j
2016-04-02 17:00:00 PDT,+139025+50511.7j,+97280.8+29697.6j,+97218+29684.7j,+97091.9+29658.9j,+35394.5+2.55142j
2016-04-02 18:00:00 PDT,+144641+50263.8j,+103104+29557.9j,+103034+29543.5j,+102892+29514.9j,+41480+3.52451j
2016-04-02 19:00:00 PDT,+155676+50081.3j,+114291+29460.7j,+114206+29443.4j,+114034+29408.9j,+52852.6+5.75192j
2016-04-02 20:00:00 PDT,+166081+50164.3j,+124609+29509j,+124508+29488.9j,+124306+29448.6j,+63036.4+8.1761j
