# file...... nodes_voltage_A.csv
# date...... Fri Oct 27 14:52:41 2017
# user...... mast9
# host...... (null)
# group..... class= node
# property.. voltage_A
# limit..... -1
# interval.. 3600
# timestamp,Node3,Node8,Node13,Node14,Node1401,Node15,Node18,Node21,Node23,Node25,Node26,Node2601,Node27,Node36,Node40,Node44,Node54,Node57,Node61,Node67,Node6701,Node72,Node78,Node81,Node89,Node91,Node93,Node97,Node101,Node105,Node108,Node110,Node135,Node149,Node1491,Node150,Node151,Node152,Node160,Node195,Node197,Node250,Node251,Node300,Node350,Node450,Node451,Node610,Node611
2016-04-01 00:00:00 PDT,+0+0j,+2467.85-48.1737i,+2456.42-62.1035i,+2445.56-50.5133i,+2449.65-49.1822i,+0+0j,+2446.68-78.7157i,+2444.34-80.4393i,+2442.48-82.2807i,+2440.2-84.3582i,+2439.23-85.2784i,+2440.2-84.3574i,+2438.36-86.0151i,+2444.11-84.407i,+2446.87-85.6043i,+2447.79-90.1009i,+2437.51-79.2436i,+2422.92-83.4762i,+2391.9-93.265i,+2499.04-101.663i,+2511.48-97.8967i,+2494.16-102.606i,+2493.39-106.287i,+2503.53-110.377i,+2457.01-90.8174i,+2451.61-88.3951i,+2446.13-86.4964i,+2494.73-102.459i,+2490.34-102.84i,+2484.99-103.34i,+2478.91-104.265i,+2469.26-108.681i,+2446.67-78.7136i,+2506.79+0.0301043i,+2506.81+0.00569148i,+2401.78-0.000745587i,+2466.64-100.072i,+2456.41-62.0894i,+2391.9-93.2491i,+2446.04-86.3671i,+2494.74-102.452i,+2438.58-86.0225i,+2438.58-86.0225i,+2466.64-100.077i,+2466.64-100.077i,+2495.94-103.039i,+2495.94-103.039i,+275.989-10.7613j,+2391.9-93.265i
2016-04-01 01:00:00 PDT,+0+0j,-86.0418-2492.2i,-104.249-2489.85i,-89.4117-2472.45i,-87.2287-2474.78i,+0+0j,-124.295-2497.41i,-126.329-2498.49i,-128.435-2499.46i,-130.799-2500.3i,-131.887-2501.36i,-130.8-2500.3i,-132.751-2502.1i,-131.777-2496.04i,-133.172-2500.48i,-139.052-2503.62i,-127.757-2477.32i,-133.095-2464.38i,-144.596-2437.33i,-155.112-2549.03i,-151.803-2559.18i,-156.194-2545.01i,-160.247-2544.84i,-164.837-2555.01i,-142.727-2500.32i,-139.622-2493.88i,-137.04-2487.36i,-155.672-2545.64i,-155.833-2542.17i,-156.083-2537.84i,-156.697-2532.95i,-162.44-2526.43i,-124.296-2497.4i,-25.2858-2501.57i,-25.2972-2501.59i,-24.224-2396.77i,-151.512-2521.58i,-104.24-2489.84i,-144.584-2437.33i,-136.919-2487.27i,-155.666-2545.65i,-132.58-2499.76i,-132.58-2499.76i,-151.516-2521.58i,-151.516-2521.58i,-156.259-2546.87i,-156.259-2546.87i,-16.6841-281.23j,-144.596-2437.33i
2016-04-01 02:00:00 PDT,+0+0j,-85.9983-2492.21i,-104.202-2489.86i,-89.3669-2472.46i,-87.1838-2474.8i,+0+0j,-124.25-2497.42i,-126.284-2498.49i,-128.39-2499.47i,-130.754-2500.31i,-131.842-2501.37i,-130.755-2500.31i,-132.706-2502.11i,-131.731-2496.05i,-133.129-2500.49i,-139.011-2503.63i,-127.7-2477.34i,-133.038-2464.4i,-144.539-2437.35i,-155.053-2549.05i,-151.743-2559.2i,-156.136-2545.04i,-160.19-2544.87i,-164.781-2555.03i,-142.667-2500.34i,-139.563-2493.9i,-136.981-2487.38i,-155.614-2545.67i,-155.778-2542.19i,-156.029-2537.86i,-156.645-2532.97i,-162.388-2526.45i,-124.251-2497.41i,-25.2616-2501.57i,-25.273-2501.59i,-24.2009-2396.77i,-151.465-2521.6i,-104.192-2489.85i,-144.527-2437.35i,-136.859-2487.29i,-155.608-2545.67i,-132.536-2499.77i,-132.536-2499.77i,-151.469-2521.59i,-151.469-2521.59i,-156.202-2546.9i,-156.202-2546.9i,-16.6776-281.233j,-144.539-2437.35i
2016-04-01 03:00:00 PDT,+0+0j,-86.7947-2491.95i,-105.198-2489.53i,-90.1969-2472.15i,-88.0149-2474.49i,+0+0j,-125.329-2497.2i,-127.353-2498.33i,-129.45-2499.34i,-131.809-2500.21i,-132.897-2501.27i,-131.811-2500.2i,-133.762-2502i,-132.88-2495.79i,-134.307-2500.21i,-140.242-2503.29i,-129.043-2476.81i,-134.426-2463.85i,-146.019-2436.76i,-156.655-2548.42i,-153.297-2558.58i,-157.689-2544.44i,-161.644-2544.29i,-166.172-2554.54i,-144.126-2499.75i,-140.989-2493.33i,-138.378-2486.82i,-157.217-2545.03i,-157.353-2541.58i,-157.58-2537.23i,-158.2-2532.35i,-164.011-2525.74i,-125.329-2497.2i,-25.2602-2501.57i,-25.2719-2501.59i,-24.1998-2396.77i,-152.896-2521.08i,-105.188-2489.52i,-146.007-2436.76i,-138.257-2486.73i,-157.211-2545.03i,-133.576-2499.73i,-133.576-2499.73i,-152.9-2521.08i,-152.9-2521.08i,-157.808-2546.2i,-157.808-2546.2i,-16.8484-281.164j,-146.019-2436.76i
2016-04-01 04:00:00 PDT,+0+0j,-89.6822-2490.64i,-108.856-2487.86i,-93.179-2470.72i,-91.0007-2473.06i,+0+0j,-129.525-2495.62i,-131.523-2496.87i,-133.599-2498i,-135.945-2498.92i,-137.031-2500i,-135.946-2498.92i,-137.896-2500.73i,-137.324-2494.06i,-138.896-2498.36i,-145.06-2501.25i,-133.919-2474.35i,-139.52-2461.3i,-151.597-2434i,-162.643-2545.5i,-159.154-2555.69i,-163.544-2541.6i,-167.33-2541.44i,-171.881-2551.81i,-149.405-2497.03i,-146.145-2490.69i,-143.419-2484.21i,-163.222-2542.09i,-163.31-2538.69i,-163.494-2534.31i,-164.143-2529.44i,-170.242-2522.48i,-129.525-2495.61i,-25.3072-2501.56i,-25.3202-2501.59i,-24.2463-2396.77i,-158.439-2518.47i,-108.846-2487.85i,-151.585-2434i,-143.287-2484.12i,-163.216-2542.09i,-137.678-2498.61i,-137.678-2498.61i,-158.444-2518.46i,-158.444-2518.46i,-163.824-2543.14i,-163.824-2543.14i,-17.492-280.846j,-151.597-2434i
2016-04-01 05:00:00 PDT,+0+0j,-92.9885-2488.97i,-113.082-2485.72i,-96.5568-2468.96i,-94.383-2471.3i,+0+0j,-134.549-2493.38i,-136.524-2494.74i,-138.581-2495.96i,-140.912-2496.95i,-141.996-2498.05i,-140.914-2496.95i,-142.861-2498.79i,-142.646-2491.6i,-144.435-2495.79i,-150.919-2498.43i,-139.515-2471.31i,-145.413-2458.14i,-158.164-2430.63i,-169.687-2541.88i,-166.049-2552.14i,-170.451-2538.04i,-174.157-2537.87i,-178.881-2548.3i,-155.466-2493.67i,-152.06-2487.41i,-149.192-2480.97i,-170.304-2538.46i,-170.379-2535.09i,-170.557-2530.67i,-171.252-2525.78i,-177.729-2518.36i,-134.549-2493.37i,-25.4479-2501.54i,-25.4623-2501.57i,-24.3825-2396.75i,-165.136-2515.08i,-113.071-2485.71i,-158.151-2430.62i,-149.032-2480.86i,-170.297-2538.46i,-142.623-2496.74i,-142.623-2496.74i,-165.14-2515.07i,-165.14-2515.07i,-170.926-2539.42i,-170.926-2539.42i,-18.2497-280.457j,-158.164-2430.63i
2016-04-01 06:00:00 PDT,+0+0j,-94.2743-2488.73i,-114.746-2485.42i,-97.8462-2468.71i,-95.674-2471.04i,+0+0j,-136.646-2493i,-138.619-2494.38i,-140.673-2495.61i,-143.001-2496.61i,-144.083-2497.74i,-143.003-2496.61i,-144.947-2498.47i,-144.863-2491.17i,-146.763-2495.35i,-153.404-2497.94i,-141.674-2471.02i,-147.709-2457.93i,-160.786-2430.6i,-172.506-2541.72i,-168.802-2552.11i,-173.244-2537.83i,-177.031-2537.61i,-181.963-2548.02i,-157.818-2493.36i,-154.355-2487.09i,-151.428-2480.64i,-173.151-2538.26i,-173.254-2534.85i,-173.462-2530.37i,-174.185-2525.42i,-180.836-2517.78i,-136.646-2492.99i,-25.5883-2501.54i,-25.6031-2501.57i,-24.5176-2396.75i,-167.946-2514.63i,-114.734-2485.41i,-160.773-2430.6i,-151.246-2480.52i,-173.145-2538.26i,-144.716-2496.38i,-144.716-2496.38i,-167.95-2514.62i,-167.95-2514.62i,-173.788-2539.24i,-173.788-2539.24i,-18.5523-280.454j,-160.786-2430.6i
2016-04-01 07:00:00 PDT,+0+0j,-89.1615-2491.54i,-108.183-2489.03i,-92.593-2471.69i,-90.4138-2474.03i,+0+0j,-128.966-2496.63i,-130.984-2497.78i,-133.077-2498.82i,-135.431-2499.7i,-136.517-2500.78i,-135.433-2499.7i,-137.381-2501.52i,-136.695-2495.16i,-138.267-2499.55i,-144.416-2502.58i,-132.869-2476.3i,-138.459-2463.48i,-150.541-2436.71i,-161.492-2548.15i,-158.045-2558.53i,-162.489-2544.1i,-166.568-2543.85i,-171.431-2554.03i,-148.27-2499.22i,-145.041-2492.79i,-142.338-2486.26i,-162.087-2544.7i,-162.246-2541.2i,-162.5-2536.77i,-163.154-2531.79i,-169.226-2524.86i,-128.966-2496.62i,-25.6424-2501.52i,-25.6549-2501.55i,-24.5669-2396.73i,-157.615-2520.41i,-108.173-2489.02i,-150.528-2436.71i,-142.191-2486.16i,-162.08-2544.71i,-137.198-2499.22i,-137.198-2499.22i,-157.62-2520.4i,-157.62-2520.4i,-162.694-2545.87i,-162.694-2545.87i,-17.3701-281.159j,-150.541-2436.71i
2016-04-01 08:00:00 PDT,+0+0j,-82.4238-2494.69i,-99.6274-2493.06i,-85.6757-2475.07i,-83.4875-2477.41i,+0+0j,-119.021-2500.59i,-121.099-2501.45i,-123.242-2502.25i,-125.629-2502.99i,-126.72-2504.02i,-125.631-2502.99i,-127.584-2504.76i,-126.144-2499.52i,-127.312-2504.16i,-132.852-2507.68i,-121.5-2482.16i,-126.542-2469.59i,-137.397-2443.3i,-147.366-2555.17i,-144.244-2565.46i,-148.679-2550.95i,-153.108-2550.67i,-157.866-2560.57i,-135.955-2505.71i,-133.018-2499.11i,-130.593-2492.49i,-147.898-2551.75i,-148.132-2548.14i,-148.444-2543.8i,-149.013-2538.81i,-154.358-2532.76i,-119.022-2500.58i,-25.4046-2501.55i,-25.4142-2501.58i,-24.336-2396.75i,-144.359-2526.79i,-99.6191-2493.05i,-137.385-2443.3i,-130.487-2492.42i,-147.891-2551.75i,-127.463-2502.2i,-127.463-2502.2i,-144.364-2526.78i,-144.364-2526.78i,-148.468-2553.16i,-148.468-2553.16i,-15.8535-281.92j,-137.397-2443.3i
2016-04-01 09:00:00 PDT,+0+0j,-78.1859-2496.34i,-94.3367-2495.14i,-81.3087-2476.88i,-79.1149-2479.23i,+0+0j,-113.056-2502.42i,-115.177-2503.08i,-117.356-2503.71i,-119.766-2504.34i,-120.859-2505.35i,-119.768-2504.34i,-121.724-2506.09i,-119.815-2501.57i,-120.768-2506.36i,-125.973-2510.18i,-114.513-2485.3i,-119.268-2472.85i,-129.491-2446.83i,-138.86-2558.91i,-135.944-2569.16i,-140.385-2554.55i,-145.139-2554.23i,-149.987-2563.86i,-128.397-2509.19i,-125.632-2502.48i,-123.366-2495.83i,-139.373-2555.51i,-139.683-2551.8i,-140.058-2547.53i,-140.578-2542.53i,-145.508-2536.97i,-113.057-2502.41i,-25.0921-2501.6i,-25.0999-2501.62i,-24.0348-2396.79i,-136.479-2530.08i,-94.3294-2495.13i,-129.48-2446.83i,-123.275-2495.76i,-139.366-2555.51i,-121.656-2503.31i,-121.656-2503.31i,-136.484-2530.08i,-136.484-2530.08i,-139.957-2557.15i,-139.957-2557.15i,-14.9413-282.327j,-129.491-2446.83i
