# file...... underground_lines_power_in_A.csv
# date...... Fri Oct 27 14:52:41 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_A
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-04-01 00:00:00 PDT,+60849.3+47582.6i,+60795.6+47572i,+45528.2+47564.8i,+45474.1+47554.5i,+1.0828e-08+8.16062e-10i
2016-04-01 01:00:00 PDT,+62678.8+48802.9i,+62622.6+48793.2i,+47813.4+48786.6i,+47755.3+48776.9i,+1.31483e-08-4.40271e-10i
2016-04-01 02:00:00 PDT,+62689.7+48803.4i,+62633.4+48793.7i,+47814.2+48787.1i,+47756.1+48777.4i,+1.26844e-08-2.01858e-10i
2016-04-01 03:00:00 PDT,+62253+48773.6i,+62197.2+48763.9i,+47778.4+48757.4i,+47720.3+48747.7i,-1.19316e-09-1.61946e-09i
2016-04-01 04:00:00 PDT,+63458+48648.1i,+63400.9+48638.2i,+47671.1+48631.5i,+47613.2+48621.8i,+5.92365e-09+3.24313e-11i
2016-04-01 05:00:00 PDT,+66446.6+48490.4i,+66386+48479.8i,+47563.8+48472.6i,+47506+48462.9i,-9.62037e-09+1.00536e-09i
2016-04-01 06:00:00 PDT,+69017.2+48411.5i,+68953.5+48400.2i,+47529.2+48392.5i,+47471.5+48382.5i,+1.69975e-08-1.66582e-09i
2016-04-01 07:00:00 PDT,+66385.8+48643.7i,+66325.4+48632.9i,+47713.3+48625.5i,+47655.4+48615.5i,-7.14744e-09+1.26295e-09i
2016-04-01 08:00:00 PDT,+62934.9+48940.5i,+62878.4+48930.4i,+47949.1+48923.5i,+47890.9+48913.5i,-7.70112e-09-3.00951e-10i
2016-04-01 09:00:00 PDT,+62486.6+49105.4i,+62430.7+49095.4i,+48111.7+49088.6i,+48053.3+49078.5i,-5.15664e-09-2.06789e-10i
2016-04-01 10:00:00 PDT,+62423.7+49152.8i,+62367.8+49142.8i,+48158.9+49136.1i,+48100.4+49126i,+3.01923e-09-2.04006e-09i
2016-04-01 11:00:00 PDT,+61950.2+49185.5i,+61894.8+49175.6i,+48186.3+49169i,+48127.7+49159i,-8.62731e-09+1.5003e-09i
2016-04-01 12:00:00 PDT,+61930.8+49192.3i,+61875.5+49182.4i,+48186.9+49175.8i,+48128.3+49165.7i,-6.74483e-09-8.6501e-11i
2016-04-01 13:00:00 PDT,+62363+49170.3i,+62307.2+49160.3i,+48168.3+49153.6i,+48109.8+49143.5i,-1.71202e-08-1.28697e-09i
2016-04-01 14:00:00 PDT,+62787.5+49090i,+62731.2+49080i,+48092+49073.2i,+48033.6+49063.1i,-7.5053e-09+1.72061e-09i
2016-04-01 15:00:00 PDT,+65240.9+48795.2i,+65181.8+48784.6i,+47830.6+48777.5i,+47772.6+48767.4i,+2.04152e-08-9.7347e-10i
2016-04-01 16:00:00 PDT,+69548.2+48457.6i,+69483.8+48446.4i,+47578.9+48438.8i,+47521.1+48429.2i,+2.44161e-08-2.00288e-09i
2016-04-01 17:00:00 PDT,+72109.3+48170.9i,+72041.6+48159.2i,+47334.4+48151.2i,+47276.9+48141.7i,+1.48579e-08+2.5511e-09i
2016-04-01 18:00:00 PDT,+75619.8+47893i,+75547.3+47880.3i,+47116.8+47871.7i,+47059.7+47862.1i,+3.4487e-09-4.29362e-09i
2016-04-01 19:00:00 PDT,+79992.3+47668.1i,+79913.5+47654.2i,+46968.7+47644.8i,+46911.7+47635i,+3.54838e-09+2.08187e-10i
2016-04-01 20:00:00 PDT,+80156.7+47757.2i,+80077.7+47743.2i,+47062.7+47733.8i,+47005.7+47724i,-1.56761e-09+1.2541e-09i
2016-04-01 21:00:00 PDT,+74666.6+48112.5i,+74595.5+48100.1i,+47325.9+48091.6i,+47268.5+48081.9i,+1.52714e-08-1.11258e-09i
