# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:52:42 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-01-01 00:00:00 PST,-24.3829-2396.75i,-2063.46+1219.49j,+2087.84+1177.26j
2016-01-01 01:00:00 PST,-24.3096-2396.75i,-2063.49+1219.43j,+2087.8+1177.32j
2016-01-01 02:00:00 PST,-24.2893-2396.77i,-2063.52+1219.42j,+2087.81+1177.35j
2016-01-01 03:00:00 PST,-24.2825-2396.77i,-2063.52+1219.41j,+2087.81+1177.36j
2016-01-01 04:00:00 PST,-24.3244-2396.75i,-2063.48+1219.44j,+2087.81+1177.31j
2016-01-01 05:00:00 PST,-24.4638-2396.75i,-2063.41+1219.56j,+2087.88+1177.19j
2016-01-01 06:00:00 PST,-24.7021-2396.73i,-2063.28+1219.76j,+2087.98+1176.97j
2016-01-01 07:00:00 PST,-24.8486-2396.71i,-2063.19+1219.87j,+2088.04+1176.84j
2016-01-01 08:00:00 PST,-24.4615-2396.75i,-2063.42+1219.56j,+2087.88+1177.19j
2016-01-01 09:00:00 PST,-24.2158-2396.77i,-2063.56+1219.36j,+2087.77+1177.41j
2016-01-01 10:00:00 PST,-24.0623-2396.79i,-2063.65+1219.23j,+2087.71+1177.56j
2016-01-01 11:00:00 PST,-24.0112-2396.79i,-2063.68+1219.19j,+2087.69+1177.6j
2016-01-01 12:00:00 PST,-23.9895-2396.79i,-2063.69+1219.17j,+2087.68+1177.62j
2016-01-01 13:00:00 PST,-23.9289-2396.79i,-2063.72+1219.12j,+2087.65+1177.67j
2016-01-01 14:00:00 PST,-23.9659-2396.79i,-2063.7+1219.15j,+2087.67+1177.64j
2016-01-01 15:00:00 PST,-24.0601-2396.79i,-2063.65+1219.23j,+2087.71+1177.56j
2016-01-01 16:00:00 PST,-24.7975-2396.71i,-2063.21+1219.83j,+2088.01+1176.88j
2016-01-01 17:00:00 PST,-25.317-2396.67i,-2062.92+1220.26j,+2088.23+1176.41j
2016-01-01 18:00:00 PST,-25.5185-2396.65i,-2062.8+1220.42j,+2088.32+1176.22j
2016-01-01 19:00:00 PST,-25.5109-2396.65i,-2062.8+1220.42j,+2088.31+1176.23j
2016-01-01 20:00:00 PST,-25.4358-2396.65i,-2062.84+1220.35j,+2088.28+1176.3j
2016-01-01 21:00:00 PST,-25.2343-2396.67i,-2062.96+1220.19j,+2088.19+1176.48j
2016-01-01 22:00:00 PST,-24.9096-2396.71i,-2063.16+1219.93j,+2088.07+1176.78j
2016-01-01 23:00:00 PST,-24.6261-2396.73i,-2063.32+1219.69j,+2087.94+1177.04j
2016-01-02 00:00:00 PST,-24.4244-2396.75i,-2063.43+1219.53j,+2087.86+1177.22j
2016-01-02 01:00:00 PST,-24.3466-2396.75i,-2063.47+1219.46j,+2087.82+1177.29j
2016-01-02 02:00:00 PST,-24.3158-2396.75i,-2063.49+1219.43j,+2087.8+1177.32j
2016-01-02 03:00:00 PST,-24.3146-2396.75i,-2063.49+1219.43j,+2087.8+1177.32j
2016-01-02 04:00:00 PST,-24.3587-2396.75i,-2063.47+1219.47j,+2087.83+1177.28j
2016-01-02 05:00:00 PST,-24.5056-2396.75i,-2063.39+1219.6j,+2087.9+1177.15j
2016-01-02 06:00:00 PST,-24.7554-2396.73i,-2063.25+1219.8j,+2088.01+1176.93j
2016-01-02 07:00:00 PST,-24.8907-2396.71i,-2063.17+1219.91j,+2088.06+1176.8j
2016-01-02 08:00:00 PST,-24.4461-2396.75i,-2063.42+1219.55j,+2087.87+1177.2j
2016-01-02 09:00:00 PST,-24.1867-2396.77i,-2063.57+1219.33j,+2087.76+1177.44j
2016-01-02 10:00:00 PST,-24.0389-2396.79i,-2063.66+1219.21j,+2087.7+1177.58j
2016-01-02 11:00:00 PST,-23.9903-2396.79i,-2063.69+1219.17j,+2087.68+1177.62j
2016-01-02 12:00:00 PST,-23.9749-2396.79i,-2063.69+1219.16j,+2087.67+1177.63j
2016-01-02 13:00:00 PST,-23.8973-2396.79i,-2063.73+1219.09j,+2087.63+1177.7j
2016-01-02 14:00:00 PST,-23.9306-2396.79i,-2063.72+1219.12j,+2087.65+1177.67j
2016-01-02 15:00:00 PST,-24.0207-2396.79i,-2063.67+1219.2j,+2087.69+1177.59j
2016-01-02 16:00:00 PST,-24.7694-2396.71i,-2063.23+1219.81j,+2088+1176.9j
2016-01-02 17:00:00 PST,-25.3759-2396.67i,-2062.89+1220.31j,+2088.26+1176.36j
2016-01-02 18:00:00 PST,-25.6029-2396.65i,-2062.76+1220.5j,+2088.36+1176.15j
2016-01-02 19:00:00 PST,-25.6037-2396.65i,-2062.76+1220.5j,+2088.36+1176.15j
2016-01-02 20:00:00 PST,-25.5337-2396.65i,-2062.79+1220.44j,+2088.32+1176.21j
2016-01-02 21:00:00 PST,-25.3153-2396.67i,-2062.92+1220.26j,+2088.23+1176.41j
2016-01-02 22:00:00 PST,-24.9794-2396.71i,-2063.12+1219.99j,+2088.1+1176.72j
2016-01-02 23:00:00 PST,-24.6707-2396.73i,-2063.29+1219.73j,+2087.96+1177j
