# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:42 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-02-05 00:00:00 PST,+2.51983e+06-949668i,+982862-337651i,+686400-412797j,+850568-199221j
2016-02-05 01:00:00 PST,+2.43076e+06-955400i,+946078-339844i,+662096-414791j,+822590-200766j
2016-02-05 02:00:00 PST,+2.39758e+06-957483i,+932254-340633i,+653042-415532j,+812281-201319j
2016-02-05 03:00:00 PST,+2.39506e+06-957634i,+931284-340683i,+652310-415590j,+811461-201361j
2016-02-05 04:00:00 PST,+2.44886e+06-954332i,+948899-340069i,+665774-414224j,+834189-200038j
2016-02-05 05:00:00 PST,+2.62489e+06-942913i,+1.01394e+06-336961i,+711682-409834j,+899264-196118j
2016-02-05 06:00:00 PST,+2.89683e+06-923649i,+1.11395e+06-331186i,+782406-403188j,+1.00047e+06-189275j
2016-02-05 07:00:00 PST,+2.99898e+06-915694i,+1.15617e+06-327642i,+807914-401337j,+1.0349e+06-186715j
2016-02-05 08:00:00 PST,+2.92512e+06-921268i,+1.11105e+06-331011i,+783865-403786j,+1.03021e+06-186471j
2016-02-05 09:00:00 PST,+2.71675e+06-936253i,+1.02366e+06-336506i,+724877-409218j,+968218-190529j
2016-02-05 10:00:00 PST,+2.61243e+06-943373i,+985412-338334i,+697681-411860j,+929334-193178j
2016-02-05 11:00:00 PST,+2.60344e+06-943981i,+982093-338566i,+695303-412022j,+926044-193394j
2016-02-05 12:00:00 PST,+2.56553e+06-946574i,+970322-339188i,+686738-412717j,+908473-194668j
2016-02-05 13:00:00 PST,+2.55068e+06-947494i,+962327-339659i,+681457-413201j,+906899-194635j
2016-02-05 14:00:00 PST,+2.55799e+06-947000i,+966836-339353i,+683731-413020j,+907426-194627j
2016-02-05 15:00:00 PST,+2.62685e+06-942408i,+993019-337989i,+701901-411382j,+931927-193036j
