# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:51:42 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-02-05 00:00:00 PST,-24.37-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-02-05 01:00:00 PST,-24.2975-2396.77i,-2063.52+1219.43j,+2087.81+1177.34j
2016-02-05 02:00:00 PST,-24.2706-2396.77i,-2063.53+1219.4j,+2087.8+1177.37j
2016-02-05 03:00:00 PST,-24.2686-2396.77i,-2063.53+1219.4j,+2087.8+1177.37j
2016-02-05 04:00:00 PST,-24.3123-2396.75i,-2063.49+1219.43j,+2087.8+1177.32j
2016-02-05 05:00:00 PST,-24.4554-2396.75i,-2063.42+1219.55j,+2087.87+1177.2j
2016-02-05 06:00:00 PST,-24.6758-2396.73i,-2063.29+1219.73j,+2087.97+1177j
2016-02-05 07:00:00 PST,-24.7581-2396.73i,-2063.25+1219.81j,+2088.01+1176.92j
2016-02-05 08:00:00 PST,-24.6986-2396.73i,-2063.28+1219.75j,+2087.98+1176.98j
2016-02-05 09:00:00 PST,-24.5298-2396.75i,-2063.38+1219.62j,+2087.91+1177.13j
2016-02-05 10:00:00 PST,-24.4451-2396.75i,-2063.42+1219.55j,+2087.87+1177.21j
2016-02-05 11:00:00 PST,-24.4379-2396.75i,-2063.43+1219.54j,+2087.87+1177.21j
2016-02-05 12:00:00 PST,-24.4071-2396.75i,-2063.44+1219.51j,+2087.85+1177.24j
2016-02-05 13:00:00 PST,-24.395-2396.75i,-2063.45+1219.5j,+2087.84+1177.25j
2016-02-05 14:00:00 PST,-24.401-2396.75i,-2063.45+1219.51j,+2087.85+1177.24j
2016-02-05 15:00:00 PST,-24.4568-2396.75i,-2063.42+1219.56j,+2087.87+1177.19j
2016-02-05 16:00:00 PST,-24.7392-2396.73i,-2063.26+1219.79j,+2088+1176.94j
2016-02-05 17:00:00 PST,-25.131-2396.69i,-2063.03+1220.11j,+2088.16+1176.58j
2016-02-05 18:00:00 PST,-25.3839-2396.67i,-2062.88+1220.32j,+2088.27+1176.35j
2016-02-05 19:00:00 PST,-25.4559-2396.65i,-2062.83+1220.37j,+2088.29+1176.28j
2016-02-05 20:00:00 PST,-25.4217-2396.67i,-2062.86+1220.35j,+2088.29+1176.32j
2016-02-05 21:00:00 PST,-25.2113-2396.69i,-2062.99+1220.18j,+2088.2+1176.51j
2016-02-05 22:00:00 PST,-24.8895-2396.71i,-2063.17+1219.91j,+2088.06+1176.8j
2016-02-05 23:00:00 PST,-24.6126-2396.73i,-2063.32+1219.68j,+2087.94+1177.05j
2016-02-06 00:00:00 PST,-24.4291-2396.75i,-2063.43+1219.53j,+2087.86+1177.22j
2016-02-06 01:00:00 PST,-24.3503-2396.75i,-2063.47+1219.46j,+2087.82+1177.29j
2016-02-06 02:00:00 PST,-24.3254-2396.75i,-2063.48+1219.44j,+2087.81+1177.31j
2016-02-06 03:00:00 PST,-24.3242-2396.75i,-2063.48+1219.44j,+2087.81+1177.31j
2016-02-06 04:00:00 PST,-24.3702-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-02-06 05:00:00 PST,-24.521-2396.75i,-2063.39+1219.61j,+2087.91+1177.14j
2016-02-06 06:00:00 PST,-24.7448-2396.73i,-2063.26+1219.79j,+2088+1176.94j
2016-02-06 07:00:00 PST,-24.8209-2396.71i,-2063.2+1219.85j,+2088.02+1176.86j
2016-02-06 08:00:00 PST,-24.6978-2396.73i,-2063.28+1219.75j,+2087.98+1176.98j
2016-02-06 09:00:00 PST,-24.5147-2396.75i,-2063.39+1219.61j,+2087.9+1177.14j
2016-02-06 10:00:00 PST,-24.4287-2396.75i,-2063.43+1219.53j,+2087.86+1177.22j
2016-02-06 11:00:00 PST,-24.4162-2396.75i,-2063.44+1219.52j,+2087.85+1177.23j
2016-02-06 12:00:00 PST,-24.387-2396.75i,-2063.45+1219.49j,+2087.84+1177.26j
2016-02-06 13:00:00 PST,-24.3696-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-02-06 14:00:00 PST,-24.3653-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-02-06 15:00:00 PST,-24.4279-2396.75i,-2063.43+1219.53j,+2087.86+1177.22j
2016-02-06 16:00:00 PST,-24.7173-2396.73i,-2063.27+1219.77j,+2087.99+1176.96j
2016-02-06 17:00:00 PST,-25.2092-2396.69i,-2062.99+1220.18j,+2088.2+1176.51j
2016-02-06 18:00:00 PST,-25.4921-2396.65i,-2062.81+1220.4j,+2088.3+1176.25j
2016-02-06 19:00:00 PST,-25.5664-2396.65i,-2062.77+1220.46j,+2088.34+1176.18j
2016-02-06 20:00:00 PST,-25.5329-2396.65i,-2062.79+1220.44j,+2088.32+1176.21j
2016-02-06 21:00:00 PST,-25.3127-2396.67i,-2062.92+1220.26j,+2088.23+1176.41j
2016-02-06 22:00:00 PST,-24.9759-2396.71i,-2063.12+1219.98j,+2088.1+1176.72j
2016-02-06 23:00:00 PST,-24.6795-2396.73i,-2063.29+1219.74j,+2087.97+1176.99j
