# file...... underground_lines_power_out_A.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_out_A
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-01-01 00:00:00 PST,+65128+47369i,+65087.1+47361i,+45353.2+47350.7i,+45285.9+47337.4i,+1.0394e-08-2.67914e-09i
2016-01-01 01:00:00 PST,+65231.5+48661i,+65190.3+48654.1i,+47672.3+48644.3i,+47602.6+48630.7i,-3.02232e-09+1.60741e-09i
2016-01-01 02:00:00 PST,+64779.3+48688.2i,+64738.4+48681.3i,+47690.3+48671.5i,+47620.6+48657.9i,+1.58673e-08+4.70404e-10i
2016-01-01 03:00:00 PST,+64365.4+48700.7i,+64324.9+48693.9i,+47696.8+48684.2i,+47627.1+48670.5i,+1.20401e-08-1.45567e-09i
2016-01-01 04:00:00 PST,+63922.5+48675i,+63882.3+48668.2i,+47664.3+48658.5i,+47594.6+48644.9i,+4.93014e-09-1.23283e-09i
2016-01-01 05:00:00 PST,+65521.6+48540.4i,+65480.1+48533.4i,+47552.3+48523.7i,+47482.8+48510i,-1.39062e-08-1.12097e-09i
2016-01-01 06:00:00 PST,+69322.1+48289.8i,+69277.4+48282.2i,+47359.9+48272.4i,+47290.8+48258.7i,+8.06881e-09-5.80911e-11i
2016-01-01 07:00:00 PST,+73731.3+48092.7i,+73682.6+48084.3i,+47245.3+48074.3i,+47176.5+48060.3i,-9.84399e-09+2.3064e-09i
2016-01-01 08:00:00 PST,+70672.5+48441.9i,+70626.7+48433.9i,+47519+48423.8i,+47449.7+48409.7i,+3.15988e-09+2.77105e-09i
2016-01-01 09:00:00 PST,+65959.7+48710.8i,+65917.9+48703.5i,+47710+48693.3i,+47640.4+48679.1i,-1.66774e-08+4.26432e-10i
2016-01-01 10:00:00 PST,+65521+48830.8i,+65479.5+48823.5i,+47821.5+48813.4i,+47751.6+48799.1i,+1.62692e-08+2.80739e-10i
2016-01-01 11:00:00 PST,+65055.4+48874.4i,+65014.3+48867.2i,+47856.2+48857i,+47786.3+48842.8i,-2.28609e-09-1.85889e-09i
2016-01-01 12:00:00 PST,+64631.8+48896.8i,+64591+48889.7i,+47872.9+48879.6i,+47802.9+48865.4i,-1.39278e-09-4.51855e-09i
2016-01-01 13:00:00 PST,+64984.1+48939.5i,+64943.1+48932.3i,+47914.8+48922.2i,+47844.9+48907.9i,-3.61691e-09-1.88637e-09i
2016-01-01 14:00:00 PST,+65399.9+48908.6i,+65358.5+48901.4i,+47890.3+48891.2i,+47820.4+48877i,-1.26407e-08+1.05786e-09i
2016-01-01 15:00:00 PST,+67100.3+48810.2i,+67057.6+48802.7i,+47819.5+48792.5i,+47749.7+48778.2i,-9.52539e-09+1.18445e-09i
2016-01-01 16:00:00 PST,+71963.2+48173.9i,+71916.2+48165.5i,+47278.9+48155.3i,+47210.1+48141.1i,+1.38819e-08+1.43361e-09i
2016-01-01 17:00:00 PST,+81345.5+47575.7i,+81289.2+47565.9i,+46852.4+47556i,+46784.2+47542.1i,+1.01309e-08+2.57592e-09i
2016-01-01 18:00:00 PST,+86999.9+47299.9i,+86937.4+47289.1i,+46680.8+47279.3i,+46612.9+47265.5i,-1.33988e-08-1.15751e-10i
