# file...... underground_lines_power_in_C.csv
# date...... Fri Oct 27 14:52:41 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_C
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-03-04 00:00:00 PST,+146146+50365.5j,+104007+29360j,+103935+29345.5j,+103790+29316.5j,+42140.3+3.58597j
2016-03-04 01:00:00 PST,+144166+50949.8j,+101935+29895.6j,+101867+29881.7j,+101731+29854j,+39377.7+3.12296j
2016-03-04 02:00:00 PST,+143205+50954.9j,+100958+29891.8j,+100891+29878.1j,+100758+29850.9j,+38376.8+2.96469j
2016-03-04 03:00:00 PST,+143233+50920.4j,+101009+29869.1j,+100943+29855.5j,+100809+29828.2j,+38456.9+2.97878j
2016-03-04 04:00:00 PST,+142611+50820j,+100456+29802.7j,+100390+29789.2j,+100257+29762.1j,+37986.5+2.91095j
2016-03-04 05:00:00 PST,+149009+50635.4j,+106982+29687.2j,+106907+29672.1j,+106758+29641.8j,+44662.9+4.03988j
2016-03-04 06:00:00 PST,+160614+50549j,+118639+29636.7j,+118548+29618.5j,+118366+29582j,+56366.6+6.45255j
2016-03-04 07:00:00 PST,+178984+50601.8j,+136926+29665j,+136807+29641.4j,+136567+29594.2j,+74503.9+11.2792j
2016-03-04 08:00:00 PST,+181630+50827j,+139354+29783.6j,+139231+29759.3j,+138985+29710.7j,+76637.3+11.8758j
2016-03-04 09:00:00 PST,+177573+51129.9j,+135059+29962.8j,+134943+29939.9j,+134713+29894.3j,+72049.1+10.4301j
2016-03-04 10:00:00 PST,+175009+51250.1j,+132415+30040.4j,+132304+30018.5j,+132082+29974.5j,+69314.6+9.6314j
2016-03-04 11:00:00 PST,+169530+51303.7j,+126915+30078.6j,+126813+30058.2j,+126608+30017.5j,+63806.2+8.15126j
2016-03-04 12:00:00 PST,+170638+51314.1j,+128008+30082.8j,+127904+30062.1j,+127697+30020.8j,+64877.8+8.4257j
2016-03-04 13:00:00 PST,+175015+51263.7j,+132401+30044.3j,+132291+30022.4j,+132069+29978.5j,+69274.5+9.61578j
2016-03-04 14:00:00 PST,+177512+51155.5j,+134967+29973.6j,+134852+29950.8j,+134622+29905.3j,+71918.9+10.3849j
2016-03-04 15:00:00 PST,+179124+50880.3j,+136780+29800j,+136661+29776.6j,+136424+29729.8j,+73972.6+11.042j
2016-03-04 16:00:00 PST,+156627+50805j,+114481+29803.6j,+114397+29786.6j,+114227+29752.5j,+52011+5.46824j
2016-03-04 17:00:00 PST,+148097+50383.8j,+106386+29593.5j,+106312+29578.4j,+106163+29548.3j,+44512.9+4.04335j
2016-03-04 18:00:00 PST,+159548+50078.8j,+118086+29422.5j,+117995+29404.3j,+117812+29367.8j,+56517.2+6.56805j
2016-03-04 19:00:00 PST,+166213+50012.3j,+124835+29404.5j,+124733+29384.2j,+124530+29343.8j,+63377+8.28412j
2016-03-04 20:00:00 PST,+167901+50101.9j,+126466+29467.1j,+126362+29446.4j,+126154+29405j,+64939.3+8.68741j
2016-03-04 21:00:00 PST,+165185+50331.1j,+123560+29598.6j,+123461+29578.8j,+123263+29539.3j,+61794.4+7.8267j
2016-03-04 22:00:00 PST,+159039+50592j,+117180+29736.6j,+117091+29718.7j,+116913+29683j,+55115.1+6.18542j
2016-03-04 23:00:00 PST,+153292+50789.7j,+111245+29835.6j,+111165+29819.3j,+111004+29786.9j,+48937.5+4.85067j
2016-03-05 00:00:00 PST,+149191+50858.9j,+107051+29854.4j,+106977+29839.3j,+106827+29809j,+44612.8+4.01995j
2016-03-05 01:00:00 PST,+146832+50895.5j,+104645+29865.3j,+104573+29850.8j,+104430+29821.8j,+42140.3+3.58151j
2016-03-05 02:00:00 PST,+146258+50910.5j,+104055+29872j,+103984+29857.6j,+103843+29828.8j,+41529.7+3.4769j
2016-03-05 03:00:00 PST,+146669+50869.4j,+104493+29844.9j,+104422+29830.4j,+104279+29801.4j,+42000.2+3.55865j
2016-03-05 04:00:00 PST,+145849+50765.4j,+103745+29776.3j,+103675+29762j,+103534+29733.4j,+41339.6+3.45322j
2016-03-05 05:00:00 PST,+147566+50598.3j,+105589+29674.2j,+105516+29659.4j,+105370+29629.8j,+43341.6+3.80832j
2016-03-05 06:00:00 PST,+145576+50635.5j,+103628+29724.3j,+103557+29709.9j,+103416+29681.3j,+41439.7+3.48299j
2016-03-05 07:00:00 PST,+144070+50887.3j,+101989+29908j,+101921+29894.1j,+101784+29866.3j,+39658+3.17903j
2016-03-05 08:00:00 PST,+137421+51211.9j,+95091.9+30103.1j,+95032.3+30090.9j,+94912.8+30066.3j,+32452+2.11424j
2016-03-05 09:00:00 PST,+130776+51517.1j,+88204.1+30282.1j,+88152.4+30271.3j,+88048.7+30249.8j,+25257.2+1.27224j
2016-03-05 10:00:00 PST,+127867+51618.6j,+85225.9+30346.8j,+85177.4+30336.7j,+85080.1+30316.4j,+22195.6+0.98054j
2016-03-05 11:00:00 PST,+126592+51637.1j,+83935.4+30356.7j,+83888.2+30346.8j,+83793.5+30327j,+20884.9+0.867708j
2016-03-05 12:00:00 PST,+126060+51656.8j,+83382.7+30365.6j,+83336.1+30355.9j,+83242.6+30336.3j,+20304.6+0.819706j
2016-03-05 13:00:00 PST,+126619+51650.1j,+83949.9+30363.9j,+83902.7+30354j,+83808+30334.3j,+20884.9+0.86747j
2016-03-05 14:00:00 PST,+127167+51638.5j,+84511.7+30359.4j,+84463.9+30349.4j,+84368.1+30329.4j,+21465.2+0.916695j
2016-03-05 15:00:00 PST,+127935+51410.2j,+85454.4+30218.9j,+85405.5+30208.7j,+85307.5+30188.3j,+22625.8+1.02284j
2016-03-05 16:00:00 PST,+131788+50973.9j,+89655.6+29959.6j,+89601.9+29948.5j,+89494.2+29926.2j,+27268.5+1.49882j
2016-03-05 17:00:00 PST,+139449+50439.1j,+97773.4+29659.6j,+97709.9+29646.6j,+97582.5+29620.6j,+35975+2.64034j
2016-03-05 18:00:00 PST,+153412+50099.1j,+112003+29464.2j,+111921+29447.5j,+111755+29414.3j,+50529.8+5.25264j
2016-03-05 19:00:00 PST,+169663+49963.4j,+128354+29393.4j,+128247+29372.1j,+128032+29329.5j,+66982.6+9.27384j
2016-03-05 20:00:00 PST,+171956+50051.7j,+130593+29456.8j,+130482+29434.7j,+130260+29390.8j,+69156+9.87545j
2016-03-05 21:00:00 PST,+168497+50286.2j,+126935+29588.6j,+126831+29567.8j,+126622+29526.2j,+65249.6+8.7441j
2016-03-05 22:00:00 PST,+161716+50535.2j,+119914+29710.5j,+119821+29691.9j,+119634+29654.6j,+57918.8+6.84265j
2016-03-05 23:00:00 PST,+155277+50737.7j,+113274+29807j,+113191+29790.2j,+113025+29756.7j,+51019.9+5.27922j
2016-03-06 00:00:00 PST,+149189+50858j,+107050+29853.9j,+106976+29838.8j,+106826+29808.5j,+44612.8+4.02002j
