# file...... nodes_voltage_A.csv
# date...... Fri Oct 27 14:52:41 2017
# user...... mast9
# host...... (null)
# group..... class= node
# property.. voltage_A
# limit..... -1
# interval.. 3600
# timestamp,Node3,Node8,Node13,Node14,Node1401,Node15,Node18,Node21,Node23,Node25,Node26,Node2601,Node27,Node36,Node40,Node44,Node54,Node57,Node61,Node67,Node6701,Node72,Node78,Node81,Node89,Node91,Node93,Node97,Node101,Node105,Node108,Node110,Node135,Node149,Node1491,Node150,Node151,Node152,Node160,Node195,Node197,Node250,Node251,Node300,Node350,Node450,Node451,Node610,Node611
2016-03-04 00:00:00 PST,+0+0j,+2466.41-50.7894i,+2454.55-65.5023i,+2444.05-53.1767i,+2448.15-51.8491i,+0+0j,+2444.64-82.858i,+2442.38-84.5631i,+2440.59-86.3891i,+2438.35-88.4544i,+2437.41-89.3707i,+2438.35-88.4536i,+2436.55-90.1073i,+2441.88-88.8064i,+2444.56-90.2077i,+2445.27-94.9994i,+2434.91-83.7755i,+2420.21-88.2776i,+2388.99-98.6843i,+2495.93-107.478i,+2508.43-103.587i,+2491.08-108.312i,+2490.29-111.97i,+2500.45-116.257i,+2454.12-95.7341i,+2448.79-93.1875i,+2443.35-91.1672i,+2491.61-108.319i,+2487.23-108.708i,+2481.85-109.221i,+2475.75-110.192i,+2465.71-114.95i,+2444.63-82.8556i,+2506.79+0.0312387i,+2506.81+0.00575464i,+2401.78-0.00078215i,+2463.68-105.674i,+2454.55-65.4876i,+2388.99-98.6682i,+2443.24-91.0078i,+2491.61-108.312i,+2436.79-90.1045i,+2436.79-90.1045i,+2463.67-105.678i,+2463.67-105.678i,+2492.79-108.935i,+2492.79-108.935i,+275.653-11.3866j,+2388.99-98.6843i
2016-03-04 01:00:00 PST,+0+0j,-87.4916-2491.46i,-106.098-2488.89i,-90.8867-2471.67i,-88.7056-2474i,+0+0j,-126.505-2496.4i,-128.529-2497.52i,-130.626-2498.53i,-132.983-2499.4i,-134.07-2500.48i,-132.985-2499.4i,-134.934-2501.22i,-134.12-2494.93i,-135.619-2499.32i,-141.65-2502.36i,-130.193-2475.99i,-135.664-2463i,-147.469-2435.85i,-158.199-2547.44i,-154.819-2557.63i,-159.219-2543.45i,-163.24-2543.28i,-167.906-2553.47i,-145.365-2498.85i,-142.195-2492.44i,-139.551-2485.94i,-158.782-2544.05i,-158.942-2540.58i,-159.194-2536.23i,-159.831-2531.34i,-165.742-2524.61i,-126.505-2496.39i,-25.3865-2501.55i,-25.3984-2501.57i,-24.3211-2396.75i,-154.472-2520.08i,-106.088-2488.88i,-147.456-2435.85i,-139.415-2485.84i,-158.775-2544.05i,-134.756-2498.9i,-134.756-2498.9i,-154.477-2520.07i,-154.477-2520.07i,-159.392-2545.26i,-159.392-2545.26i,-17.0156-281.059j,-147.469-2435.85i
2016-03-04 02:00:00 PST,+0+0j,-86.7015-2491.93i,-105.09-2489.5i,-90.0849-2472.15i,-87.9027-2474.49i,+0+0j,-125.293-2497.06i,-127.322-2498.16i,-129.423-2499.16i,-131.783-2500.02i,-132.87-2501.09i,-131.785-2500.02i,-133.734-2501.82i,-132.839-2495.65i,-134.282-2500.07i,-140.233-2503.16i,-128.869-2476.81i,-134.264-2463.85i,-145.896-2436.77i,-156.511-2548.43i,-153.167-2558.59i,-157.562-2544.43i,-161.588-2544.26i,-166.197-2554.46i,-143.932-2499.75i,-140.797-2493.33i,-138.187-2486.81i,-157.078-2545.04i,-157.238-2541.58i,-157.489-2537.23i,-158.117-2532.34i,-163.941-2525.71i,-125.294-2497.06i,-25.3181-2501.57i,-25.3297-2501.59i,-24.2552-2396.77i,-152.854-2521.01i,-105.081-2489.49i,-145.883-2436.77i,-138.06-2486.72i,-157.071-2545.04i,-133.559-2499.5i,-133.559-2499.5i,-152.859-2521.01i,-152.859-2521.01i,-157.657-2546.24i,-157.657-2546.24i,-16.8341-281.166j,-145.896-2436.77i
2016-03-04 03:00:00 PST,+0+0j,-87.1985-2491.73i,-105.718-2489.25i,-90.6053-2471.93i,-88.4238-2474.27i,+0+0j,-125.987-2496.87i,-128.01-2497.99i,-130.106-2499.01i,-132.464-2499.88i,-133.551-2500.95i,-132.466-2499.88i,-134.416-2501.69i,-133.574-2495.43i,-135.034-2499.83i,-141.015-2502.89i,-129.717-2476.42i,-135.143-2463.46i,-146.841-2436.34i,-157.527-2547.98i,-154.16-2558.15i,-158.553-2543.99i,-162.531-2543.83i,-167.123-2554.06i,-144.852-2499.33i,-141.696-2492.92i,-139.067-2486.41i,-158.094-2544.59i,-158.238-2541.13i,-158.474-2536.78i,-159.105-2531.89i,-164.973-2525.22i,-125.987-2496.86i,-25.2938-2501.57i,-25.3057-2501.59i,-24.2323-2396.77i,-153.764-2520.63i,-105.709-2489.24i,-146.829-2436.34i,-138.94-2486.32i,-158.087-2544.59i,-134.232-2499.41i,-134.232-2499.41i,-153.769-2520.63i,-153.769-2520.63i,-158.673-2545.75i,-158.673-2545.75i,-16.9432-281.117j,-146.841-2436.34i
2016-03-04 04:00:00 PST,+0+0j,-88.6355-2491.22i,-107.51-2488.61i,-92.1016-2471.34i,-89.922-2473.68i,+0+0j,-127.945-2496.39i,-129.952-2497.6i,-132.034-2498.7i,-134.384-2499.6i,-135.472-2500.67i,-134.386-2499.6i,-136.336-2501.41i,-135.652-2494.89i,-137.166-2499.24i,-143.239-2502.2i,-132.112-2475.42i,-137.621-2462.42i,-149.493-2435.22i,-160.388-2546.79i,-156.944-2556.96i,-161.334-2542.86i,-165.158-2542.72i,-169.666-2553.07i,-147.447-2498.21i,-144.235-2491.85i,-141.553-2485.35i,-160.956-2543.38i,-161.057-2539.97i,-161.252-2535.59i,-161.892-2530.72i,-167.881-2523.89i,-127.945-2496.38i,-25.3225-2501.57i,-25.335-2501.59i,-24.2604-2396.77i,-156.337-2519.64i,-107.5-2488.6i,-149.48-2435.22i,-141.428-2485.26i,-160.949-2543.38i,-136.128-2499.24i,-136.128-2499.24i,-156.342-2519.63i,-156.342-2519.63i,-161.539-2544.46i,-161.539-2544.46i,-17.2492-280.987j,-149.493-2435.22i
2016-03-04 05:00:00 PST,+0+0j,-91.8694-2489.83i,-111.604-2486.85i,-95.4393-2469.83i,-93.264-2472.16i,+0+0j,-132.649-2494.73i,-134.629-2496.08i,-136.689-2497.29i,-139.025-2498.26i,-140.111-2499.34i,-139.026-2498.26i,-140.976-2500.08i,-140.629-2493.07i,-142.3-2497.31i,-148.625-2500.05i,-137.556-2472.85i,-143.308-2459.77i,-155.721-2432.41i,-167.072-2543.78i,-163.483-2554.01i,-167.877-2539.93i,-171.535-2539.77i,-176.097-2550.24i,-153.343-2495.38i,-149.995-2489.09i,-147.186-2482.62i,-167.659-2540.35i,-167.709-2536.99i,-167.858-2532.56i,-168.528-2527.69i,-174.836-2520.47i,-132.649-2494.73i,-25.4032-2501.54i,-25.4171-2501.57i,-24.3392-2396.75i,-162.531-2516.9i,-111.593-2486.84i,-155.708-2432.41i,-147.047-2482.53i,-167.653-2540.35i,-140.733-2498.08i,-140.733-2498.08i,-162.535-2516.9i,-162.535-2516.9i,-168.255-2541.29i,-168.255-2541.29i,-17.9678-280.663j,-155.721-2432.41i
2016-03-04 06:00:00 PST,+0+0j,-93.7047-2489.01i,-113.96-2485.78i,-97.2943-2468.97i,-95.1214-2471.3i,+0+0j,-135.54-2493.53i,-137.511-2494.93i,-139.563-2496.17i,-141.892-2497.17i,-142.976-2498.27i,-141.894-2497.17i,-143.841-2499.01i,-143.688-2491.75i,-145.503-2495.94i,-152.032-2498.56i,-140.642-2471.41i,-146.579-2458.3i,-159.419-2430.91i,-171.038-2542.12i,-167.366-2552.43i,-171.782-2538.26i,-175.467-2538.08i,-180.214-2548.54i,-156.688-2493.79i,-153.258-2487.52i,-150.367-2481.08i,-171.656-2538.67i,-171.722-2535.3i,-171.892-2530.84i,-172.596-2525.93i,-179.134-2518.43i,-135.539-2493.53i,-25.5613-2501.54i,-25.576-2501.57i,-24.4915-2396.75i,-166.399-2515.21i,-113.949-2485.77i,-159.406-2430.9i,-150.204-2480.96i,-171.649-2538.67i,-143.597-2496.99i,-143.597-2496.99i,-166.403-2515.2i,-166.403-2515.2i,-172.267-2539.6i,-172.267-2539.6i,-18.3945-280.489j,-159.419-2430.91i
2016-03-04 07:00:00 PST,+0+0j,-92.2608-2489.73i,-112.176-2486.7i,-95.7705-2469.78i,-93.5955-2472.12i,+0+0j,-133.735-2494.16i,-135.73-2495.42i,-137.804-2496.55i,-140.144-2497.5i,-141.227-2498.61i,-140.145-2497.5i,-142.091-2499.35i,-141.752-2492.47i,-143.529-2496.74i,-149.982-2499.51i,-138.194-2472.96i,-144.074-2459.98i,-156.815-2432.89i,-168.208-2544.12i,-164.632-2554.51i,-169.072-2540.13i,-173.071-2539.86i,-178.099-2550.09i,-154.033-2495.52i,-150.663-2489.18i,-147.823-2482.71i,-168.833-2540.67i,-168.978-2537.21i,-169.226-2532.75i,-169.927-2527.77i,-176.367-2520.4i,-133.735-2494.15i,-25.6311-2501.52i,-25.645-2501.55i,-24.5575-2396.73i,-163.987-2516.7i,-112.165-2486.69i,-156.802-2432.88i,-147.649-2482.59i,-168.826-2540.67i,-141.886-2497.13i,-141.886-2497.13i,-163.992-2516.7i,-163.992-2516.7i,-169.442-2541.74i,-169.442-2541.74i,-18.094-280.718j,-156.815-2432.89i
2016-03-04 08:00:00 PST,+0+0j,-86.1238-2492.84i,-104.358-2490.69i,-89.46-2473.11i,-87.2768-2475.45i,+0+0j,-124.653-2498.1i,-126.703-2499.09i,-128.822-2500i,-131.193-2500.81i,-132.28-2501.88i,-131.194-2500.81i,-133.144-2502.61i,-132.112-2496.8i,-133.526-2501.31i,-139.427-2504.56i,-127.761-2478.78i,-133.137-2466.07i,-144.75-2439.53i,-155.247-2551.14i,-151.965-2561.49i,-156.407-2546.98i,-160.747-2546.68i,-165.697-2556.66i,-142.731-2501.97i,-139.631-2495.46i,-137.048-2488.89i,-155.818-2547.71i,-156.04-2544.14i,-156.351-2539.75i,-156.977-2534.75i,-162.756-2528.18i,-124.654-2498.09i,-25.5381-2501.55i,-25.5492-2501.57i,-24.4655-2396.75i,-151.866-2523.02i,-104.349-2490.68i,-144.738-2439.53i,-136.91-2488.79i,-155.812-2547.71i,-133-2500.14i,-133-2500.14i,-151.871-2523.02i,-151.871-2523.02i,-156.396-2549.02i,-156.396-2549.02i,-16.7019-281.484j,-144.75-2439.53i
2016-03-04 09:00:00 PST,+0+0j,-79.5683-2495.75i,-96.0613-2494.39i,-82.7247-2476.25i,-80.5327-2478.59i,+0+0j,-115.056-2501.68i,-117.166-2502.38i,-119.336-2503.06i,-121.74-2503.72i,-122.831-2504.74i,-121.741-2503.72i,-123.696-2505.47i,-121.929-2500.76i,-122.96-2505.5i,-128.282-2509.23i,-116.756-2484.23i,-121.616-2471.74i,-132.075-2445.65i,-141.629-2557.64i,-138.657-2567.92i,-143.098-2553.31i,-147.8-2552.99i,-152.684-2562.66i,-130.816-2508.01i,-127.996-2501.33i,-125.678-2494.69i,-142.154-2554.24i,-142.453-2550.55i,-142.822-2546.25i,-143.361-2541.25i,-148.434-2535.52i,-115.057-2501.67i,-25.252-2501.58i,-25.2603-2501.6i,-24.1884-2396.77i,-139.102-2528.91i,-96.0537-2494.38i,-132.064-2445.65i,-125.578-2494.62i,-142.147-2554.24i,-123.617-2502.74i,-123.617-2502.74i,-139.107-2528.9i,-139.107-2528.9i,-142.739-2555.83i,-142.739-2555.83i,-15.2394-282.19j,-132.075-2445.65i
