# file...... underground_lines_power_in_C.csv
# date...... Fri Oct 27 14:51:55 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_C
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-12-02 00:00:00 PST,+147712+50323.6j,+105611+29338.2j,+105536+29323.3j,+105387+29293.5j,+43792+3.87688j
2016-12-02 01:00:00 PST,+146917+50909.9j,+104722+29875.9j,+104650+29861.4j,+104507+29832.3j,+42210.4+3.5928j
2016-12-02 02:00:00 PST,+145298+50933.6j,+103080+29886.8j,+103011+29872.7j,+102872+29844.4j,+40538.8+3.31135j
2016-12-02 03:00:00 PST,+146092+50929.8j,+103874+29883.3j,+103803+29869j,+103662+29840.3j,+41329.5+3.44209j
2016-12-02 04:00:00 PST,+144868+50876.5j,+102686+29847.8j,+102618+29833.8j,+102479+29805.7j,+40188.5+3.25708j
2016-12-02 05:00:00 PST,+147067+50728.3j,+104999+29758j,+104927+29743.3j,+104782+29714.1j,+42640.9+3.67777j
2016-12-02 06:00:00 PST,+157626+50467.6j,+115750+29602.9j,+115663+29585.4j,+115489+29550.5j,+53623.2+5.85164j
2016-12-02 07:00:00 PST,+175540+50308.4j,+133767+29511.5j,+133652+29488.8j,+133422+29443.3j,+71729.7+10.5229j
2016-12-02 08:00:00 PST,+187019+50252.6j,+145190+29438.9j,+145055+29412.5j,+144786+29359.7j,+83019.9+14.1001j
2016-12-02 09:00:00 PST,+192252+50309.5j,+150299+29439.5j,+150156+29411.4j,+149868+29355.2j,+87929.5+15.7816j
2016-12-02 10:00:00 PST,+191223+50397.4j,+149201+29491.5j,+149060+29463.8j,+148777+29408.5j,+86746.9+15.3316j
2016-12-02 11:00:00 PST,+190563+50405.2j,+148531+29493.8j,+148391+29466.4j,+148111+29411.5j,+86065.5+15.0867j
2016-12-02 12:00:00 PST,+184702+50468.9j,+142650+29541j,+142521+29515.5j,+142262+29464.7j,+80184.1+13.0773j
2016-12-02 13:00:00 PST,+190588+50440.8j,+148527+29514.8j,+148387+29487.4j,+148107+29432.6j,+86025.4+15.062j
2016-12-02 14:00:00 PST,+191759+50447.2j,+149699+29522.7j,+149557+29494.9j,+149273+29439.3j,+87197.8+15.4781j
2016-12-02 15:00:00 PST,+193938+50384.5j,+151939+29493j,+151793+29464.3j,+151500+29407.1j,+89512.6+16.3406j
2016-12-02 16:00:00 PST,+206724+49948.2j,+165065+29241.8j,+164891+29208.1j,+164544+29140.8j,+103024+21.871j
2016-12-02 17:00:00 PST,+179201+49885.1j,+137856+29306.3j,+137733+29282j,+137487+29233.5j,+76388.4+12.0671j
2016-12-02 18:00:00 PST,+172933+49863.3j,+131705+29337.1j,+131592+29314.7j,+131366+29270j,+70438.3+10.2809j
2016-12-02 19:00:00 PST,+172904+49918j,+131619+29363.6j,+131507+29341.2j,+131281+29296.6j,+70277.9+10.2198j
2016-12-02 20:00:00 PST,+171397+49961.2j,+130074+29386j,+129964+29364.2j,+129744+29320.6j,+68685.3+9.75046j
