# file...... underground_lines_power_in_B.csv
# date...... Fri Oct 27 14:53:00 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-06-03 00:00:00 PDT,+115905+59773.1j,+115763+59745.4j,+115663+59726j,+37037+26018.4j,+2.72541e-09-4.0505e-09j
2016-06-03 01:00:00 PDT,+72426-53489.8j,+72360.5-53503.6j,+72314.5-53512.7j,+38597.3+27464.1j,-3.12867e-09+1.89305e-08j
2016-06-03 02:00:00 PDT,+72440.7-53490.3j,+72375.2-53504.1j,+72329.1-53513.2j,+38602.4+27466j,-5.6734e-09-1.31136e-08j
2016-06-03 03:00:00 PDT,+72367-53483j,+72301.5-53496.8j,+72255.5-53505.9j,+38573.3+27455.7j,+2.42802e-09+4.01366e-09j
2016-06-03 04:00:00 PDT,+72250.3-53512.3j,+72184.9-53526.1j,+72138.8-53535.2j,+38539.7+27431.6j,-1.2007e-08+6.17241e-09j
2016-06-03 05:00:00 PDT,+72030.7-53483.4j,+71965.6-53497.3j,+71919.7-53506.5j,+38439.2+27418.9j,-1.69355e-08+9.84447e-09j
2016-06-03 06:00:00 PDT,+71961.4-53393.1j,+71896.7-53407.2j,+71851.1-53416.6j,+38368.6+27451.5j,+7.58344e-10-1.91644e-09j
2016-06-03 07:00:00 PDT,+72325.9-53320.9j,+72261.1-53335.2j,+72215.5-53344.7j,+38479.3+27526.3j,+1.72616e-08-2.7196e-09j
2016-06-03 08:00:00 PDT,+72751.6-53330.2j,+72686.5-53344.4j,+72640.7-53353.8j,+38645.3+27577.5j,+7.96508e-09-1.34801e-08j
2016-06-03 09:00:00 PDT,+73051.7-53358.2j,+72986.4-53372.4j,+72940.4-53381.9j,+38765.1+27611.6j,+3.3961e-09-3.65574e-09j
2016-06-03 10:00:00 PDT,+73107.3-53368.5j,+73041.9-53382.8j,+72995.9-53392.2j,+38788.5+27615.4j,+3.62659e-09-9.89756e-09j
2016-06-03 11:00:00 PDT,+73124.1-53398.3j,+73058.6-53412.5j,+73012.4-53421.8j,+38808.7+27605.1j,-1.18965e-10-4.02921e-09j
2016-06-03 12:00:00 PDT,+73102.3-53428.4j,+73036.8-53442.6j,+72990.7-53451.9j,+38808.1+27597.1j,+8.89091e-09-1.17179e-08j
2016-06-03 13:00:00 PDT,+72898.8-53420.2j,+72833.5-53434.4j,+72787.5-53443.7j,+38727.7+27572.8j,+7.24701e-09+8.62145e-09j
2016-06-03 14:00:00 PDT,+72518-53375.9j,+72453-53390.2j,+72407.3-53399.6j,+38565.8+27536.9j,-3.14837e-09-3.55408e-09j
2016-06-03 15:00:00 PDT,+71880.3-53357j,+71815.7-53371.3j,+71770.3-53380.7j,+38316.1+27457.7j,+1.61319e-08-9.551e-10j
2016-06-03 16:00:00 PDT,+71459.8-53587j,+71394.9-53600.7j,+71349.2-53609.8j,+38258.4+27316.2j,-3.60126e-09+4.50046e-09j
2016-06-03 17:00:00 PDT,+71072.9-53638.1j,+71008.1-53651.8j,+70962.4-53660.8j,+38133.1+27245.3j,-3.66139e-09+7.20544e-09j
2016-06-03 18:00:00 PDT,+70885.1-53641.5j,+70820.4-53655.3j,+70774.9-53664.3j,+38061.5+27222.7j,-2.68531e-09-1.56947e-09j
2016-06-03 19:00:00 PDT,+70626.2-53632j,+70561.8-53645.8j,+70516.5-53655j,+37952.7+27197.5j,+7.91313e-09-9.22852e-09j
2016-06-03 20:00:00 PDT,+70735.9-53653.2j,+70671.4-53667.1j,+70626.1-53676.3j,+37993.9+27220.5j,-6.92127e-09-1.15637e-08j
2016-06-03 21:00:00 PDT,+71269.1-53620.8j,+71204.4-53634.7j,+71158.8-53643.9j,+38190.8+27299.1j,+1.24498e-08+4.7662e-09j
