# file...... nodes_voltage_C.csv
# date...... Fri Oct 27 14:51:41 2017
# user...... mast9
# host...... (null)
# group..... class= node
# property.. voltage_C
# limit..... -1
# interval.. 3600
# timestamp,Node3,Node8,Node13,Node14,Node1401,Node15,Node18,Node21,Node23,Node25,Node26,Node2601,Node27,Node36,Node40,Node44,Node54,Node57,Node61,Node67,Node6701,Node72,Node78,Node81,Node89,Node91,Node93,Node97,Node101,Node105,Node108,Node110,Node135,Node149,Node1491,Node150,Node151,Node152,Node160,Node195,Node197,Node250,Node251,Node300,Node350,Node450,Node451,Node610,Node611
2016-01-01 00:00:00 PST,-1232.66+2168.19j,-1216.68+2170.2j,-1204.76+2170.96j,+0+0j,+0+0j,-1202.81+2169.93j,-1199.17+2174.09j,-1198.71+2173.49j,-1198.27+2172.62j,-1198.41+2171.6j,-1190.81+2157.73j,-1190.92+2158.02j,-1191.11+2157.46j,+0+0j,-1196.37+2181.08j,-1193.61+2185.54j,-1184.79+2167.86j,-1179.02+2167.89j,-1166.23+2167j,-1200.27+2233.44j,-1202.67+2234.69j,-1199.95+2237.99j,-1200.43+2247.29j,-1196.75+2258.43j,-1216.14+2253.75j,-1218.31+2255.64j,-1220.88+2256.41j,-1198.48+2229.73j,-1197.43+2226.43j,-1197.81+2222.69j,-1197.87+2217.8j,+0+0j,-1199.16+2174.09j,-1253.42+2170.94j,-1253.41+2170.97j,-1200.89+2080j,-1195.54+2205.93j,-1204.77+2170.94j,-1166.23+2166.98j,-1221.02+2256.6j,-1198.48+2229.73j,-1197.67+2170.83j,-1197.67+2170.83j,-1195.54+2205.93j,-1195.54+2205.93j,-1194.68+2228.31j,-1194.68+2228.31j,-134.565+250.038j,-1166.23+2167j
2016-01-01 01:00:00 PST,+2179.29+1208.67j,+2181.04+1192.54j,+2182.33+1180.93j,+0+0j,+0+0j,+2181.31+1179.07j,+2188.02+1170.76j,+2187.43+1168.86j,+2186.57+1167.22j,+2185.57+1166j,+2171.56+1157.94j,+2171.91+1158.72j,+2171.26+1157.67j,+0+0j,+2196.1+1169.79j,+2201.86+1168.09j,+2179.45+1163.56j,+2179.29+1159.65j,+2178.89+1150.39j,+2247.78+1184.44j,+2246.95+1186.33j,+2253.35+1185.64j,+2263.25+1187.29j,+2274.19+1183.85j,+2268.06+1207.61j,+2270.17+1210.31j,+2271.15+1213.37j,+2244.24+1181.9j,+2241.12+1180.11j,+2237.59+1179.57j,+2233+1178.57j,+0+0j,+2188.02+1170.76j,+2179.13+1228.74j,+2179.16+1228.74j,+2087.84+1177.26j,+2221.87+1174.13j,+2182.32+1180.93j,+2178.87+1150.39j,+2271.31+1213.48j,+2244.24+1181.9j,+2184.78+1164.85j,+2184.78+1164.85j,+2221.87+1174.12j,+2221.87+1174.12j,+2242.77+1178.06j,+2242.77+1178.06j,+251.41+132.737j,+2178.89+1150.39j
2016-01-01 02:00:00 PST,+2179.28+1208.99j,+2181.06+1193.11j,+2182.36+1181.67j,+0+0j,+0+0j,+2181.35+1179.84j,+2188.08+1171.73j,+2187.49+1169.88j,+2186.62+1168.28j,+2185.62+1167.09j,+2171.61+1159.04j,+2171.96+1159.8j,+2171.31+1158.77j,+0+0j,+2196.16+1170.84j,+2201.91+1169.18j,+2179.51+1164.46j,+2179.34+1160.64j,+2178.93+1151.57j,+2247.82+1185.72j,+2247+1187.55j,+2253.36+1186.97j,+2263.23+1188.67j,+2274.18+1185.33j,+2267.95+1209j,+2270.04+1211.71j,+2271.02+1214.77j,+2244.29+1183.18j,+2241.16+1181.41j,+2237.64+1180.84j,+2233.05+1179.83j,+0+0j,+2188.08+1171.73j,+2179.09+1228.81j,+2179.12+1228.81j,+2087.8+1177.32j,+2221.92+1175.34j,+2182.35+1181.67j,+2178.92+1151.57j,+2271.17+1214.88j,+2244.28+1183.19j,+2184.82+1165.97j,+2184.82+1165.97j,+2221.92+1175.34j,+2221.92+1175.34j,+2242.81+1179.33j,+2242.81+1179.33j,+251.415+132.873j,+2178.93+1151.57j
2016-01-01 03:00:00 PST,+2179.3+1209.03j,+2181.1+1193.17j,+2182.41+1181.74j,+0+0j,+0+0j,+2181.4+1179.91j,+2188.16+1171.84j,+2187.56+1170j,+2186.69+1168.4j,+2185.69+1167.22j,+2171.68+1159.17j,+2172.03+1159.92j,+2171.38+1158.91j,+0+0j,+2196.23+1170.95j,+2201.99+1169.3j,+2179.58+1164.53j,+2179.41+1160.71j,+2179+1151.66j,+2247.9+1185.83j,+2247.08+1187.64j,+2253.43+1187.08j,+2263.3+1188.8j,+2274.25+1185.47j,+2267.97+1209.12j,+2270.05+1211.83j,+2271.02+1214.89j,+2244.36+1183.3j,+2241.24+1181.53j,+2237.72+1180.96j,+2233.14+1179.94j,+0+0j,+2188.15+1171.83j,+2179.1+1228.84j,+2179.12+1228.84j,+2087.81+1177.36j,+2222+1175.46j,+2182.4+1181.75j,+2178.99+1151.66j,+2271.17+1215j,+2244.36+1183.3j,+2184.89+1166.1j,+2184.89+1166.1j,+2222+1175.46j,+2222+1175.46j,+2242.89+1179.44j,+2242.89+1179.44j,+251.424+132.884j,+2179+1151.66j
2016-01-01 04:00:00 PST,+2179.27+1208.4j,+2181.1+1191.96j,+2182.43+1180.15j,+0+0j,+0+0j,+2181.4+1178.25j,+2188.22+1169.71j,+2187.63+1167.76j,+2186.77+1166.08j,+2185.77+1164.85j,+2171.76+1156.82j,+2172.11+1157.57j,+2171.46+1156.55j,+0+0j,+2196.34+1168.65j,+2202.12+1166.87j,+2179.59+1162.57j,+2179.47+1158.58j,+2179.17+1149.17j,+2248.09+1183.05j,+2247.24+1185.07j,+2253.67+1184.15j,+2263.63+1185.77j,+2274.62+1182.28j,+2268.3+1205.96j,+2270.39+1208.63j,+2271.37+1211.7j,+2244.57+1180.5j,+2241.47+1178.7j,+2237.96+1178.18j,+2233.36+1177.19j,+0+0j,+2188.22+1169.7j,+2179.09+1228.85j,+2179.12+1228.85j,+2087.8+1177.36j,+2222.2+1172.78j,+2182.42+1180.15j,+2179.15+1149.17j,+2271.52+1211.8j,+2244.57+1180.51j,+2184.99+1163.58j,+2184.99+1163.58j,+2222.2+1172.77j,+2222.2+1172.77j,+2243.13+1176.7j,+2243.13+1176.7j,+251.442+132.596j,+2179.17+1149.17j
2016-01-01 05:00:00 PST,+2179.11+1206.61j,+2180.89+1188.54j,+2182.21+1175.62j,+0+0j,+0+0j,+2181.12+1173.53j,+2187.95+1163.69j,+2187.38+1161.46j,+2186.54+1159.54j,+2185.54+1158.16j,+2171.54+1150.15j,+2171.88+1150.93j,+2171.24+1149.88j,+0+0j,+2196.16+1162.14j,+2201.98+1160j,+2179.27+1156.95j,+2179.23+1152.42j,+2179.11+1141.82j,+2248.09+1174.98j,+2247.18+1177.5j,+2253.83+1175.72j,+2264+1177.05j,+2274.99+1173.1j,+2268.98+1197.01j,+2271.14+1199.58j,+2272.18+1202.63j,+2244.6+1172.39j,+2241.52+1170.49j,+2238.03+1170.14j,+2233.36+1169.26j,+0+0j,+2187.94+1163.68j,+2179.09+1228.8j,+2179.12+1228.8j,+2087.81+1177.31j,+2222.19+1165.08j,+2182.19+1175.62j,+2179.09+1141.82j,+2272.34+1202.75j,+2244.6+1172.39j,+2184.79+1156.54j,+2184.79+1156.54j,+2222.19+1165.08j,+2222.19+1165.08j,+2243.22+1168.72j,+2243.22+1168.72j,+251.435+131.749j,+2179.11+1141.82j
2016-01-01 06:00:00 PST,+2178.89+1203.53j,+2180.49+1182.54j,+2181.74+1167.68j,+0+0j,+0+0j,+2180.54+1165.26j,+2187.27+1153.25j,+2186.74+1150.55j,+2185.92+1148.23j,+2184.95+1146.61j,+2170.95+1138.54j,+2171.29+1139.44j,+2170.65+1138.28j,+0+0j,+2195.59+1150.86j,+2201.44+1148.09j,+2178.58+1147.05j,+2178.66+1141.52j,+2178.73+1128.75j,+2247.77+1160.75j,+2246.79+1164.02j,+2253.79+1160.94j,+2264.26+1161.74j,+2275.2+1156.93j,+2269.94+1181.48j,+2272.22+1183.9j,+2273.38+1186.94j,+2244.31+1158.1j,+2241.25+1156.06j,+2237.77+1155.99j,+2232.98+1155.34j,+0+0j,+2187.27+1153.25j,+2179.16+1228.67j,+2179.19+1228.67j,+2087.88+1177.19j,+2221.81+1151.67j,+2181.72+1167.69j,+2178.72+1128.76j,+2273.59+1187.09j,+2244.3+1158.11j,+2184.23+1144.49j,+2184.23+1144.49j,+2221.81+1151.66j,+2221.81+1151.66j,+2243.05+1154.63j,+2243.05+1154.63j,+251.392+130.241j,+2178.73+1128.75j
2016-01-01 07:00:00 PST,+2178.76+1201.6j,+2180.1+1178.73j,+2181.19+1162.66j,+0+0j,+0+0j,+2179.95+1160.11j,+2186.41+1146.77j,+2185.89+1143.8j,+2185.09+1141.26j,+2184.13+1139.47j,+2170.14+1131.3j,+2170.48+1132.35j,+2169.84+1131.03j,+0+0j,+2194.7+1143.83j,+2200.5+1140.68j,+2177.79+1140.57j,+2177.88+1134.31j,+2177.88+1119.88j,+2246.89+1151.37j,+2245.91+1154.87j,+2253.07+1151.33j,+2263.66+1151.77j,+2274.46+1146.37j,+2270.05+1171.65j,+2272.44+1174.01j,+2273.71+1177.06j,+2243.39+1148.75j,+2240.32+1146.72j,+2236.81+1146.84j,+2231.95+1146.38j,+0+0j,+2186.4+1146.77j,+2179.26+1228.44j,+2179.29+1228.44j,+2087.98+1176.97j,+2220.83+1143.17j,+2181.18+1162.66j,+2177.87+1119.89j,+2273.96+1177.23j,+2243.39+1148.75j,+2183.42+1137.21j,+2183.42+1137.21j,+2220.83+1143.16j,+2220.83+1143.16j,+2242.12+1145.33j,+2242.12+1145.33j,+251.294+129.217j,+2177.88+1119.88j
2016-01-01 08:00:00 PST,+2179.07+1201.99j,+2180.64+1179.4j,+2181.86+1163.59j,+0+0j,+0+0j,+2180.61+1161.02j,+2187.24+1148.55j,+2186.7+1145.81j,+2185.88+1143.47j,+2184.91+1141.8j,+2170.92+1133.67j,+2171.25+1134.66j,+2170.62+1133.4j,+0+0j,+2195.49+1145.74j,+2201.3+1142.7j,+2178.69+1141.49j,+2178.76+1135.28j,+2178.76+1121.01j,+2247.76+1152.96j,+2246.82+1156.03j,+2253.78+1153.19j,+2264.2+1153.85j,+2275.05+1148.8j,+2270.13+1173.95j,+2272.44+1176.41j,+2273.63+1179.48j,+2244.27+1150.4j,+2241.18+1148.45j,+2237.66+1148.56j,+2232.84+1148.13j,+0+0j,+2187.23+1148.54j,+2179.33+1228.29j,+2179.36+1228.29j,+2088.04+1176.83j,+2221.66+1145.14j,+2181.84+1163.6j,+2178.75+1121.01j,+2273.86+1179.64j,+2244.27+1150.41j,+2184.18+1139.8j,+2184.18+1139.8j,+2221.66+1145.13j,+2221.66+1145.13j,+2243.07+1147j,+2243.07+1147j,+251.395+129.347j,+2178.76+1121.01j
2016-01-01 09:00:00 PST,+2179.34+1203.57j,+2181.17+1182.35j,+2182.52+1167.49j,+0+0j,+0+0j,+2181.34+1165.13j,+2188.17+1153.99j,+2187.61+1151.61j,+2186.77+1149.56j,+2185.78+1148.1j,+2171.78+1140.05j,+2172.12+1140.92j,+2171.48+1139.79j,+0+0j,+2196.39+1151.58j,+2202.2+1148.84j,+2179.62+1146.02j,+2179.64+1140.19j,+2179.61+1126.8j,+2248.58+1159.55j,+2247.7+1162j,+2254.37+1160.15j,+2264.57+1161.21j,+2275.51+1156.8j,+2269.73+1181.45j,+2271.92+1184.02j,+2273+1187.11j,+2245.1+1157.11j,+2242+1155.32j,+2238.48+1155.31j,+2233.76+1154.82j,+0+0j,+2188.17+1153.98j,+2179.29+1228.4j,+2179.32+1228.4j,+2088+1176.93j,+2222.54+1151.78j,+2182.5+1167.49j,+2179.6+1126.8j,+2273.18+1187.24j,+2245.1+1157.12j,+2185.03+1146.41j,+2185.03+1146.41j,+2222.54+1151.78j,+2222.54+1151.78j,+2243.85+1153.6j,+2243.85+1153.6j,+251.494+130.015j,+2179.61+1126.8j
