# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:51:42 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-01-01 00:00:00 PST,-24.3827-2396.75i,-2063.46+1219.49j,+2087.84+1177.26j
2016-01-01 01:00:00 PST,-24.3072-2396.75i,-2063.49+1219.43j,+2087.8+1177.32j
2016-01-01 02:00:00 PST,-24.2838-2396.77i,-2063.52+1219.42j,+2087.81+1177.36j
2016-01-01 03:00:00 PST,-24.277-2396.77i,-2063.53+1219.41j,+2087.8+1177.36j
2016-01-01 04:00:00 PST,-24.3187-2396.75i,-2063.49+1219.44j,+2087.81+1177.31j
2016-01-01 05:00:00 PST,-24.4591-2396.75i,-2063.42+1219.56j,+2087.88+1177.19j
2016-01-01 06:00:00 PST,-24.7014-2396.73i,-2063.28+1219.76j,+2087.98+1176.97j
2016-01-01 07:00:00 PST,-24.8537-2396.71i,-2063.18+1219.88j,+2088.04+1176.83j
2016-01-01 08:00:00 PST,-24.7497-2396.73i,-2063.25+1219.8j,+2088+1176.93j
2016-01-01 09:00:00 PST,-24.5699-2396.73i,-2063.34+1219.64j,+2087.91+1177.09j
2016-01-01 10:00:00 PST,-24.4921-2396.75i,-2063.4+1219.59j,+2087.89+1177.16j
2016-01-01 11:00:00 PST,-24.4804-2396.75i,-2063.41+1219.58j,+2087.89+1177.17j
2016-01-01 12:00:00 PST,-24.4519-2396.75i,-2063.42+1219.55j,+2087.87+1177.2j
2016-01-01 13:00:00 PST,-24.4455-2396.75i,-2063.42+1219.55j,+2087.87+1177.2j
2016-01-01 14:00:00 PST,-24.4436-2396.75i,-2063.43+1219.54j,+2087.87+1177.21j
2016-01-01 15:00:00 PST,-24.5175-2396.75i,-2063.39+1219.61j,+2087.91+1177.14j
2016-01-01 16:00:00 PST,-24.8564-2396.71i,-2063.18+1219.88j,+2088.04+1176.83j
2016-01-01 17:00:00 PST,-25.3225-2396.67i,-2062.91+1220.26j,+2088.24+1176.4j
2016-01-01 18:00:00 PST,-25.5204-2396.65i,-2062.8+1220.42j,+2088.32+1176.22j
2016-01-01 19:00:00 PST,-25.5128-2396.65i,-2062.8+1220.42j,+2088.31+1176.23j
2016-01-01 20:00:00 PST,-25.4364-2396.65i,-2062.84+1220.35j,+2088.28+1176.3j
2016-01-01 21:00:00 PST,-25.2349-2396.67i,-2062.96+1220.19j,+2088.19+1176.48j
2016-01-01 22:00:00 PST,-24.9096-2396.71i,-2063.16+1219.93j,+2088.07+1176.78j
2016-01-01 23:00:00 PST,-24.6261-2396.73i,-2063.32+1219.69j,+2087.94+1177.04j
2016-01-02 00:00:00 PST,-24.4244-2396.75i,-2063.43+1219.53j,+2087.86+1177.22j
2016-01-02 01:00:00 PST,-24.3466-2396.75i,-2063.47+1219.46j,+2087.82+1177.29j
2016-01-02 02:00:00 PST,-24.3158-2396.75i,-2063.49+1219.43j,+2087.8+1177.32j
2016-01-02 03:00:00 PST,-24.3146-2396.75i,-2063.49+1219.43j,+2087.8+1177.32j
2016-01-02 04:00:00 PST,-24.3587-2396.75i,-2063.47+1219.47j,+2087.83+1177.28j
2016-01-02 05:00:00 PST,-24.5056-2396.75i,-2063.39+1219.6j,+2087.9+1177.15j
2016-01-02 06:00:00 PST,-24.7554-2396.73i,-2063.25+1219.8j,+2088.01+1176.93j
2016-01-02 07:00:00 PST,-24.8987-2396.71i,-2063.16+1219.92j,+2088.06+1176.79j
2016-01-02 08:00:00 PST,-24.7335-2396.73i,-2063.26+1219.78j,+2088+1176.95j
2016-01-02 09:00:00 PST,-24.5414-2396.73i,-2063.36+1219.62j,+2087.9+1177.11j
2016-01-02 10:00:00 PST,-24.465-2396.75i,-2063.41+1219.56j,+2087.88+1177.19j
2016-01-02 11:00:00 PST,-24.4545-2396.75i,-2063.42+1219.55j,+2087.87+1177.2j
2016-01-02 12:00:00 PST,-24.4297-2396.75i,-2063.43+1219.53j,+2087.86+1177.22j
2016-01-02 13:00:00 PST,-24.403-2396.75i,-2063.45+1219.51j,+2087.85+1177.24j
2016-01-02 14:00:00 PST,-24.401-2396.75i,-2063.45+1219.51j,+2087.85+1177.24j
2016-01-02 15:00:00 PST,-24.4708-2396.75i,-2063.41+1219.57j,+2087.88+1177.18j
2016-01-02 16:00:00 PST,-24.8277-2396.71i,-2063.2+1219.86j,+2088.02+1176.85j
2016-01-02 17:00:00 PST,-25.3886-2396.67i,-2062.88+1220.32j,+2088.27+1176.35j
2016-01-02 18:00:00 PST,-25.6136-2396.65i,-2062.75+1220.51j,+2088.36+1176.14j
2016-01-02 19:00:00 PST,-25.6095-2396.65i,-2062.75+1220.5j,+2088.36+1176.15j
2016-01-02 20:00:00 PST,-25.5337-2396.65i,-2062.79+1220.44j,+2088.32+1176.21j
2016-01-02 21:00:00 PST,-25.3151-2396.67i,-2062.92+1220.26j,+2088.23+1176.41j
2016-01-02 22:00:00 PST,-24.9789-2396.71i,-2063.12+1219.99j,+2088.1+1176.72j
2016-01-02 23:00:00 PST,-24.6707-2396.73i,-2063.29+1219.73j,+2087.96+1177j
