# file...... underground_lines_power_in_A.csv
# date...... Fri Oct 27 14:51:41 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_A
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-01-01 00:00:00 PST,+65186.7+47380.6i,+65128+47369i,+45407.1+47361i,+45353.2+47350.7i,+1.03941e-08-2.67911e-09i
2016-01-01 01:00:00 PST,+65290.8+48671.4i,+65231.5+48661i,+47730.3+48654.1i,+47672.3+48644.3i,-3.02234e-09+1.6074e-09i
2016-01-01 02:00:00 PST,+64838+48698.4i,+64779.3+48688.2i,+47748.4+48681.3i,+47690.3+48671.5i,+1.58674e-08+4.70475e-10i
2016-01-01 03:00:00 PST,+64423.6+48710.9i,+64365.4+48700.7i,+47754.9+48693.9i,+47696.8+48684.2i,+1.20402e-08-1.45563e-09i
2016-01-01 04:00:00 PST,+63980.2+48685i,+63922.5+48675i,+47722.3+48668.2i,+47664.3+48658.5i,+4.93017e-09-1.23282e-09i
2016-01-01 05:00:00 PST,+65581.2+48550.8i,+65521.6+48540.4i,+47610.1+48533.4i,+47552.3+48523.7i,-1.39062e-08-1.12104e-09i
2016-01-01 06:00:00 PST,+69386.3+48301.1i,+69322.1+48289.8i,+47417.4+48282.2i,+47359.9+48272.4i,+8.06886e-09-5.80452e-11i
2016-01-01 07:00:00 PST,+73796.2+48099.9i,+73726.3+48087.5i,+47297.6+48079i,+47240.3+48069i,-5.29359e-09+1.07346e-10i
2016-01-01 08:00:00 PST,+70905.6+48248.3i,+70839.6+48236.4i,+47383.5+48228.4i,+47326.2+48218.3i,-1.14032e-09-1.22795e-10i
2016-01-01 09:00:00 PST,+66214.3+48471.9i,+66154.1+48461i,+47532.2+48453.6i,+47474.6+48443.4i,+1.76979e-08-3.14414e-09i
2016-01-01 10:00:00 PST,+65814.6+48538.9i,+65754.9+48528i,+47593.2+48520.7i,+47535.6+48510.5i,+4.82428e-09-2.47931e-09i
2016-01-01 11:00:00 PST,+65383.9+48556.7i,+65324.6+48546i,+47603.4+48538.7i,+47545.7+48528.6i,+8.54339e-09-1.70795e-09i
2016-01-01 12:00:00 PST,+64954+48583.8i,+64895.3+48573.2i,+47624.4+48566i,+47566.7+48555.9i,-5.72575e-09+2.5919e-09i
2016-01-01 13:00:00 PST,+65330.6+48588.3i,+65271.4+48577.6i,+47630.2+48570.3i,+47572.5+48560.2i,-3.03792e-09+7.15981e-10i
2016-01-01 14:00:00 PST,+65732.4+48584.7i,+65672.8+48573.9i,+47631.3+48566.6i,+47573.6+48556.4i,+1.2731e-08-1.74664e-09i
2016-01-01 15:00:00 PST,+67417+48498.7i,+67355.4+48487.5i,+47572.4+48479.9i,+47514.8+48469.8i,+7.84713e-10+1.518e-10i
2016-01-01 16:00:00 PST,+72057.3+48150.3i,+71989.8+48138i,+47302.7+48129.6i,+47245.5+48119.4i,-1.06844e-09-1.48889e-09i
2016-01-01 17:00:00 PST,+81426.4+47590.1i,+81345.6+47575.7i,+46909.2+47565.9i,+46852.5+47556i,+3.7363e-09+2.40139e-09i
2016-01-01 18:00:00 PST,+87089.7+47315.9i,+86999.9+47299.9i,+46737.4+47289.1i,+46680.8+47279.3i,-1.1807e-09+2.59642e-09i
2016-01-01 19:00:00 PST,+87946.9+47309i,+87855.8+47292.8i,+46742.2+47281.8i,+46685.7+47271.9i,-2.14885e-08+5.88594e-09i
2016-01-01 20:00:00 PST,+86166.4+47404.8i,+86078.1+47389.1i,+46806.6+47378.4i,+46749.9+47368.6i,-2.92353e-09-3.65838e-10i
2016-01-01 21:00:00 PST,+83636.3+47616.5i,+83552.1+47601.6i,+46973.4+47591.4i,+46916.5+47581.6i,+2.22915e-09+4.16523e-09i
2016-01-01 22:00:00 PST,+78131.4+47968.6i,+78055.4+47955.2i,+47242.5+47946.1i,+47185.2+47936.3i,-2.18052e-08+1.58012e-09i
2016-01-01 23:00:00 PST,+73020.8+48285.2i,+72951.9+48273.1i,+47473.9+48264.9i,+47416.2+48255.1i,+1.04917e-08-6.19455e-10i
2016-01-02 00:00:00 PST,+68293.4+48526.4i,+68230.5+48515.4i,+47636.8+48507.9i,+47578.9+48498.2i,-2.8726e-09-1.24123e-09i
2016-01-02 01:00:00 PST,+66121.4+48625.9i,+66061.2+48615.4i,+47699.3+48608.3i,+47641.3+48598.5i,+9.90968e-10-1.74289e-10i
2016-01-02 02:00:00 PST,+65264.1+48664.9i,+65205+48654.6i,+47723.7+48647.6i,+47665.7+48637.9i,+1.81776e-09+3.36014e-10i
2016-01-02 03:00:00 PST,+65265+48665.7i,+65205.9+48655.4i,+47724.6+48648.5i,+47666.6+48638.7i,+1.1449e-08+2.57706e-10i
2016-01-02 04:00:00 PST,+64809.7+48638.6i,+64751.1+48628.3i,+47690.2+48621.4i,+47632.3+48611.7i,-6.46959e-09+1.43541e-09i
2016-01-02 05:00:00 PST,+66416.4+48497.9i,+66355.9+48487.4i,+47573.7+48480.2i,+47515.9+48470.5i,-2.58735e-10+2.50021e-09i
2016-01-02 06:00:00 PST,+70254.1+48237.3i,+70188.8+48225.9i,+47373.3+48218.1i,+47315.8+48208.4i,-1.5809e-08+4.91015e-10i
2016-01-02 07:00:00 PST,+75107.5+48027.5i,+75035.7+48014.9i,+47255.8+48006.3i,+47198.4+47996.6i,+1.10215e-08-5.22874e-10i
2016-01-02 08:00:00 PST,+72264.3+48200.7i,+72196.4+48188.8i,+47389.1+48180.8i,+47331.5+48171.1i,-1.90487e-08+2.3284e-09i
2016-01-02 09:00:00 PST,+67170.7+48437.9i,+67109.2+48427.1i,+47546.4+48419.9i,+47488.7+48410.2i,+1.18866e-08+4.29444e-09i
2016-01-02 10:00:00 PST,+66790.3+48502.6i,+66729.3+48492i,+47606.8+48484.8i,+47549+48475.1i,-7.69149e-09-1.40743e-09i
2016-01-02 11:00:00 PST,+66358.5+48519.1i,+66298+48508.6i,+47615.9+48501.5i,+47558.1+48491.8i,+5.8294e-09-1.89181e-09i
2016-01-02 12:00:00 PST,+66327.1+48537.8i,+66266.6+48527.3i,+47634.5+48520.2i,+47576.6+48510.6i,-2.72549e-09-1.01116e-09i
2016-01-02 13:00:00 PST,+66277.5+48561.5i,+66217.1+48551i,+47655+48543.9i,+47597.1+48534.3i,-7.59626e-09+1.60882e-09i
2016-01-02 14:00:00 PST,+66679.7+48558i,+66618.8+48547.5i,+47656.4+48540.3i,+47598.5+48530.7i,-2.2421e-08+2.2523e-09i
2016-01-02 15:00:00 PST,+68357+48475.8i,+68294.1+48464.9i,+47600.3+48457.5i,+47542.4+48447.9i,+2.27247e-08-3.12369e-09i
2016-01-02 16:00:00 PST,+73410.9+48106.5i,+73341.4+48094.3i,+47313+48086.1i,+47255.6+48076.5i,-6.1799e-09-1.31222e-09i
2016-01-02 17:00:00 PST,+82743.3+47491.3i,+82660.3+47476.6i,+46852.6+47466.6i,+46795.8+47456.9i,-6.85388e-09+3.4425e-09i
2016-01-02 18:00:00 PST,+88818.6+47192.5i,+88726+47176i,+46661.4+47164.8i,+46605+47155i,+1.07636e-08-8.52354e-10i
2016-01-02 19:00:00 PST,+90093+47176.4i,+89998.3+47159.5i,+46662.2+47148i,+46605.8+47138.2i,+4.1356e-09+6.04198e-09i
2016-01-02 20:00:00 PST,+88292.5+47275.1i,+88200.7+47258.7i,+46726.8+47247.6i,+46670.3+47237.8i,+2.42377e-08+1.55075e-09i
2016-01-02 21:00:00 PST,+85345.7+47508.3i,+85258.8+47492.8i,+46908.2+47482.3i,+46851.4+47472.5i,-1.8357e-08-1.44034e-10i
2016-01-02 22:00:00 PST,+79418.7+47887.5i,+79340.9+47873.8i,+47186.7+47864.4i,+47129.5+47854.6i,+2.53048e-09-5.99445e-09i
2016-01-02 23:00:00 PST,+73866.9+48234.3i,+73796.9+48222i,+47438.1+48213.6i,+47380.5+48203.8i,+1.95161e-08+1.67938e-09i
2016-01-03 00:00:00 PST,+68293.4+48526.4i,+68230.6+48515.4i,+47636.8+48508i,+47578.9+48498.2i,+1.88605e-08-1.70115e-09i
