# file...... underground_lines_power_in_C.csv
# date...... Fri Oct 27 14:52:42 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_C
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-12-02 00:00:00 PST,+147712+50323.6j,+105611+29338.2j,+105536+29323.3j,+105387+29293.5j,+43792+3.87688j
2016-12-02 01:00:00 PST,+146917+50909.9j,+104722+29875.9j,+104650+29861.4j,+104507+29832.3j,+42210.4+3.5928j
2016-12-02 02:00:00 PST,+145298+50933.6j,+103080+29886.8j,+103011+29872.7j,+102872+29844.4j,+40538.8+3.31135j
2016-12-02 03:00:00 PST,+146092+50929.8j,+103874+29883.3j,+103803+29869j,+103662+29840.3j,+41329.5+3.44209j
2016-12-02 04:00:00 PST,+144868+50876.5j,+102686+29847.8j,+102618+29833.8j,+102479+29805.7j,+40188.5+3.25708j
2016-12-02 05:00:00 PST,+147067+50728.3j,+104999+29758j,+104927+29743.3j,+104782+29714.1j,+42640.9+3.67777j
2016-12-02 06:00:00 PST,+157626+50467.6j,+115750+29602.9j,+115663+29585.4j,+115489+29550.5j,+53623.2+5.85164j
2016-12-02 07:00:00 PST,+175291+50329.8j,+133504+29525.2j,+133389+29502.5j,+133160+29457.2j,+71449.2+10.4365j
2016-12-02 08:00:00 PST,+183332+50548.6j,+141297+29628.1j,+141170+29603.1j,+140916+29553.1j,+78891.8+12.6621j
2016-12-02 09:00:00 PST,+187428+50693.5j,+145211+29685.3j,+145077+29659.1j,+144810+29606.7j,+82538.3+13.8062j
2016-12-02 10:00:00 PST,+184700+50913.1j,+142323+29821.9j,+142195+29796.7j,+141939+29746.4j,+79462.2+12.7418j
2016-12-02 11:00:00 PST,+183725+50945.2j,+141322+29840j,+141196+29815.1j,+140943+29765.5j,+78430.3+12.4035j
2016-12-02 12:00:00 PST,+179056+50917.1j,+136694+29828.3j,+136576+29804.9j,+136339+29758.1j,+73872.4+11.0075j
2016-12-02 13:00:00 PST,+183558+50993.6j,+141117+29869.2j,+140991+29844.5j,+140740+29795j,+78179.8+12.3128j
2016-12-02 14:00:00 PST,+184084+51051.1j,+141608+29909.9j,+141481+29884.9j,+141228+29835.1j,+78630.6+12.4456j
2016-12-02 15:00:00 PST,+188800+50793.2j,+146519+29754.5j,+146384+29727.8j,+146112+29674.6j,+83770.5+14.2024j
2016-12-02 16:00:00 PST,+206662+49953.6j,+164999+29245.2j,+164826+29211.5j,+164479+29144.3j,+102954+21.8389j
2016-12-02 17:00:00 PST,+179201+49885.1j,+137856+29306.3j,+137733+29282j,+137487+29233.5j,+76388.4+12.0671j
2016-12-02 18:00:00 PST,+172933+49863.3j,+131705+29337.1j,+131592+29314.7j,+131366+29270j,+70438.3+10.2809j
2016-12-02 19:00:00 PST,+172904+49918j,+131619+29363.6j,+131507+29341.2j,+131281+29296.6j,+70277.9+10.2198j
2016-12-02 20:00:00 PST,+171397+49961.2j,+130074+29386j,+129964+29364.2j,+129744+29320.6j,+68685.3+9.75046j
