# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:52:42 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-12-02 00:00:00 PST,-24.37-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-12-02 01:00:00 PST,-24.3039-2396.75i,-2063.49+1219.42j,+2087.8+1177.33j
2016-12-02 02:00:00 PST,-24.2729-2396.77i,-2063.53+1219.41j,+2087.8+1177.36j
2016-12-02 03:00:00 PST,-24.2721-2396.77i,-2063.53+1219.41j,+2087.8+1177.37j
2016-12-02 04:00:00 PST,-24.3148-2396.75i,-2063.49+1219.43j,+2087.8+1177.32j
2016-12-02 05:00:00 PST,-24.4519-2396.75i,-2063.42+1219.55j,+2087.87+1177.2j
2016-12-02 06:00:00 PST,-24.691-2396.73i,-2063.28+1219.75j,+2087.97+1176.98j
2016-12-02 07:00:00 PST,-24.8041-2396.71i,-2063.21+1219.84j,+2088.01+1176.87j
2016-12-02 08:00:00 PST,-24.498-2396.75i,-2063.4+1219.59j,+2087.9+1177.16j
2016-12-02 09:00:00 PST,-24.2542-2396.77i,-2063.54+1219.39j,+2087.79+1177.38j
2016-12-02 10:00:00 PST,-24.0596-2396.79i,-2063.65+1219.23j,+2087.71+1177.56j
2016-12-02 11:00:00 PST,-24.0272-2396.79i,-2063.67+1219.2j,+2087.7+1177.59j
2016-12-02 12:00:00 PST,-24.0787-2396.77i,-2063.63+1219.24j,+2087.7+1177.53j
2016-12-02 13:00:00 PST,-23.981-2396.79i,-2063.69+1219.16j,+2087.67+1177.63j
2016-12-02 14:00:00 PST,-23.9457-2396.79i,-2063.71+1219.13j,+2087.65+1177.66j
2016-12-02 15:00:00 PST,-24.1887-2396.77i,-2063.57+1219.33j,+2087.76+1177.44j
2016-12-02 16:00:00 PST,-24.9407-2396.71i,-2063.14+1219.95j,+2088.08+1176.76j
2016-12-02 17:00:00 PST,-25.3646-2396.67i,-2062.89+1220.3j,+2088.26+1176.37j
2016-12-02 18:00:00 PST,-25.5306-2396.65i,-2062.79+1220.43j,+2088.32+1176.21j
2016-12-02 19:00:00 PST,-25.4627-2396.65i,-2062.83+1220.37j,+2088.29+1176.27j
2016-12-02 20:00:00 PST,-25.4151-2396.67i,-2062.87+1220.34j,+2088.28+1176.32j
2016-12-02 21:00:00 PST,-25.2133-2396.67i,-2062.97+1220.17j,+2088.18+1176.5j
2016-12-02 22:00:00 PST,-24.8884-2396.71i,-2063.17+1219.91j,+2088.06+1176.8j
2016-12-02 23:00:00 PST,-24.6087-2396.73i,-2063.32+1219.68j,+2087.93+1177.05j
2016-12-03 00:00:00 PST,-24.4451-2396.75i,-2063.42+1219.55j,+2087.87+1177.21j
2016-12-03 01:00:00 PST,-24.3727-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-12-03 02:00:00 PST,-24.3417-2396.75i,-2063.48+1219.46j,+2087.82+1177.29j
2016-12-03 03:00:00 PST,-24.3417-2396.75i,-2063.48+1219.46j,+2087.82+1177.29j
2016-12-03 04:00:00 PST,-24.3882-2396.75i,-2063.45+1219.5j,+2087.84+1177.25j
2016-12-03 05:00:00 PST,-24.535-2396.75i,-2063.38+1219.62j,+2087.91+1177.13j
2016-12-03 06:00:00 PST,-24.7809-2396.71i,-2063.22+1219.82j,+2088+1176.89j
2016-12-03 07:00:00 PST,-24.8856-2396.71i,-2063.17+1219.91j,+2088.05+1176.8j
2016-12-03 08:00:00 PST,-24.503-2396.75i,-2063.4+1219.6j,+2087.9+1177.16j
2016-12-03 09:00:00 PST,-24.2403-2396.77i,-2063.54+1219.38j,+2087.78+1177.39j
2016-12-03 10:00:00 PST,-24.0418-2396.79i,-2063.66+1219.22j,+2087.7+1177.57j
2016-12-03 11:00:00 PST,-24.0063-2396.79i,-2063.68+1219.19j,+2087.69+1177.61j
2016-12-03 12:00:00 PST,-24.0547-2396.79i,-2063.66+1219.23j,+2087.71+1177.56j
2016-12-03 13:00:00 PST,-23.9462-2396.79i,-2063.71+1219.13j,+2087.66+1177.66j
2016-12-03 14:00:00 PST,-23.9037-2396.79i,-2063.73+1219.1j,+2087.63+1177.69j
2016-12-03 15:00:00 PST,-24.1531-2396.77i,-2063.59+1219.3j,+2087.74+1177.47j
2016-12-03 16:00:00 PST,-24.9155-2396.71i,-2063.15+1219.93j,+2088.07+1176.78j
2016-12-03 17:00:00 PST,-25.4539-2396.65i,-2062.83+1220.37j,+2088.28+1176.28j
2016-12-03 18:00:00 PST,-25.6433-2396.65i,-2062.74+1220.53j,+2088.38+1176.12j
2016-12-03 19:00:00 PST,-25.574-2396.65i,-2062.77+1220.47j,+2088.34+1176.18j
2016-12-03 20:00:00 PST,-25.5278-2396.65i,-2062.79+1220.43j,+2088.32+1176.22j
2016-12-03 21:00:00 PST,-25.3184-2396.67i,-2062.92+1220.26j,+2088.23+1176.41j
2016-12-03 22:00:00 PST,-24.9845-2396.71i,-2063.12+1219.99j,+2088.1+1176.72j
2016-12-03 23:00:00 PST,-24.6928-2396.73i,-2063.28+1219.75j,+2087.98+1176.98j
