# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:53:00 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-08-05 00:00:00 PDT,+2.27503e+06-965046i,+877755-343965i,+620786-417877j,+776490-203204j
2016-08-05 01:00:00 PDT,+2.22011e+06-968229i,+856371-344957i,+606151-419096j,+757584-204176j
2016-08-05 02:00:00 PDT,+2.20339e+06-969172i,+850492-345184i,+601833-419476j,+751066-204512j
2016-08-05 03:00:00 PDT,+2.24677e+06-966735i,+864476-344815i,+612650-418395j,+769645-203526j
2016-08-05 04:00:00 PDT,+2.40403e+06-957379i,+921217-342585i,+653257-414586j,+829559-200208j
2016-08-05 05:00:00 PDT,+2.53362e+06-949069i,+970424-339928i,+686177-411827j,+877021-197315j
2016-08-05 06:00:00 PDT,+2.62252e+06-942942i,+999778-338127i,+704492-410493j,+918245-194323j
2016-08-05 07:00:00 PDT,+2.33986e+06-960830i,+890741-343471i,+627046-417431j,+822073-199928j
2016-08-05 08:00:00 PDT,+1.9907e+06-980312i,+764811-348451i,+536402-424960j,+689487-206901j
2016-08-05 09:00:00 PDT,+1.77627e+06-990648i,+692635-350502i,+482011-429402j,+601622-210745j
2016-08-05 10:00:00 PDT,+1.73202e+06-992635i,+678518-350891i,+470914-430246j,+582586-211498j
2016-08-05 11:00:00 PDT,+1.75174e+06-991804i,+688247-350456i,+478138-429864j,+585355-211484j
2016-08-05 12:00:00 PDT,+1.83206e+06-988106i,+720026-349340i,+499046-428337j,+612987-210429j
2016-08-05 13:00:00 PDT,+2.03026e+06-978347i,+790058-346808i,+550598-424450j,+689603-207089j
2016-08-05 14:00:00 PDT,+2.37725e+06-958751i,+912910-341753i,+639216-417101j,+825124-199897j
2016-08-05 15:00:00 PDT,+2.93113e+06-921109i,+1.10969e+06-331795i,+782466-403808j,+1.03898e+06-185506j
2016-08-05 16:00:00 PDT,+3.27861e+06-893986i,+1.2615e+06-320900i,+888705-393178j,+1.1284e+06-179908j
2016-08-05 17:00:00 PDT,+3.56961e+06-868600i,+1.37126e+06-313068i,+966614-384262j,+1.23173e+06-171271j
2016-08-05 18:00:00 PDT,+3.73411e+06-853173i,+1.42759e+06-308894i,+1.00781e+06-379397j,+1.29871e+06-164881j
2016-08-05 19:00:00 PDT,+3.86818e+06-839997i,+1.47771e+06-304558i,+1.04146e+06-375539j,+1.34901e+06-159899j
2016-08-05 20:00:00 PDT,+3.68602e+06-857428i,+1.41802e+06-308481i,+995410-381427j,+1.2726e+06-167520j
2016-08-05 21:00:00 PDT,+3.16908e+06-902597i,+1.22502e+06-323358i,+857993-395945j,+1.08607e+06-183294j
2016-08-05 22:00:00 PDT,+2.72856e+06-935802i,+1.0578e+06-334166i,+741246-407285j,+929517-194352j
2016-08-05 23:00:00 PDT,+2.39378e+06-957877i,+925883-341525i,+652469-415215j,+815423-201137j
2016-08-06 00:00:00 PDT,+2.30447e+06-963238i,+892807-343248i,+627579-417178j,+784086-202812j
2016-08-06 01:00:00 PDT,+2.24421e+06-966767i,+869538-344341i,+611545-418525j,+763131-203901j
2016-08-06 02:00:00 PDT,+2.22582e+06-967816i,+863111-344578i,+606847-418957j,+755858-204281j
2016-08-06 03:00:00 PDT,+2.27329e+06-965120i,+878511-344149i,+618702-417771j,+776072-203200j
