# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:51:55 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-09-02 00:00:00 PDT,-24.1576-2396.77i,-2063.59+1219.31j,+2087.74+1177.46j
2016-09-02 01:00:00 PDT,-24.1231-2396.77i,-2063.6+1219.28j,+2087.73+1177.49j
2016-09-02 02:00:00 PDT,-24.1142-2396.77i,-2063.61+1219.27j,+2087.72+1177.5j
2016-09-02 03:00:00 PDT,-24.1576-2396.77i,-2063.59+1219.31j,+2087.74+1177.46j
2016-09-02 04:00:00 PDT,-24.2903-2396.77i,-2063.52+1219.42j,+2087.81+1177.35j
2016-09-02 05:00:00 PDT,-24.4769-2396.75i,-2063.41+1219.57j,+2087.89+1177.18j
2016-09-02 06:00:00 PDT,-24.5756-2396.73i,-2063.34+1219.65j,+2087.92+1177.08j
2016-09-02 07:00:00 PDT,-24.5487-2396.73i,-2063.35+1219.62j,+2087.9+1177.11j
2016-09-02 08:00:00 PDT,-24.4305-2396.75i,-2063.43+1219.53j,+2087.86+1177.22j
2016-09-02 09:00:00 PDT,-24.3821-2396.75i,-2063.46+1219.49j,+2087.84+1177.26j
2016-09-02 10:00:00 PDT,-24.4178-2396.75i,-2063.44+1219.52j,+2087.86+1177.23j
2016-09-02 11:00:00 PDT,-24.4381-2396.75i,-2063.43+1219.54j,+2087.87+1177.21j
2016-09-02 12:00:00 PDT,-24.4769-2396.75i,-2063.41+1219.57j,+2087.89+1177.18j
2016-09-02 13:00:00 PDT,-24.4921-2396.75i,-2063.4+1219.59j,+2087.89+1177.16j
2016-09-02 14:00:00 PDT,-24.558-2396.73i,-2063.35+1219.63j,+2087.91+1177.1j
2016-09-02 15:00:00 PDT,-24.8266-2396.71i,-2063.2+1219.85j,+2088.02+1176.85j
2016-09-02 16:00:00 PDT,-25.0378-2396.69i,-2063.07+1220.03j,+2088.11+1176.66j
2016-09-02 17:00:00 PDT,-25.1427-2396.69i,-2063.02+1220.12j,+2088.16+1176.57j
2016-09-02 18:00:00 PDT,-25.2626-2396.67i,-2062.94+1220.21j,+2088.21+1176.46j
2016-09-02 19:00:00 PDT,-25.3531-2396.67i,-2062.9+1220.29j,+2088.25+1176.38j
2016-09-02 20:00:00 PDT,-25.1468-2396.69i,-2063.02+1220.12j,+2088.17+1176.57j
2016-09-02 21:00:00 PDT,-24.7948-2396.71i,-2063.21+1219.83j,+2088.01+1176.88j
2016-09-02 22:00:00 PDT,-24.4923-2396.75i,-2063.4+1219.59j,+2087.89+1177.16j
2016-09-02 23:00:00 PDT,-24.238-2396.77i,-2063.55+1219.38j,+2087.78+1177.39j
2016-09-03 00:00:00 PDT,-24.1918-2396.77i,-2063.57+1219.34j,+2087.76+1177.43j
2016-09-03 01:00:00 PDT,-24.1516-2396.77i,-2063.59+1219.3j,+2087.74+1177.47j
2016-09-03 02:00:00 PDT,-24.1448-2396.77i,-2063.59+1219.3j,+2087.74+1177.48j
2016-09-03 03:00:00 PDT,-24.1904-2396.77i,-2063.57+1219.33j,+2087.76+1177.44j
2016-09-03 04:00:00 PDT,-24.3332-2396.75i,-2063.48+1219.45j,+2087.81+1177.3j
2016-09-03 05:00:00 PDT,-24.5231-2396.75i,-2063.39+1219.61j,+2087.91+1177.14j
2016-09-03 06:00:00 PDT,-24.6181-2396.73i,-2063.32+1219.68j,+2087.94+1177.05j
2016-09-03 07:00:00 PDT,-24.5251-2396.75i,-2063.38+1219.61j,+2087.91+1177.14j
2016-09-03 08:00:00 PDT,-24.3985-2396.75i,-2063.45+1219.5j,+2087.85+1177.25j
2016-09-03 09:00:00 PDT,-24.364-2396.75i,-2063.46+1219.47j,+2087.83+1177.28j
2016-09-03 10:00:00 PDT,-24.4338-2396.75i,-2063.43+1219.54j,+2087.86+1177.21j
2016-09-03 11:00:00 PDT,-24.4917-2396.75i,-2063.4+1219.59j,+2087.89+1177.16j
2016-09-03 12:00:00 PDT,-24.5469-2396.73i,-2063.36+1219.62j,+2087.9+1177.11j
2016-09-03 13:00:00 PDT,-24.62-2396.73i,-2063.32+1219.69j,+2087.94+1177.04j
2016-09-03 14:00:00 PDT,-24.7328-2396.73i,-2063.26+1219.78j,+2088+1176.95j
2016-09-03 15:00:00 PDT,-25.0204-2396.69i,-2063.08+1220.01j,+2088.1+1176.68j
2016-09-03 16:00:00 PDT,-25.3506-2396.67i,-2062.9+1220.29j,+2088.25+1176.38j
2016-09-03 17:00:00 PDT,-25.4264-2396.67i,-2062.86+1220.35j,+2088.29+1176.31j
2016-09-03 18:00:00 PDT,-25.5017-2396.65i,-2062.81+1220.41j,+2088.31+1176.24j
2016-09-03 19:00:00 PDT,-25.5575-2396.65i,-2062.78+1220.46j,+2088.34+1176.19j
2016-09-03 20:00:00 PDT,-25.318-2396.67i,-2062.92+1220.26j,+2088.23+1176.41j
2016-09-03 21:00:00 PDT,-24.9165-2396.71i,-2063.15+1219.93j,+2088.07+1176.78j
2016-09-03 22:00:00 PDT,-24.5687-2396.73i,-2063.34+1219.64j,+2087.91+1177.09j
2016-09-03 23:00:00 PDT,-24.283-2396.77i,-2063.52+1219.41j,+2087.81+1177.36j
