# file...... underground_lines_power_in_C.csv
# date...... Fri Oct 27 14:51:55 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_C
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-09-02 00:00:00 PDT,+136375+50476.5j,+94115.6+29403.5j,+94055.6+29391.2j,+93935.2+29366.8j,+32091.7+2.07115j
2016-09-02 01:00:00 PDT,+135948+51057.1j,+93617.2+29946.6j,+93559.3+29934.6j,+93443.3+29910.8j,+30930.9+1.92026j
2016-09-02 02:00:00 PDT,+135965+51067.4j,+93626.4+29953j,+93568.5+29941.1j,+93452.5+29917.2j,+30930.9+1.91992j
2016-09-02 03:00:00 PDT,+135301+51010.7j,+93000.6+29915.1j,+92943.4+29903.3j,+92828.7+29879.7j,+30350.5+1.85009j
2016-09-02 04:00:00 PDT,+136227+50868.6j,+94035.5+29828.1j,+93977+29816.1j,+93859.7+29792j,+31521.3+2.00104j
2016-09-02 05:00:00 PDT,+147261+50646.7j,+105223+29691.8j,+105151+29677.1j,+105006+29647.7j,+42891.1+3.72391j
2016-09-02 06:00:00 PDT,+163986+50503.5j,+122031+29604.3j,+121935+29585.1j,+121742+29546.7j,+59771.2+7.26244j
2016-09-02 07:00:00 PDT,+178811+50354.6j,+136854+29468.5j,+136734+29444.8j,+136495+29397.6j,+74524.1+11.3129j
2016-09-02 08:00:00 PDT,+185821+50369.1j,+143782+29448.9j,+143651+29423.1j,+143388+29371.4j,+81306.3+13.4524j
2016-09-02 09:00:00 PDT,+185371+50423.1j,+143291+29481.8j,+143161+29456.2j,+142900+29404.9j,+80765.2+13.2598j
2016-09-02 10:00:00 PDT,+185437+50385.3j,+143385+29458.6j,+143255+29432.9j,+142993+29381.6j,+80895.5+13.312j
2016-09-02 11:00:00 PDT,+179644+50411.5j,+137604+29484.9j,+137484+29461.1j,+137242+29413.5j,+75155.1+11.4836j
2016-09-02 12:00:00 PDT,+185937+50330j,+143930+29426.2j,+143799+29400.3j,+143535+29348.6j,+81496.7+13.5264j
2016-09-02 13:00:00 PDT,+186889+50321.8j,+144891+29423.5j,+144758+29397.2j,+144491+29344.8j,+82468.6+13.8559j
2016-09-02 14:00:00 PDT,+187431+50256.6j,+145487+29385.6j,+145352+29359.2j,+145082+29306.3j,+83129.9+14.0985j
2016-09-02 15:00:00 PDT,+190647+49978.9j,+148924+29222.6j,+148782+29194.8j,+148499+29139.4j,+86837.7+15.4756j
2016-09-02 16:00:00 PDT,+150179+50119.7j,+108597+29395.7j,+108520+29380j,+108365+29348.7j,+46855.5+4.49549j
2016-09-02 17:00:00 PDT,+141888+50135.2j,+100375+29439.1j,+100309+29425.4j,+100174+29398.1j,+38757.4+3.07773j
2016-09-02 18:00:00 PDT,+153562+49992.6j,+112147+29355j,+112064+29338.4j,+111899+29305.1j,+50639.9+5.27494j
2016-09-02 19:00:00 PDT,+159830+49946.1j,+118480+29346.4j,+118388+29328j,+118204+29291.2j,+57058.1+6.71319j
2016-09-02 20:00:00 PDT,+157903+50162.4j,+116377+29473.2j,+116289+29455.4j,+116112+29419.9j,+54734.9+6.14942j
2016-09-02 21:00:00 PDT,+151582+50496.4j,+109772+29659.3j,+109693+29643.3j,+109535+29611.5j,+47766.3+4.64686j
2016-09-02 22:00:00 PDT,+146327+50771.7j,+104276+29809.3j,+104205+29794.8j,+104062+29765.9j,+41960.2+3.56243j
2016-09-02 23:00:00 PDT,+139812+50976.1j,+97565.6+29911j,+97503.1+29898.2j,+97377.6+29872.5j,+34994+2.46409j
2016-09-03 00:00:00 PDT,+138308+50995.6j,+96030.6+29913.5j,+95969.8+29901j,+95848.1+29876j,+33412.7+2.24431j
2016-09-03 01:00:00 PDT,+137218+51027.2j,+94910+29929j,+94850.6+29916.8j,+94731.5+29892.3j,+32251.8+2.08926j
2016-09-03 02:00:00 PDT,+137231+51035.3j,+94917+29934.3j,+94857.6+29922j,+94738.6+29897.6j,+32251.8+2.08897j
2016-09-03 03:00:00 PDT,+136562+50976.2j,+94288.6+29894.8j,+94229.9+29882.7j,+94112.2+29858.6j,+31671.4+2.01624j
2016-09-03 04:00:00 PDT,+138072+50829.4j,+95914.1+29807.1j,+95853.4+29794.6j,+95731.7+29769.7j,+33442.8+2.25477j
2016-09-03 05:00:00 PDT,+139079+50676.7j,+97068.4+29729j,+97006.1+29716.2j,+96881.3+29690.6j,+34793.9+2.44965j
2016-09-03 06:00:00 PDT,+143540+50638.3j,+101597+29727.8j,+101529+29713.9j,+101393+29686.2j,+39417.9+3.15094j
2016-09-03 07:00:00 PDT,+140736+50697.3j,+98725.8+29751.1j,+98661.5+29738j,+98532.7+29711.7j,+36455.2+2.68978j
2016-09-03 08:00:00 PDT,+141705+50749.2j,+99607.2+29759.8j,+99542+29746.5j,+99411.3+29719.8j,+37205.9+2.79608j
2016-09-03 09:00:00 PDT,+141190+50791.2j,+99062.7+29786.5j,+98998.1+29773.3j,+98868.9+29746.9j,+36625.3+2.70738j
2016-09-03 10:00:00 PDT,+141164+50723j,+99091.9+29746j,+99027.2+29732.8j,+98897.7+29706.4j,+36725.5+2.72584j
2016-09-03 11:00:00 PDT,+135210+50721.3j,+93175.1+29758.4j,+93117.4+29746.5j,+93001.7+29722.7j,+30870.9+1.92633j
2016-09-03 12:00:00 PDT,+136247+50677.1j,+94251.7+29735.2j,+94192.7+29723.1j,+94074.5+29698.8j,+32001.7+2.07234j
2016-09-03 13:00:00 PDT,+138718+50615.1j,+96779.7+29703.3j,+96717.7+29690.6j,+96593.4+29665.2j,+34603.8+2.42709j
2016-09-03 14:00:00 PDT,+141012+50507.1j,+99165.2+29642.8j,+99100.2+29629.4j,+98969.9+29602.9j,+37105.9+2.79777j
2016-09-03 15:00:00 PDT,+138211+50267.3j,+96594.4+29516.3j,+96532.2+29503.5j,+96407.5+29478j,+34844.1+2.4801j
2016-09-03 16:00:00 PDT,+145533+49958.4j,+104189+29349.8j,+104117+29335.2j,+103972+29305.9j,+42791.4+3.76914j
2016-09-03 17:00:00 PDT,+149075+49898.3j,+107793+29323.5j,+107716+29308j,+107562+29276.9j,+46475.3+4.4549j
2016-09-03 18:00:00 PDT,+158847+49783.2j,+117630+29249.9j,+117539+29231.7j,+117357+29195.3j,+56377.3+6.57486j
2016-09-03 19:00:00 PDT,+164836+49773.1j,+123653+29262.3j,+123554+29242.3j,+123353+29202.4j,+62445.8+8.08003j
2016-09-03 20:00:00 PDT,+162392+50020.8j,+121006+29405.4j,+120911+29386.3j,+120719+29348.1j,+59541.4+7.30641j
2016-09-03 21:00:00 PDT,+155004+50387.7j,+113292+29602.3j,+113208+29585.4j,+113041+29551.7j,+51410.6+5.39825j
2016-09-03 22:00:00 PDT,+148091+50698.1j,+106101+29767.9j,+106027+29752.9j,+105880+29723j,+43862.1+3.89937j
2016-09-03 23:00:00 PDT,+141050+50927.6j,+98840.7+29882.1j,+98776.6+29869j,+98648+29842.7j,+36315.1+2.65644j
2016-09-04 00:00:00 PDT,+138308+50995.6j,+96030.6+29913.5j,+95969.9+29901j,+95848.2+29876j,+33412.7+2.24431j
