# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:52:42 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-07-01 00:00:00 PDT,-24.2097-2396.77i,-2063.56+1219.35j,+2087.77+1177.42j
2016-07-01 01:00:00 PDT,-24.151-2396.77i,-2063.59+1219.3j,+2087.74+1177.47j
2016-07-01 02:00:00 PDT,-24.1264-2396.77i,-2063.6+1219.28j,+2087.73+1177.49j
2016-07-01 03:00:00 PDT,-24.1666-2396.77i,-2063.58+1219.31j,+2087.75+1177.46j
2016-07-01 04:00:00 PDT,-24.2536-2396.77i,-2063.54+1219.39j,+2087.79+1177.38j
2016-07-01 05:00:00 PDT,-24.3839-2396.75i,-2063.45+1219.49j,+2087.84+1177.26j
2016-07-01 06:00:00 PDT,-24.4658-2396.75i,-2063.41+1219.56j,+2087.88+1177.19j
2016-07-01 07:00:00 PDT,-24.268-2396.77i,-2063.53+1219.4j,+2087.8+1177.37j
2016-07-01 08:00:00 PDT,-24.0258-2396.79i,-2063.67+1219.2j,+2087.7+1177.59j
2016-07-01 09:00:00 PDT,-23.8858-2396.79i,-2063.74+1219.08j,+2087.63+1177.71j
2016-07-01 10:00:00 PDT,-23.892-2396.79i,-2063.74+1219.09j,+2087.63+1177.7j
2016-07-01 11:00:00 PDT,-23.9148-2396.79i,-2063.73+1219.11j,+2087.64+1177.68j
2016-07-01 12:00:00 PDT,-24.0042-2396.79i,-2063.68+1219.18j,+2087.68+1177.61j
2016-07-01 13:00:00 PDT,-24.1729-2396.77i,-2063.58+1219.32j,+2087.75+1177.45j
2016-07-01 14:00:00 PDT,-24.4322-2396.75i,-2063.43+1219.53j,+2087.86+1177.22j
2016-07-01 15:00:00 PDT,-24.897-2396.71i,-2063.16+1219.92j,+2088.06+1176.79j
2016-07-01 16:00:00 PDT,-25.1981-2396.69i,-2062.99+1220.17j,+2088.19+1176.52j
2016-07-01 17:00:00 PDT,-25.3699-2396.67i,-2062.89+1220.3j,+2088.26+1176.36j
2016-07-01 18:00:00 PDT,-25.4136-2396.67i,-2062.87+1220.34j,+2088.28+1176.33j
2016-07-01 19:00:00 PDT,-25.5339-2396.65i,-2062.79+1220.44j,+2088.32+1176.21j
2016-07-01 20:00:00 PDT,-25.4188-2396.67i,-2062.87+1220.35j,+2088.28+1176.32j
2016-07-01 21:00:00 PDT,-25.0073-2396.69i,-2063.09+1220j,+2088.1+1176.69j
2016-07-01 22:00:00 PDT,-24.6321-2396.73i,-2063.31+1219.7j,+2087.94+1177.03j
2016-07-01 23:00:00 PDT,-24.3217-2396.75i,-2063.49+1219.44j,+2087.81+1177.31j
2016-07-02 00:00:00 PDT,-24.2376-2396.77i,-2063.55+1219.38j,+2087.78+1177.4j
2016-07-02 01:00:00 PDT,-24.1771-2396.77i,-2063.58+1219.32j,+2087.75+1177.45j
2016-07-02 02:00:00 PDT,-24.1596-2396.77i,-2063.58+1219.31j,+2087.74+1177.46j
2016-07-02 03:00:00 PDT,-24.2-2396.77i,-2063.56+1219.34j,+2087.76+1177.43j
2016-07-02 04:00:00 PDT,-24.2955-2396.77i,-2063.52+1219.43j,+2087.81+1177.34j
2016-07-02 05:00:00 PDT,-24.417-2396.75i,-2063.44+1219.52j,+2087.86+1177.23j
2016-07-02 06:00:00 PDT,-24.489-2396.75i,-2063.4+1219.58j,+2087.89+1177.17j
2016-07-02 07:00:00 PDT,-24.2353-2396.77i,-2063.55+1219.37j,+2087.78+1177.4j
2016-07-02 08:00:00 PDT,-24.0061-2396.79i,-2063.68+1219.19j,+2087.69+1177.61j
2016-07-02 09:00:00 PDT,-23.8758-2396.79i,-2063.74+1219.07j,+2087.62+1177.72j
2016-07-02 10:00:00 PDT,-23.8893-2396.79i,-2063.74+1219.08j,+2087.63+1177.71j
2016-07-02 11:00:00 PDT,-23.9386-2396.79i,-2063.71+1219.13j,+2087.65+1177.66j
2016-07-02 12:00:00 PDT,-24.0336-2396.79i,-2063.67+1219.21j,+2087.7+1177.58j
2016-07-02 13:00:00 PDT,-24.181-2396.77i,-2063.57+1219.33j,+2087.75+1177.44j
2016-07-02 14:00:00 PDT,-24.4275-2396.75i,-2063.43+1219.53j,+2087.86+1177.22j
2016-07-02 15:00:00 PDT,-24.9202-2396.71i,-2063.15+1219.94j,+2088.07+1176.77j
2016-07-02 16:00:00 PDT,-25.4713-2396.65i,-2062.82+1220.38j,+2088.29+1176.27j
2016-07-02 17:00:00 PDT,-25.6647-2396.63i,-2062.71+1220.54j,+2088.37+1176.09j
2016-07-02 18:00:00 PDT,-25.6782-2396.63i,-2062.7+1220.55j,+2088.38+1176.08j
2016-07-02 19:00:00 PDT,-25.7353-2396.63i,-2062.67+1220.6j,+2088.41+1176.03j
2016-07-02 20:00:00 PDT,-25.5904-2396.65i,-2062.76+1220.49j,+2088.35+1176.16j
2016-07-02 21:00:00 PDT,-25.1436-2396.69i,-2063.02+1220.12j,+2088.16+1176.57j
2016-07-02 22:00:00 PDT,-24.7043-2396.73i,-2063.28+1219.76j,+2087.98+1176.97j
2016-07-02 23:00:00 PDT,-24.3445-2396.75i,-2063.47+1219.46j,+2087.82+1177.29j
