# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-08-05 00:00:00 PDT,+2.26469e+06-965578i,+877759-343898i,+617396-418092j,+769535-203589j
2016-08-05 01:00:00 PDT,+2.20948e+06-968765i,+856273-344896i,+602690-419315j,+750517-204555j
2016-08-05 02:00:00 PDT,+2.19277e+06-969703i,+850394-345123i,+598373-419693j,+744001-204887j
2016-08-05 03:00:00 PDT,+2.23643e+06-967264i,+864479-344749i,+609261-418608j,+762692-203907j
2016-08-05 04:00:00 PDT,+2.39446e+06-957909i,+921223-342520i,+650115-414793j,+823121-200596j
2016-08-05 05:00:00 PDT,+2.52116e+06-949845i,+970443-339843i,+683380-412004j,+867339-197999j
2016-08-05 06:00:00 PDT,+2.72488e+06-935984i,+1.04113e+06-335975i,+732594-407697j,+951151-192312j
2016-08-05 07:00:00 PDT,+2.71156e+06-936830i,+1.01736e+06-337840i,+724365-408534j,+969836-190456j
2016-08-05 08:00:00 PDT,+2.59345e+06-944722i,+964140-340869i,+689321-411707j,+939988-192146j
2016-08-05 09:00:00 PDT,+2.55426e+06-947321i,+950056-341420i,+679383-412730j,+924825-193171j
2016-08-05 10:00:00 PDT,+2.62685e+06-942479i,+974580-340355i,+697890-411010j,+954377-191115j
2016-08-05 11:00:00 PDT,+2.69173e+06-938186i,+999606-339006i,+716573-409431j,+975552-189749j
2016-08-05 12:00:00 PDT,+2.77259e+06-932436i,+1.02404e+06-337728i,+736104-407857j,+1.01244e+06-186851j
2016-08-05 13:00:00 PDT,+2.87026e+06-925431i,+1.05898e+06-335600i,+762355-405748j,+1.04892e+06-184082j
2016-08-05 14:00:00 PDT,+3.06086e+06-910974i,+1.12985e+06-331191i,+813199-401167j,+1.11781e+06-178616j
2016-08-05 15:00:00 PDT,+3.45562e+06-878015i,+1.27538e+06-321825i,+916797-390470j,+1.26344e+06-165720j
2016-08-05 16:00:00 PDT,+3.76487e+06-850280i,+1.42306e+06-309729i,+1.01206e+06-379334j,+1.32975e+06-161217j
2016-08-05 17:00:00 PDT,+3.83309e+06-843743i,+1.45937e+06-306627i,+1.03345e+06-376404j,+1.34027e+06-160713j
2016-08-05 18:00:00 PDT,+3.76566e+06-850145i,+1.43893e+06-308053i,+1.01573e+06-378413j,+1.311e+06-163678j
2016-08-05 19:00:00 PDT,+3.86907e+06-839916i,+1.47771e+06-304569i,+1.04176e+06-375512j,+1.3496e+06-159836j
2016-08-05 20:00:00 PDT,+3.68613e+06-857418i,+1.41802e+06-308482i,+995450-381424j,+1.27267e+06-167513j
2016-08-05 21:00:00 PDT,+3.16875e+06-902624i,+1.22492e+06-323363i,+857908-395955j,+1.08592e+06-183306j
2016-08-05 22:00:00 PDT,+2.72852e+06-935805i,+1.0578e+06-334165i,+741236-407286j,+929486-194354j
2016-08-05 23:00:00 PDT,+2.38631e+06-958283i,+925787-341479i,+650040-415377j,+810478-201428j
2016-08-06 00:00:00 PDT,+2.30447e+06-963238i,+892807-343248i,+627579-417178j,+784086-202812j
2016-08-06 01:00:00 PDT,+2.24392e+06-966783i,+869437-344344i,+611470-418532j,+763015-203907j
2016-08-06 02:00:00 PDT,+2.22582e+06-967816i,+863111-344578i,+606847-418957j,+755858-204281j
2016-08-06 03:00:00 PDT,+2.27329e+06-965120i,+878511-344149i,+618702-417771j,+776072-203200j
2016-08-06 04:00:00 PDT,+2.44258e+06-954889i,+940431-341595i,+662593-413642j,+839557-199652j
2016-08-06 05:00:00 PDT,+2.56299e+06-947128i,+992245-338622i,+696965-410679j,+873779-197827j
2016-08-06 06:00:00 PDT,+2.75519e+06-933957i,+1.06522e+06-334377i,+746795-406178j,+943170-193401j
2016-08-06 07:00:00 PDT,+2.65362e+06-941057i,+1.02233e+06-336940i,+719464-408760j,+911820-195358j
2016-08-06 08:00:00 PDT,+2.52889e+06-949351i,+970473-339859i,+684718-411913j,+873699-197580j
2016-08-06 09:00:00 PDT,+2.4863e+06-952086i,+954691-340494i,+673784-413047j,+857820-198545j
2016-08-06 10:00:00 PDT,+2.55723e+06-947545i,+979479-339352i,+692312-411348j,+885440-196846j
2016-08-06 11:00:00 PDT,+2.62247e+06-943295i,+1.00504e+06-338039i,+710687-409665j,+906750-195590j
2016-08-06 12:00:00 PDT,+2.70674e+06-937626i,+1.03559e+06-336274i,+733367-407778j,+937779-193574j
2016-08-06 13:00:00 PDT,+2.80947e+06-930419i,+1.07502e+06-333762i,+761371-405430j,+973076-191227j
2016-08-06 14:00:00 PDT,+2.98771e+06-917286i,+1.14199e+06-329488i,+809127-401078j,+1.03659e+06-186721j
2016-08-06 15:00:00 PDT,+3.36411e+06-886872i,+1.28322e+06-320282i,+909679-390439j,+1.17121e+06-176150j
2016-08-06 16:00:00 PDT,+3.81213e+06-845779i,+1.45405e+06-306870i,+1.02748e+06-377213j,+1.3306e+06-161696j
2016-08-06 17:00:00 PDT,+3.90654e+06-836349i,+1.4925e+06-303657i,+1.05131e+06-374156j,+1.36273e+06-158536j
2016-08-06 18:00:00 PDT,+3.84735e+06-842073i,+1.47582e+06-304709i,+1.03628e+06-375932j,+1.33525e+06-161432j
2016-08-06 19:00:00 PDT,+3.97917e+06-828749i,+1.5245e+06-300276i,+1.06953e+06-372138j,+1.38514e+06-156335j
2016-08-06 20:00:00 PDT,+3.7981e+06-846579i,+1.4653e+06-304280i,+1.02389e+06-378114j,+1.30891e+06-164184j
2016-08-06 21:00:00 PDT,+3.2586e+06-895181i,+1.2598e+06-320878i,+881031-393501j,+1.11777e+06-180803j
2016-08-06 22:00:00 PDT,+2.79687e+06-930932i,+1.08497e+06-332498i,+759157-405594j,+952747-192840j
2016-08-06 23:00:00 PDT,+2.431e+06-955517i,+942669-340654i,+661585-414354j,+826750-200508j
