# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-08-05 00:00:00 PDT,-24.1623-2396.77i,-2063.58+1219.31j,+2087.75+1177.46j
2016-08-05 01:00:00 PDT,-24.1173-2396.77i,-2063.61+1219.27j,+2087.72+1177.5j
2016-08-05 02:00:00 PDT,-24.1036-2396.77i,-2063.61+1219.26j,+2087.72+1177.51j
2016-08-05 03:00:00 PDT,-24.1393-2396.77i,-2063.59+1219.29j,+2087.73+1177.48j
2016-08-05 04:00:00 PDT,-24.2682-2396.77i,-2063.53+1219.4j,+2087.8+1177.37j
2016-08-05 05:00:00 PDT,-24.3712-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-08-05 06:00:00 PDT,-24.5364-2396.75i,-2063.38+1219.62j,+2087.91+1177.13j
2016-08-05 07:00:00 PDT,-24.5257-2396.75i,-2063.38+1219.61j,+2087.91+1177.14j
2016-08-05 08:00:00 PDT,-24.4297-2396.75i,-2063.43+1219.53j,+2087.86+1177.22j
2016-08-05 09:00:00 PDT,-24.3979-2396.75i,-2063.45+1219.5j,+2087.85+1177.25j
2016-08-05 10:00:00 PDT,-24.4568-2396.75i,-2063.42+1219.56j,+2087.87+1177.19j
2016-08-05 11:00:00 PDT,-24.5095-2396.75i,-2063.39+1219.6j,+2087.9+1177.15j
2016-08-05 12:00:00 PDT,-24.575-2396.73i,-2063.34+1219.65j,+2087.92+1177.08j
2016-08-05 13:00:00 PDT,-24.6542-2396.73i,-2063.3+1219.72j,+2087.96+1177.01j
2016-08-05 14:00:00 PDT,-24.8081-2396.71i,-2063.21+1219.84j,+2088.02+1176.87j
2016-08-05 15:00:00 PDT,-25.1256-2396.69i,-2063.03+1220.1j,+2088.16+1176.58j
2016-08-05 16:00:00 PDT,-25.3736-2396.67i,-2062.89+1220.31j,+2088.26+1176.36j
2016-08-05 17:00:00 PDT,-25.428-2396.67i,-2062.86+1220.36j,+2088.29+1176.31j
2016-08-05 18:00:00 PDT,-25.3742-2396.67i,-2062.89+1220.31j,+2088.26+1176.36j
2016-08-05 19:00:00 PDT,-25.4567-2396.65i,-2062.83+1220.37j,+2088.29+1176.28j
2016-08-05 20:00:00 PDT,-25.3106-2396.67i,-2062.92+1220.25j,+2088.23+1176.41j
2016-08-05 21:00:00 PDT,-24.8952-2396.71i,-2063.16+1219.91j,+2088.06+1176.79j
2016-08-05 22:00:00 PDT,-24.5395-2396.73i,-2063.36+1219.62j,+2087.9+1177.11j
2016-08-05 23:00:00 PDT,-24.2614-2396.77i,-2063.53+1219.4j,+2087.8+1177.37j
2016-08-06 00:00:00 PDT,-24.1947-2396.77i,-2063.57+1219.34j,+2087.76+1177.43j
2016-08-06 01:00:00 PDT,-24.1454-2396.77i,-2063.59+1219.3j,+2087.74+1177.47j
2016-08-06 02:00:00 PDT,-24.1307-2396.77i,-2063.6+1219.28j,+2087.73+1177.49j
2016-08-06 03:00:00 PDT,-24.1693-2396.77i,-2063.58+1219.32j,+2087.75+1177.45j
2016-08-06 04:00:00 PDT,-24.3074-2396.75i,-2063.49+1219.43j,+2087.8+1177.32j
2016-08-06 05:00:00 PDT,-24.4053-2396.75i,-2063.44+1219.51j,+2087.85+1177.24j
2016-08-06 06:00:00 PDT,-24.5611-2396.73i,-2063.35+1219.64j,+2087.91+1177.09j
2016-08-06 07:00:00 PDT,-24.4788-2396.75i,-2063.41+1219.57j,+2087.89+1177.18j
2016-08-06 08:00:00 PDT,-24.3776-2396.75i,-2063.46+1219.49j,+2087.84+1177.26j
2016-08-06 09:00:00 PDT,-24.3429-2396.75i,-2063.48+1219.46j,+2087.82+1177.29j
2016-08-06 10:00:00 PDT,-24.4006-2396.75i,-2063.45+1219.51j,+2087.85+1177.24j
2016-08-06 11:00:00 PDT,-24.4535-2396.75i,-2063.42+1219.55j,+2087.87+1177.2j
2016-08-06 12:00:00 PDT,-24.5219-2396.75i,-2063.39+1219.61j,+2087.91+1177.14j
2016-08-06 13:00:00 PDT,-24.6052-2396.73i,-2063.33+1219.67j,+2087.93+1177.06j
2016-08-06 14:00:00 PDT,-24.7495-2396.73i,-2063.25+1219.8j,+2088+1176.93j
2016-08-06 15:00:00 PDT,-25.0526-2396.69i,-2063.07+1220.04j,+2088.12+1176.65j
2016-08-06 16:00:00 PDT,-25.4114-2396.67i,-2062.87+1220.34j,+2088.28+1176.33j
2016-08-06 17:00:00 PDT,-25.4865-2396.65i,-2062.81+1220.4j,+2088.3+1176.25j
2016-08-06 18:00:00 PDT,-25.4393-2396.65i,-2062.84+1220.35j,+2088.28+1176.29j
2016-08-06 19:00:00 PDT,-25.5444-2396.65i,-2062.79+1220.45j,+2088.33+1176.2j
2016-08-06 20:00:00 PDT,-25.3999-2396.67i,-2062.88+1220.33j,+2088.28+1176.34j
2016-08-06 21:00:00 PDT,-24.9674-2396.71i,-2063.13+1219.98j,+2088.09+1176.73j
2016-08-06 22:00:00 PDT,-24.5949-2396.73i,-2063.33+1219.66j,+2087.93+1177.07j
2016-08-06 23:00:00 PDT,-24.2977-2396.77i,-2063.52+1219.43j,+2087.81+1177.34j
