# file...... loads_voltage_C.csv
# date...... Fri Oct 27 14:53:00 2017
# user...... mast9
# host...... (null)
# group..... class= load
# property.. voltage_C
# limit..... -1
# interval.. 3600
# timestamp,Load1,Load2,Load4,Load5,Load6,Load7,Load9,Load10,Load11,Load12,Load16,Load17,Load19,Load20,Load22,Load24,Load28,Load29,Load30,Load31,Load32,Load33,Load34,Load35,Load37,Load38,Load39,Load41,Load42,Load43,Load45,Load46,Load47,Load48,Load49,Load50,Load51,Load52,Load53,Load55,Load56,Load58,Load59,Load60,Load62,Load63,Load64,Load65,Load66,Load68,Load69,Load70,Load71,Load73,Load74,Load75,Load76,Load77,Load79,Load80,Load82,Load83,Load84,Load85,Load86,Load87,Load88,Load90,Load92,Load94,Load95,Load96,Load98,Load99,Load100,Load102,Load103,Load104,Load106,Load107,Load109,Load111,Load112,Load113,Load114
2016-04-01 00:00:00 PDT,-1236.8+2170.3j,+0+0j,-1233.59+2168.26j,-1231.66+2166.21j,-1230.37+2165.06j,-1226.54+2170.49j,+0+0j,+0+0j,+0+0j,+0+0j,-1205.7+2170.17j,-1206.68+2170.45j,+0+0j,+0+0j,+0+0j,-1202.58+2172.89j,-1204.76+2171.82j,-1204.65+2171.47j,-1204.05+2171.53j,-1196.69+2158.34j,-1196.39+2158.25j,+0+0j,-1207.38+2170.64j,-1203.63+2179.21j,+0+0j,+0+0j,+0+0j,-1202.14+2181.83j,-1200.95+2184.51j,+0+0j,+0+0j,+0+0j,-1198.26+2188.78j,-1197.61+2188.5j,-1198.57+2192.02j,-1198.97+2195.09j,-1199.92+2198.11j,-1198.37+2169.78j,-1193.11+2169.03j,-1190.02+2168.58j,-1190.09+2168.65j,+0+0j,+0+0j,-1172.99+2167.7j,-1171.88+2164.6j,-1171.24+2163.13j,-1169.98+2160.19j,-1168.51+2156.65j,-1167.86+2155.83j,+0+0j,+0+0j,+0+0j,+0+0j,-1204.7+2236.74j,-1201.88+2234.76j,-1200.73+2234.42j,-1209.02+2241.92j,-1208.58+2246.52j,-1208.73+2247.31j,-1207+2253.39j,-1204.99+2261.66j,-1204.61+2264.64j,-1202.96+2258.13j,-1201.6+2257.73j,-1216.03+2247.62j,-1220.85+2251.04j,+0+0j,+0+0j,-1224.85+2257.16j,+0+0j,-1229.04+2255.92j,+0+0j,-1205.03+2230.01j,-1203.19+2229.52j,-1202.01+2229.03j,-1203.16+2226.65j,-1200.96+2226j,-1198.53+2225.29j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j
2016-04-01 01:00:00 PDT,+2180.11+1212.42j,+0+0j,+2179.22+1209.33j,+2178.68+1207.51j,+2177.52+1206.23j,+2180.79+1201.87j,+0+0j,+0+0j,+0+0j,+0+0j,+2181.28+1180.94j,+2181.56+1181.9j,+0+0j,+0+0j,+0+0j,+2186.51+1169.98j,+2185.48+1170.18j,+2185.12+1170.11j,+2185.18+1169.52j,+2171.86+1162.15j,+2171.77+1161.86j,+0+0j,+2181.75+1182.57j,+2193.17+1174.96j,+0+0j,+0+0j,+0+0j,+2196.51+1174.01j,+2199.92+1173.34j,+0+0j,+0+0j,+0+0j,+2205.47+1171.87j,+2205.19+1171.24j,+2208.52+1172.73j,+2211.4+1173.69j,+2214.23+1175.16j,+2180.98+1174.83j,+2180.28+1170.22j,+2179.84+1167.53j,+2179.91+1167.59j,+0+0j,+0+0j,+2179.28+1155.4j,+2176.21+1154.33j,+2174.77+1153.73j,+2171.88+1152.52j,+2168.31+1151.09j,+2167.49+1150.45j,+0+0j,+0+0j,+0+0j,+0+0j,+2251.84+1188.44j,+2249.85+1185.67j,+2249.51+1184.55j,+2257.85+1193.73j,+2262.33+1193.31j,+2263.09+1193.49j,+2269.04+1191.76j,+2277.14+1189.79j,+2280.06+1189.4j,+2273.68+1187.85j,+2273.27+1186.54j,+2262.63+1202.91j,+2265.67+1209.27j,+0+0j,+0+0j,+2271.84+1214.74j,+0+0j,+2270.84+1219.4j,+0+0j,+2244.2+1186.49j,+2243.67+1184.64j,+2243.17+1183.46j,+2241.01+1183.91j,+2240.37+1181.78j,+2239.66+1179.43j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j
2016-04-01 02:00:00 PDT,+2180.1+1212.45j,+0+0j,+2179.21+1209.37j,+2178.67+1207.55j,+2177.51+1206.26j,+2180.78+1201.91j,+0+0j,+0+0j,+0+0j,+0+0j,+2181.27+1180.99j,+2181.55+1181.95j,+0+0j,+0+0j,+0+0j,+2186.5+1170.05j,+2185.47+1170.25j,+2185.11+1170.17j,+2185.16+1169.59j,+2171.85+1162.21j,+2171.76+1161.91j,+0+0j,+2181.74+1182.62j,+2193.15+1175.02j,+0+0j,+0+0j,+0+0j,+2196.49+1174.08j,+2199.9+1173.41j,+0+0j,+0+0j,+0+0j,+2205.45+1171.94j,+2205.17+1171.31j,+2208.49+1172.8j,+2211.37+1173.76j,+2214.21+1175.24j,+2180.97+1174.88j,+2180.27+1170.27j,+2179.83+1167.58j,+2179.9+1167.64j,+0+0j,+0+0j,+2179.26+1155.46j,+2176.19+1154.39j,+2174.75+1153.79j,+2171.85+1152.57j,+2168.28+1151.14j,+2167.46+1150.5j,+0+0j,+0+0j,+0+0j,+0+0j,+2251.83+1188.52j,+2249.83+1185.75j,+2249.49+1184.64j,+2257.83+1193.81j,+2262.3+1193.39j,+2263.06+1193.56j,+2269.02+1191.83j,+2277.12+1189.86j,+2280.03+1189.47j,+2273.65+1187.92j,+2273.25+1186.62j,+2262.61+1202.99j,+2265.65+1209.35j,+0+0j,+0+0j,+2271.82+1214.82j,+0+0j,+2270.82+1219.49j,+0+0j,+2244.18+1186.56j,+2243.65+1184.71j,+2243.15+1183.53j,+2240.99+1183.99j,+2240.35+1181.86j,+2239.64+1179.52j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j
2016-04-01 03:00:00 PDT,+2180.08+1211.81j,+0+0j,+2179.16+1208.6j,+2178.64+1206.83j,+2177.48+1205.55j,+2180.77+1200.84j,+0+0j,+0+0j,+0+0j,+0+0j,+2181.24+1179.01j,+2181.55+1180.08j,+0+0j,+0+0j,+0+0j,+2186.53+1167.29j,+2185.56+1167.56j,+2185.2+1167.42j,+2185.26+1166.77j,+2171.93+1159.57j,+2171.84+1159.28j,+0+0j,+2181.75+1180.78j,+2193.25+1172.52j,+0+0j,+0+0j,+0+0j,+2196.6+1171.49j,+2200.02+1170.75j,+0+0j,+0+0j,+0+0j,+2205.6+1169.14j,+2205.32+1168.51j,+2208.66+1169.92j,+2211.55+1170.81j,+2214.39+1172.27j,+2180.98+1172.85j,+2180.28+1168.12j,+2179.84+1165.35j,+2179.92+1165.41j,+0+0j,+0+0j,+2179.43+1152.6j,+2176.37+1151.54j,+2174.93+1150.94j,+2172.04+1149.74j,+2168.47+1148.31j,+2167.66+1147.68j,+0+0j,+0+0j,+0+0j,+0+0j,+2252.03+1185.04j,+2250+1182.18j,+2249.63+1180.95j,+2258.13+1190.44j,+2262.65+1189.97j,+2263.42+1190.13j,+2269.4+1188.32j,+2277.52+1186.24j,+2280.42+1185.85j,+2273.98+1184.12j,+2273.54+1182.67j,+2262.94+1199.54j,+2266+1205.85j,+0+0j,+0+0j,+2272.16+1211.13j,+0+0j,+2271.2+1215.88j,+0+0j,+2244.4+1183.41j,+2243.9+1181.59j,+2243.4+1180.41j,+2241.19+1180.66j,+2240.49+1178.35j,+2239.72+1175.81j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j
2016-04-01 04:00:00 PDT,+2180.01+1210.21j,+0+0j,+2179+1206.71j,+2178.52+1205.07j,+2177.35+1203.8j,+2180.64+1198.18j,+0+0j,+0+0j,+0+0j,+0+0j,+2180.94+1174.15j,+2181.32+1175.43j,+0+0j,+0+0j,+0+0j,+2186.26+1160.46j,+2185.42+1160.88j,+2185.07+1160.62j,+2185.14+1159.82j,+2171.78+1152.96j,+2171.68+1152.63j,+0+0j,+2181.55+1176.23j,+2193.12+1166.32j,+0+0j,+0+0j,+0+0j,+2196.49+1165.08j,+2199.94+1164.16j,+0+0j,+0+0j,+0+0j,+2205.57+1162.19j,+2205.28+1161.56j,+2208.67+1162.78j,+2211.58+1163.5j,+2214.43+1164.9j,+2180.74+1167.83j,+2180.03+1162.8j,+2179.59+1159.86j,+2179.67+1159.92j,+0+0j,+0+0j,+2179.45+1145.44j,+2176.36+1144.37j,+2174.89+1143.75j,+2171.96+1142.52j,+2168.33+1141.06j,+2167.47+1140.39j,+0+0j,+0+0j,+0+0j,+0+0j,+2252.16+1176.44j,+2250.05+1173.35j,+2249.59+1171.86j,+2258.48+1182.08j,+2263.09+1181.47j,+2263.87+1181.59j,+2269.9+1179.57j,+2277.97+1177.21j,+2280.88+1176.79j,+2274.3+1174.62j,+2273.75+1172.87j,+2263.49+1191.01j,+2266.65+1197.19j,+0+0j,+0+0j,+2272.89+1202.04j,+0+0j,+2272.07+1207j,+0+0j,+2244.5+1175.53j,+2244.07+1173.78j,+2243.57+1172.61j,+2241.22+1172.32j,+2240.38+1169.57j,+2239.44+1166.54j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j
2016-04-01 05:00:00 PDT,+2179.9+1208.74j,+0+0j,+2178.84+1205.02j,+2178.38+1203.49j,+2177.22+1202.21j,+2180.43+1195.77j,+0+0j,+0+0j,+0+0j,+0+0j,+2180.49+1169.84j,+2180.89+1171.21j,+0+0j,+0+0j,+0+0j,+2185.67+1154.4j,+2184.94+1154.9j,+2184.6+1154.56j,+2184.68+1153.67j,+2171.27+1146.9j,+2171.16+1146.51j,+0+0j,+2181.16+1172.13j,+2192.63+1160.77j,+0+0j,+0+0j,+0+0j,+2195.99+1159.31j,+2199.44+1158.24j,+0+0j,+0+0j,+0+0j,+2205.09+1155.95j,+2204.8+1155.32j,+2208.22+1156.37j,+2211.13+1156.94j,+2213.97+1158.27j,+2180.26+1163.29j,+2179.52+1157.99j,+2179.08+1154.88j,+2179.18+1154.95j,+0+0j,+0+0j,+2179.03+1138.81j,+2175.82+1137.65j,+2174.27+1136.98j,+2171.17+1135.62j,+2167.34+1134.02j,+2166.32+1133.24j,+0+0j,+0+0j,+0+0j,+0+0j,+2251.83+1168.73j,+2249.67+1165.48j,+2249.15+1163.8j,+2258.34+1174.5j,+2263+1173.74j,+2263.78+1173.81j,+2269.81+1171.57j,+2277.79+1168.91j,+2280.68+1168.45j,+2274+1165.94j,+2273.38+1163.97j,+2263.63+1183.35j,+2266.96+1189.44j,+0+0j,+0+0j,+2273.33+1193.98j,+0+0j,+2272.67+1199.09j,+0+0j,+2244.08+1168.33j,+2243.69+1166.62j,+2243.19+1165.45j,+2240.73+1164.75j,+2239.78+1161.68j,+2238.71+1158.24j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j
2016-04-01 06:00:00 PDT,+2179.9+1207.82j,+0+0j,+2178.84+1204.13j,+2178.38+1202.58j,+2177.21+1201.3j,+2180.35+1194.24j,+0+0j,+0+0j,+0+0j,+0+0j,+2180.29+1167.31j,+2180.67+1168.59j,+0+0j,+0+0j,+0+0j,+2185.31+1151.31j,+2184.57+1151.78j,+2184.23+1151.46j,+2184.31+1150.58j,+2170.9+1143.66j,+2170.76+1143.22j,+0+0j,+2180.96+1169.57j,+2192.25+1157.54j,+0+0j,+0+0j,+0+0j,+2195.59+1155.94j,+2199.02+1154.76j,+0+0j,+0+0j,+0+0j,+2204.65+1152.25j,+2204.36+1151.62j,+2207.78+1152.54j,+2210.67+1152.99j,+2213.5+1154.21j,+2180.02+1160.13j,+2179.25+1154.53j,+2178.82+1151.24j,+2178.93+1151.32j,+0+0j,+0+0j,+2178.65+1133.46j,+2175.02+1131.99j,+2173.18+1131.09j,+2169.49+1129.29j,+2164.95+1127.15j,+2163.39+1125.95j,+0+0j,+0+0j,+0+0j,+0+0j,+2251.44+1163.45j,+2249.28+1160.21j,+2248.75+1158.55j,+2257.97+1169.16j,+2262.59+1168.34j,+2263.35+1168.4j,+2269.33+1166.09j,+2277.21+1163.32j,+2280.1+1162.81j,+2273.44+1160.33j,+2272.82+1158.37j,+2263.4+1178.09j,+2266.8+1184.22j,+0+0j,+0+0j,+2273.25+1188.8j,+0+0j,+2272.65+1193.93j,+0+0j,+2243.62+1163.07j,+2243.22+1161.36j,+2242.72+1160.18j,+2240.24+1159.57j,+2239.29+1156.52j,+2238.2+1153.03j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j
2016-04-01 07:00:00 PDT,+2180.12+1210.01j,+0+0j,+2179.2+1206.79j,+2178.68+1205.03j,+2177.52+1203.75j,+2180.71+1197.95j,+0+0j,+0+0j,+0+0j,+0+0j,+2181.01+1174.29j,+2181.31+1175.3j,+0+0j,+0+0j,+0+0j,+2186.08+1161.55j,+2185.13+1161.81j,+2184.77+1161.68j,+2184.83+1161.03j,+2171.49+1153.74j,+2171.38+1153.38j,+0+0j,+2181.53+1176.05j,+2192.82+1166.59j,+0+0j,+0+0j,+0+0j,+2196.15+1165.33j,+2199.56+1164.37j,+0+0j,+0+0j,+0+0j,+2205.13+1162.35j,+2204.85+1161.73j,+2208.2+1162.91j,+2211.08+1163.58j,+2213.91+1164.84j,+2180.7+1167.1j,+2179.98+1161.85j,+2179.55+1158.77j,+2179.65+1158.85j,+0+0j,+0+0j,+2179.06+1143.09j,+2175.32+1141.51j,+2173.4+1140.55j,+2169.57+1138.62j,+2164.85+1136.32j,+2163.15+1135.01j,+0+0j,+0+0j,+0+0j,+0+0j,+2251.65+1175.45j,+2249.61+1172.58j,+2249.23+1171.33j,+2257.79+1180.83j,+2262.26+1180.28j,+2263.02+1180.42j,+2268.93+1178.52j,+2276.89+1176.28j,+2279.79+1175.83j,+2273.38+1174.12j,+2272.92+1172.66j,+2262.81+1190.02j,+2266+1196.37j,+0+0j,+0+0j,+2272.27+1201.65j,+0+0j,+2271.4+1206.46j,+0+0j,+2243.94+1173.98j,+2243.43+1172.16j,+2242.93+1170.98j,+2240.68+1171.3j,+2239.96+1168.94j,+2239.13+1166.26j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j
2016-04-01 08:00:00 PDT,+2180.26+1213.49j,+0+0j,+2179.51+1210.87j,+2178.91+1208.84j,+2177.75+1207.56j,+2180.99+1203.67j,+0+0j,+0+0j,+0+0j,+0+0j,+2181.69+1184.66j,+2181.88+1185.32j,+0+0j,+0+0j,+0+0j,+2186.79+1176.2j,+2185.55+1176.18j,+2185.18+1176.3j,+2185.21+1175.93j,+2171.96+1168.14j,+2171.89+1167.89j,+0+0j,+2182.02+1185.8j,+2193.26+1179.86j,+0+0j,+0+0j,+0+0j,+2196.59+1179.08j,+2199.96+1178.47j,+0+0j,+0+0j,+0+0j,+2205.45+1177.2j,+2205.16+1176.56j,+2208.43+1178.14j,+2211.28+1179.17j,+2214.11+1180.54j,+2181.32+1177.8j,+2180.63+1173.17j,+2180.2+1170.47j,+2180.28+1170.53j,+0+0j,+0+0j,+2179.24+1158.3j,+2175.58+1156.77j,+2173.73+1155.84j,+2170.02+1153.98j,+2165.45+1151.76j,+2163.87+1150.53j,+0+0j,+0+0j,+0+0j,+0+0j,+2251.57+1193.63j,+2249.69+1191.21j,+2249.48+1190.5j,+2257.24+1198.57j,+2261.53+1198.37j,+2262.26+1198.62j,+2268.1+1197.22j,+2276.17+1195.66j,+2279.08+1195.3j,+2272.95+1194.52j,+2272.7+1193.69j,+2261.76+1208.07j,+2264.66+1214.68j,+0+0j,+0+0j,+2270.71+1220.84j,+0+0j,+2269.52+1225.22j,+0+0j,+2243.99+1190.72j,+2243.35+1188.77j,+2242.85+1187.58j,+2240.89+1189.01j,+2240.44+1187.51j,+2239.95+1185.87j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j
2016-04-01 09:00:00 PDT,+2180.2+1216.34j,+0+0j,+2179.58+1214.19j,+2178.92+1211.95j,+2177.76+1210.66j,+2180.93+1208.26j,+0+0j,+0+0j,+0+0j,+0+0j,+2181.81+1193.01j,+2181.87+1193.25j,+0+0j,+0+0j,+0+0j,+2186.72+1187.54j,+2185.27+1187.28j,+2184.87+1187.6j,+2184.88+1187.47j,+2171.7+1179.16j,+2171.64+1178.95j,+0+0j,+2181.96+1193.54j,+2192.97+1190.2j,+0+0j,+0+0j,+0+0j,+2196.26+1189.76j,+2199.59+1189.43j,+0+0j,+0+0j,+0+0j,+2204.98+1188.72j,+2204.7+1188.08j,+2207.88+1189.96j,+2210.7+1191.25j,+2213.5+1192.72j,+2181.27+1186.23j,+2180.57+1182.08j,+2180.14+1179.67j,+2180.21+1179.73j,+0+0j,+0+0j,+2178.64+1170.06j,+2175+1168.52j,+2173.16+1167.59j,+2169.47+1165.73j,+2164.92+1163.51j,+2163.36+1162.28j,+0+0j,+0+0j,+0+0j,+0+0j,+2250.76+1207.73j,+2249+1205.66j,+2248.91+1205.38j,+2256.08+1212.31j,+2260.2+1212.34j,+2260.91+1212.65j,+2266.65+1211.61j,+2274.73+1210.52j,+2277.65+1210.19j,+2271.76+1210.13j,+2271.66+1209.79j,+2260.34+1222.08j,+2263.1+1228.88j,+0+0j,+0+0j,+2269.06+1235.72j,+0+0j,+2267.67+1239.77j,+0+0j,+2243.2+1203.66j,+2242.42+1201.58j,+2241.93+1200.39j,+2240.22+1202.77j,+2240.01+1202.03j,+2239.74+1201.13j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j,+0+0j
