# file...... underground_lines_power_in_C.csv
# date...... Fri Oct 27 14:52:41 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_C
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-06-03 00:00:00 PDT,+136392+50443.5j,+94148+29377.9j,+94087.9+29365.7j,+93967.5+29341.3j,+32141.8+2.07836j
2016-06-03 01:00:00 PDT,+135982+51033.1j,+93658.9+29926.4j,+93600.9+29914.5j,+93484.8+29890.6j,+30980.9+1.92685j
2016-06-03 02:00:00 PDT,+135996+51042.4j,+93666.2+29932.7j,+93608.2+29920.8j,+93492.1+29896.9j,+30980.9+1.92657j
2016-06-03 03:00:00 PDT,+135333+50987.3j,+93041.3+29895.9j,+92984+29884j,+92869.3+29860.4j,+30400.5+1.85658j
2016-06-03 04:00:00 PDT,+132716+50954.5j,+90474.8+29886.8j,+90420.3+29875.5j,+90311.2+29853j,+27908.9+1.56614j
2016-06-03 05:00:00 PDT,+145633+50749.7j,+103517+29754.3j,+103447+29740.1j,+103306+29711.6j,+41089.3+3.41044j
2016-06-03 06:00:00 PDT,+171665+50549.4j,+129607+29605.5j,+129499+29584.1j,+129284+29541.4j,+67181.9+9.16162j
2016-06-03 07:00:00 PDT,+182015+50685j,+139780+29662.7j,+139656+29638.3j,+139408+29589.5j,+77088.2+12.0287j
2016-06-03 08:00:00 PDT,+174973+50978.5j,+132528+29844.1j,+132417+29822j,+132194+29777.9j,+69595.2+9.74463j
2016-06-03 09:00:00 PDT,+171558+51207.6j,+128967+29996.5j,+128862+29975.6j,+128651+29933.7j,+65869.3+8.6944j
2016-06-03 10:00:00 PDT,+169968+51257.2j,+127350+30031.5j,+127248+30011j,+127042+29970.1j,+64226.8+8.25917j
2016-06-03 11:00:00 PDT,+162809+51315.8j,+120177+30075.9j,+120085+30057.5j,+119901+30020.6j,+57056.9+6.50942j
2016-06-03 12:00:00 PDT,+160885+51337.5j,+118266+30102.7j,+118177+30084.7j,+117998+30048.9j,+55174.5+6.08741j
2016-06-03 13:00:00 PDT,+164151+51192.4j,+121633+30011.1j,+121539+29992.2j,+121350+29954.5j,+58659.1+6.90029j
2016-06-03 14:00:00 PDT,+174543+50877.9j,+132220+29804.5j,+132109+29782.4j,+131887+29738.4j,+69455.2+9.7336j
2016-06-03 15:00:00 PDT,+182643+50431.8j,+140642+29527.3j,+140516+29502.5j,+140264+29452.9j,+78250.7+12.466j
2016-06-03 16:00:00 PDT,+140908+50517.4j,+99059.2+29652.2j,+98994.3+29638.9j,+98864.3+29612.4j,+37005.8+2.78256j
2016-06-03 17:00:00 PDT,+134148+50343.6j,+92482.7+29565.3j,+92425.4+29553.5j,+92310.4+29529.9j,+30680.9+1.91961j
2016-06-03 18:00:00 PDT,+139020+50217.4j,+97448.8+29490.1j,+97385.6+29477.2j,+97258.7+29451.3j,+35764.8+2.61613j
2016-06-03 19:00:00 PDT,+149217+50013.9j,+107790+29367j,+107713+29351.4j,+107560+29320.4j,+46275+4.40098j
2016-06-03 20:00:00 PDT,+156690+50095.6j,+115210+29428j,+115123+29410.5j,+114949+29375.6j,+53623.5+5.90782j
2016-06-03 21:00:00 PDT,+151504+50413.7j,+109751+29604.9j,+109672+29589j,+109514+29557.1j,+47816.4+4.66301j
2016-06-03 22:00:00 PDT,+145717+50707.4j,+103702+29762.8j,+103631+29748.5j,+103490+29719.8j,+41429.7+3.47572j
2016-06-03 23:00:00 PDT,+139833+50932.2j,+97609.3+29878.3j,+97546.7+29865.4j,+97421.1+29839.7j,+35064+2.47531j
2016-06-04 00:00:00 PDT,+138952+50984.5j,+96685.5+29908.7j,+96624+29896.1j,+96500.7+29870.8j,+34083.2+2.33613j
2016-06-04 01:00:00 PDT,+137980+51014.4j,+95684.5+29923.1j,+95624.1+29910.6j,+95503.3+29885.9j,+33042.4+2.1938j
2016-06-04 02:00:00 PDT,+137455+51020.6j,+95152.9+29925.7j,+95093.2+29913.4j,+94973.6+29888.9j,+32502+2.12217j
2016-06-04 03:00:00 PDT,+137480+50961j,+95220.9+29887.5j,+95161.1+29875.1j,+95041.2+29850.5j,+32622.1+2.14008j
2016-06-04 04:00:00 PDT,+134601+50935.2j,+92393+29885.2j,+92336.4+29873.5j,+92222.9+29850.1j,+29870.2+1.79582j
2016-06-04 05:00:00 PDT,+132693+50842.7j,+90588.5+29843.3j,+90533.8+29832j,+90424+29809.3j,+28209.1+1.60528j
2016-06-04 06:00:00 PDT,+137670+50819.3j,+95593.6+29837.8j,+95533.2+29825.4j,+95412+29800.6j,+33252.7+2.23352j
2016-06-04 07:00:00 PDT,+129516+51156.2j,+87197.1+30047j,+87146.2+30036.4j,+87044.2+30015.2j,+24556.9+1.20978j
2016-06-04 08:00:00 PDT,+127141+51409.7j,+84616.4+30196.2j,+84568.4+30186.2j,+84472.2+30166.1j,+21715.3+0.941113j
2016-06-04 09:00:00 PDT,+123161+51632.1j,+80486+30340.3j,+80442.2+30331.1j,+80354.5+30312.7j,+17403.4+0.602029j
2016-06-04 10:00:00 PDT,+123212+51664.6j,+80513.8+30361.2j,+80470+30352j,+80382.2+30333.6j,+17403.4+0.601698j
2016-06-04 11:00:00 PDT,+123209+51667.3j,+80511.1+30364.2j,+80467.3+30355j,+80379.5+30336.6j,+17403.4+0.601704j
2016-06-04 12:00:00 PDT,+123186+51659j,+80497.5+30360.5j,+80453.7+30351.3j,+80365.9+30332.9j,+17403.4+0.601837j
2016-06-04 13:00:00 PDT,+123598+51571j,+80982.9+30309.5j,+80938.6+30300.2j,+80849.8+30281.6j,+17983.6+0.64379j
2016-06-04 14:00:00 PDT,+124416+51384.6j,+81951.6+30199.1j,+81906.2+30189.6j,+81815.2+30170.6j,+19144.2+0.732254j
2016-06-04 15:00:00 PDT,+126551+50954.7j,+84425.1+29940.2j,+84377+29930.1j,+84280.5+29910j,+22045.6+0.979189j
2016-06-04 16:00:00 PDT,+130860+50456.1j,+89136.8+29646.2j,+89083.3+29635.1j,+88975.9+29612.9j,+27268.6+1.51359j
2016-06-04 17:00:00 PDT,+133285+50194.6j,+91771.8+29491.8j,+91715.1+29480.1j,+91601.4+29456.8j,+30170.6+1.86299j
2016-06-04 18:00:00 PDT,+136034+50131.6j,+94586.2+29463.5j,+94526.2+29451.2j,+94405.8+29426.5j,+33072.7+2.24299j
2016-06-04 19:00:00 PDT,+142929+49988.3j,+101601+29385.7j,+101533+29371.6j,+101395+29343.6j,+40238.9+3.33308j
2016-06-04 20:00:00 PDT,+154354+50038.4j,+112974+29419.1j,+112891+29402.2j,+112722+29368.4j,+51531+5.46754j
2016-06-04 21:00:00 PDT,+153759+50355.2j,+112083+29587.3j,+112001+29570.7j,+111837+29537.6j,+50249.3+5.16091j
2016-06-04 22:00:00 PDT,+148036+50686.9j,+106070+29768.4j,+105996+29753.4j,+105849+29723.6j,+43862.1+3.90158j
2016-06-04 23:00:00 PDT,+141015+50923.3j,+98821+29885.2j,+98756.9+29872.1j,+98628.3+29845.8j,+36315.1+2.65739j
2016-06-05 00:00:00 PDT,+138952+50984.5j,+96685.5+29908.7j,+96624+29896.1j,+96500.7+29870.8j,+34083.2+2.33613j
