# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:52:42 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-06-03 00:00:00 PDT,-24.1762-2396.77i,-2063.58+1219.32j,+2087.75+1177.45j
2016-06-03 01:00:00 PDT,-24.1327-2396.77i,-2063.6+1219.28j,+2087.73+1177.49j
2016-06-03 02:00:00 PDT,-24.1255-2396.77i,-2063.6+1219.28j,+2087.73+1177.49j
2016-06-03 03:00:00 PDT,-24.1678-2396.77i,-2063.58+1219.32j,+2087.75+1177.46j
2016-06-03 04:00:00 PDT,-24.2403-2396.77i,-2063.54+1219.38j,+2087.78+1177.39j
2016-06-03 05:00:00 PDT,-24.3839-2396.75i,-2063.45+1219.49j,+2087.84+1177.26j
2016-06-03 06:00:00 PDT,-24.4381-2396.75i,-2063.43+1219.54j,+2087.87+1177.21j
2016-06-03 07:00:00 PDT,-24.2121-2396.77i,-2063.56+1219.35j,+2087.77+1177.42j
2016-06-03 08:00:00 PDT,-23.9521-2396.79i,-2063.71+1219.14j,+2087.66+1177.65j
2016-06-03 09:00:00 PDT,-23.7795-2396.81i,-2063.81+1219j,+2087.59+1177.81j
2016-06-03 10:00:00 PDT,-23.751-2396.81i,-2063.82+1218.97j,+2087.58+1177.84j
2016-06-03 11:00:00 PDT,-23.7378-2396.81i,-2063.83+1218.96j,+2087.57+1177.85j
2016-06-03 12:00:00 PDT,-23.7623-2396.81i,-2063.82+1218.98j,+2087.58+1177.83j
2016-06-03 13:00:00 PDT,-23.8889-2396.79i,-2063.74+1219.08j,+2087.63+1177.71j
2016-06-03 14:00:00 PDT,-24.1233-2396.77i,-2063.6+1219.28j,+2087.73+1177.49j
2016-06-03 15:00:00 PDT,-24.5114-2396.75i,-2063.39+1219.6j,+2087.9+1177.15j
2016-06-03 16:00:00 PDT,-24.7435-2396.73i,-2063.26+1219.79j,+2088+1176.94j
2016-06-03 17:00:00 PDT,-24.9724-2396.71i,-2063.13+1219.98j,+2088.1+1176.73j
2016-06-03 18:00:00 PDT,-25.0842-2396.69i,-2063.05+1220.07j,+2088.14+1176.62j
2016-06-03 19:00:00 PDT,-25.2486-2396.67i,-2062.95+1220.2j,+2088.2+1176.47j
2016-06-03 20:00:00 PDT,-25.1967-2396.69i,-2063+1220.17j,+2088.19+1176.52j
2016-06-03 21:00:00 PDT,-24.8636-2396.71i,-2063.18+1219.89j,+2088.04+1176.82j
2016-06-03 22:00:00 PDT,-24.5342-2396.75i,-2063.38+1219.62j,+2087.91+1177.13j
2016-06-03 23:00:00 PDT,-24.2653-2396.77i,-2063.53+1219.4j,+2087.8+1177.37j
2016-06-04 00:00:00 PDT,-24.2076-2396.77i,-2063.56+1219.35j,+2087.77+1177.42j
2016-06-04 01:00:00 PDT,-24.1676-2396.77i,-2063.58+1219.32j,+2087.75+1177.46j
2016-06-04 02:00:00 PDT,-24.158-2396.77i,-2063.59+1219.31j,+2087.74+1177.46j
2016-06-04 03:00:00 PDT,-24.2085-2396.77i,-2063.56+1219.35j,+2087.77+1177.42j
2016-06-04 04:00:00 PDT,-24.2807-2396.77i,-2063.52+1219.41j,+2087.8+1177.36j
2016-06-04 05:00:00 PDT,-24.419-2396.75i,-2063.44+1219.52j,+2087.86+1177.23j
2016-06-04 06:00:00 PDT,-24.458-2396.75i,-2063.42+1219.56j,+2087.88+1177.19j
2016-06-04 07:00:00 PDT,-24.1643-2396.77i,-2063.58+1219.31j,+2087.75+1177.46j
2016-06-04 08:00:00 PDT,-23.908-2396.79i,-2063.73+1219.1j,+2087.64+1177.69j
2016-06-04 09:00:00 PDT,-23.7286-2396.81i,-2063.84+1218.96j,+2087.56+1177.86j
2016-06-04 10:00:00 PDT,-23.7032-2396.81i,-2063.85+1218.93j,+2087.55+1177.88j
2016-06-04 11:00:00 PDT,-23.7081-2396.81i,-2063.85+1218.94j,+2087.55+1177.87j
2016-06-04 12:00:00 PDT,-23.7235-2396.81i,-2063.84+1218.95j,+2087.56+1177.86j
2016-06-04 13:00:00 PDT,-23.8202-2396.81i,-2063.79+1219.03j,+2087.61+1177.78j
2016-06-04 14:00:00 PDT,-24.0121-2396.79i,-2063.68+1219.19j,+2087.69+1177.6j
2016-06-04 15:00:00 PDT,-24.4285-2396.75i,-2063.43+1219.53j,+2087.86+1177.22j
2016-06-04 16:00:00 PDT,-24.9094-2396.71i,-2063.16+1219.93j,+2088.07+1176.78j
2016-06-04 17:00:00 PDT,-25.154-2396.69i,-2063.02+1220.13j,+2088.17+1176.56j
2016-06-04 18:00:00 PDT,-25.2353-2396.67i,-2062.96+1220.19j,+2088.19+1176.48j
2016-06-04 19:00:00 PDT,-25.3769-2396.67i,-2062.89+1220.31j,+2088.26+1176.36j
2016-06-04 20:00:00 PDT,-25.3199-2396.67i,-2062.92+1220.26j,+2088.24+1176.41j
2016-06-04 21:00:00 PDT,-24.9562-2396.71i,-2063.13+1219.97j,+2088.09+1176.74j
2016-06-04 22:00:00 PDT,-24.5962-2396.73i,-2063.33+1219.67j,+2087.93+1177.06j
2016-06-04 23:00:00 PDT,-24.3002-2396.77i,-2063.51+1219.43j,+2087.81+1177.34j
