# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-02-05 00:00:00 PST,-24.37-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-02-05 01:00:00 PST,-24.2975-2396.77i,-2063.52+1219.43j,+2087.81+1177.34j
2016-02-05 02:00:00 PST,-24.2706-2396.77i,-2063.53+1219.4j,+2087.8+1177.37j
2016-02-05 03:00:00 PST,-24.2686-2396.77i,-2063.53+1219.4j,+2087.8+1177.37j
2016-02-05 04:00:00 PST,-24.3123-2396.75i,-2063.49+1219.43j,+2087.8+1177.32j
2016-02-05 05:00:00 PST,-24.4554-2396.75i,-2063.42+1219.55j,+2087.87+1177.2j
2016-02-05 06:00:00 PST,-24.6758-2396.73i,-2063.29+1219.73j,+2087.97+1177j
2016-02-05 07:00:00 PST,-24.6729-2396.73i,-2063.29+1219.73j,+2087.97+1177j
2016-02-05 08:00:00 PST,-24.3938-2396.75i,-2063.45+1219.5j,+2087.84+1177.25j
2016-02-05 09:00:00 PST,-24.0861-2396.77i,-2063.62+1219.24j,+2087.71+1177.53j
2016-02-05 10:00:00 PST,-23.933-2396.79i,-2063.72+1219.12j,+2087.65+1177.67j
2016-02-05 11:00:00 PST,-23.8595-2396.79i,-2063.75+1219.06j,+2087.61+1177.73j
2016-02-05 12:00:00 PST,-23.8247-2396.79i,-2063.77+1219.03j,+2087.59+1177.76j
2016-02-05 13:00:00 PST,-23.8099-2396.81i,-2063.8+1219.03j,+2087.6+1177.79j
2016-02-05 14:00:00 PST,-23.8692-2396.79i,-2063.75+1219.07j,+2087.62+1177.72j
2016-02-05 15:00:00 PST,-24.0081-2396.79i,-2063.68+1219.19j,+2087.69+1177.6j
2016-02-05 16:00:00 PST,-24.4781-2396.75i,-2063.41+1219.57j,+2087.89+1177.18j
2016-02-05 17:00:00 PST,-25.1208-2396.69i,-2063.03+1220.1j,+2088.15+1176.59j
2016-02-05 18:00:00 PST,-25.3839-2396.67i,-2062.88+1220.32j,+2088.27+1176.35j
2016-02-05 19:00:00 PST,-25.4559-2396.65i,-2062.83+1220.37j,+2088.29+1176.28j
2016-02-05 20:00:00 PST,-25.4217-2396.67i,-2062.86+1220.35j,+2088.29+1176.32j
2016-02-05 21:00:00 PST,-25.2113-2396.69i,-2062.99+1220.18j,+2088.2+1176.51j
2016-02-05 22:00:00 PST,-24.8895-2396.71i,-2063.17+1219.91j,+2088.06+1176.8j
2016-02-05 23:00:00 PST,-24.6126-2396.73i,-2063.32+1219.68j,+2087.94+1177.05j
2016-02-06 00:00:00 PST,-24.4291-2396.75i,-2063.43+1219.53j,+2087.86+1177.22j
2016-02-06 01:00:00 PST,-24.3503-2396.75i,-2063.47+1219.46j,+2087.82+1177.29j
2016-02-06 02:00:00 PST,-24.3254-2396.75i,-2063.48+1219.44j,+2087.81+1177.31j
2016-02-06 03:00:00 PST,-24.3242-2396.75i,-2063.48+1219.44j,+2087.81+1177.31j
2016-02-06 04:00:00 PST,-24.3702-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-02-06 05:00:00 PST,-24.521-2396.75i,-2063.39+1219.61j,+2087.91+1177.14j
2016-02-06 06:00:00 PST,-24.7448-2396.73i,-2063.26+1219.79j,+2088+1176.94j
2016-02-06 07:00:00 PST,-24.7357-2396.73i,-2063.26+1219.79j,+2088+1176.94j
2016-02-06 08:00:00 PST,-24.3954-2396.75i,-2063.45+1219.5j,+2087.84+1177.25j
2016-02-06 09:00:00 PST,-24.0703-2396.77i,-2063.63+1219.23j,+2087.7+1177.54j
2016-02-06 10:00:00 PST,-23.9164-2396.79i,-2063.72+1219.11j,+2087.64+1177.68j
2016-02-06 11:00:00 PST,-23.8378-2396.79i,-2063.76+1219.04j,+2087.6+1177.75j
2016-02-06 12:00:00 PST,-23.8068-2396.81i,-2063.8+1219.02j,+2087.6+1177.79j
2016-02-06 13:00:00 PST,-23.7849-2396.81i,-2063.81+1219j,+2087.59+1177.81j
2016-02-06 14:00:00 PST,-23.8335-2396.79i,-2063.77+1219.04j,+2087.6+1177.76j
2016-02-06 15:00:00 PST,-23.979-2396.79i,-2063.69+1219.16j,+2087.67+1177.63j
2016-02-06 16:00:00 PST,-24.4583-2396.75i,-2063.42+1219.56j,+2087.88+1177.19j
2016-02-06 17:00:00 PST,-25.1996-2396.69i,-2062.99+1220.17j,+2088.19+1176.52j
2016-02-06 18:00:00 PST,-25.4921-2396.65i,-2062.81+1220.4j,+2088.3+1176.25j
2016-02-06 19:00:00 PST,-25.5664-2396.65i,-2062.77+1220.46j,+2088.34+1176.18j
2016-02-06 20:00:00 PST,-25.5329-2396.65i,-2062.79+1220.44j,+2088.32+1176.21j
2016-02-06 21:00:00 PST,-25.3127-2396.67i,-2062.92+1220.26j,+2088.23+1176.41j
2016-02-06 22:00:00 PST,-24.9759-2396.71i,-2063.12+1219.98j,+2088.1+1176.72j
2016-02-06 23:00:00 PST,-24.6795-2396.73i,-2063.29+1219.74j,+2087.97+1176.99j
