# file...... underground_lines_power_out_A.csv
# date...... Fri Oct 27 14:51:55 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_out_A
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-08-05 00:00:00 PDT,+58540.8+47659.8i,+58505.1+47653i,+45521+47642.7i,+45453.3+47629.6i,+7.14902e-09+1.13728e-09i
2016-08-05 01:00:00 PDT,+59956.1+48903.9i,+59918.9+48897.7i,+47820.7+48888.1i,+47750.7+48874.5i,+7.34368e-09-2.47089e-09i
2016-08-05 02:00:00 PDT,+59946.5+48915.1i,+59909.4+48908.9i,+47831.1+48899.3i,+47761.1+48885.7i,-1.59672e-08-1.23416e-09i
2016-08-05 03:00:00 PDT,+59508.6+48894.6i,+59471.8+48888.5i,+47803.6+48878.9i,+47733.6+48865.3i,-5.01346e-09+1.59173e-09i
2016-08-05 04:00:00 PDT,+60288.2+48782.7i,+60250.8+48776.5i,+47702.8+48766.9i,+47633+48753.3i,-1.28768e-08-5.30962e-10i
2016-08-05 05:00:00 PDT,+62849.5+48660.2i,+62810.1+48653.6i,+47622.2+48644i,+47552.5+48630.3i,-3.87419e-09-2.39407e-09i
2016-08-05 06:00:00 PDT,+65382.4+48559.5i,+65341.1+48552.4i,+47563.3+48542.6i,+47493.8+48528.7i,+8.86197e-09-7.36749e-10i
2016-08-05 07:00:00 PDT,+63129.8+48779.7i,+63090.3+48772.8i,+47712.3+48762.8i,+47642.6+48748.7i,+1.39849e-08-1.01086e-09i
2016-08-05 08:00:00 PDT,+60094.9+49030.4i,+60057.7+49023.9i,+47909.5+49013.8i,+47839.6+48999.6i,+3.33648e-08-1.6846e-09i
2016-08-05 09:00:00 PDT,+60044+49155.1i,+60006.9+49148.7i,+48028.5+49138.5i,+47958.3+49124.3i,+3.51819e-09-1.4162e-09i
2016-08-05 10:00:00 PDT,+60031.1+49174.9i,+59993.9+49168.4i,+48045.5+49158.3i,+47975.3+49144.1i,-6.72565e-09-9.90966e-10i
