# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-10-07 00:00:00 PDT,-24.2054-2396.77i,-2063.56+1219.35j,+2087.77+1177.42j
2016-10-07 01:00:00 PDT,-24.1768-2396.77i,-2063.58+1219.32j,+2087.75+1177.45j
2016-10-07 02:00:00 PDT,-24.1756-2396.77i,-2063.58+1219.32j,+2087.75+1177.45j
2016-10-07 03:00:00 PDT,-24.2232-2396.77i,-2063.55+1219.36j,+2087.78+1177.41j
2016-10-07 04:00:00 PDT,-24.3597-2396.75i,-2063.47+1219.47j,+2087.83+1177.28j
2016-10-07 05:00:00 PDT,-24.5945-2396.73i,-2063.33+1219.66j,+2087.93+1177.07j
2016-10-07 06:00:00 PDT,-24.6752-2396.73i,-2063.29+1219.73j,+2087.97+1177j
2016-10-07 07:00:00 PDT,-24.4141-2396.75i,-2063.44+1219.52j,+2087.85+1177.23j
2016-10-07 08:00:00 PDT,-24.1103-2396.77i,-2063.61+1219.27j,+2087.72+1177.51j
2016-10-07 09:00:00 PDT,-23.8856-2396.79i,-2063.74+1219.08j,+2087.62+1177.71j
2016-10-07 10:00:00 PDT,-23.839-2396.79i,-2063.76+1219.04j,+2087.6+1177.75j
2016-10-07 11:00:00 PDT,-23.7951-2396.81i,-2063.8+1219.01j,+2087.6+1177.8j
2016-10-07 12:00:00 PDT,-23.8041-2396.81i,-2063.8+1219.02j,+2087.6+1177.79j
2016-10-07 13:00:00 PDT,-23.84-2396.79i,-2063.76+1219.04j,+2087.6+1177.75j
2016-10-07 14:00:00 PDT,-23.9845-2396.79i,-2063.69+1219.17j,+2087.67+1177.62j
2016-10-07 15:00:00 PDT,-24.3714-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-10-07 16:00:00 PDT,-24.7727-2396.71i,-2063.22+1219.81j,+2088+1176.9j
2016-10-07 17:00:00 PDT,-25.1483-2396.69i,-2063.02+1220.12j,+2088.17+1176.57j
2016-10-07 18:00:00 PDT,-25.28-2396.67i,-2062.94+1220.23j,+2088.22+1176.44j
2016-10-07 19:00:00 PDT,-25.3116-2396.67i,-2062.92+1220.25j,+2088.23+1176.41j
2016-10-07 20:00:00 PDT,-25.1058-2396.69i,-2063.04+1220.09j,+2088.15+1176.6j
2016-10-07 21:00:00 PDT,-24.7881-2396.71i,-2063.22+1219.82j,+2088.01+1176.89j
2016-10-07 22:00:00 PDT,-24.5063-2396.75i,-2063.39+1219.6j,+2087.9+1177.15j
2016-10-07 23:00:00 PDT,-24.2661-2396.77i,-2063.53+1219.4j,+2087.8+1177.37j
2016-10-08 00:00:00 PDT,-24.2312-2396.77i,-2063.55+1219.37j,+2087.78+1177.4j
2016-10-08 01:00:00 PDT,-24.2011-2396.77i,-2063.56+1219.34j,+2087.76+1177.43j
2016-10-08 02:00:00 PDT,-24.1974-2396.77i,-2063.57+1219.34j,+2087.76+1177.43j
2016-10-08 03:00:00 PDT,-24.2499-2396.77i,-2063.54+1219.39j,+2087.79+1177.38j
2016-10-08 04:00:00 PDT,-24.3948-2396.75i,-2063.45+1219.5j,+2087.84+1177.25j
2016-10-08 05:00:00 PDT,-24.6382-2396.73i,-2063.31+1219.7j,+2087.95+1177.03j
2016-10-08 06:00:00 PDT,-24.706-2396.73i,-2063.28+1219.76j,+2087.98+1176.97j
2016-10-08 07:00:00 PDT,-24.3856-2396.75i,-2063.45+1219.49j,+2087.84+1177.26j
2016-10-08 08:00:00 PDT,-24.0773-2396.77i,-2063.63+1219.24j,+2087.7+1177.53j
2016-10-08 09:00:00 PDT,-23.8495-2396.79i,-2063.76+1219.05j,+2087.61+1177.74j
2016-10-08 10:00:00 PDT,-23.7988-2396.81i,-2063.8+1219.02j,+2087.6+1177.8j
2016-10-08 11:00:00 PDT,-23.7641-2396.81i,-2063.82+1218.99j,+2087.58+1177.83j
2016-10-08 12:00:00 PDT,-23.758-2396.81i,-2063.82+1218.98j,+2087.58+1177.83j
2016-10-08 13:00:00 PDT,-23.7849-2396.81i,-2063.81+1219j,+2087.59+1177.81j
2016-10-08 14:00:00 PDT,-23.9359-2396.79i,-2063.71+1219.12j,+2087.65+1177.67j
2016-10-08 15:00:00 PDT,-24.3261-2396.75i,-2063.48+1219.44j,+2087.81+1177.31j
2016-10-08 16:00:00 PDT,-24.8258-2396.71i,-2063.2+1219.85j,+2088.02+1176.85j
2016-10-08 17:00:00 PDT,-25.2306-2396.67i,-2062.96+1220.18j,+2088.19+1176.48j
2016-10-08 18:00:00 PDT,-25.3703-2396.67i,-2062.89+1220.31j,+2088.26+1176.36j
2016-10-08 19:00:00 PDT,-25.4089-2396.67i,-2062.87+1220.34j,+2088.28+1176.33j
2016-10-08 20:00:00 PDT,-25.1994-2396.69i,-2062.99+1220.17j,+2088.19+1176.52j
2016-10-08 21:00:00 PDT,-24.8714-2396.71i,-2063.18+1219.89j,+2088.05+1176.82j
2016-10-08 22:00:00 PDT,-24.5761-2396.73i,-2063.34+1219.65j,+2087.92+1177.08j
2016-10-08 23:00:00 PDT,-24.3275-2396.75i,-2063.48+1219.44j,+2087.81+1177.31j
