# file...... underground_lines_power_out_A.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_out_A
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-10-07 00:00:00 PDT,+60000.2+47596.2i,+59963.5+47589.1i,+45489.4+47578.9i,+45421.8+47565.7i,+2.75774e-09+1.0741e-09i
2016-10-07 01:00:00 PDT,+61411.7+48827.4i,+61373.5+48821i,+47775.3+48811.4i,+47705.4+48797.8i,+7.69015e-09+2.09668e-09i
2016-10-07 02:00:00 PDT,+61412.7+48828.4i,+61374.4+48822i,+47776.3+48812.4i,+47706.4+48798.7i,-9.15136e-09+2.08873e-09i
2016-10-07 03:00:00 PDT,+60985.6+48797.5i,+60947.7+48791.2i,+47739.6+48781.5i,+47669.8+48767.9i,-3.56942e-09+2.40024e-09i
2016-10-07 04:00:00 PDT,+62179.1+48673.1i,+62140.3+48666.6i,+47632.3+48656.9i,+47562.7+48643.4i,-1.56109e-08+1.34713e-09i
2016-10-07 05:00:00 PDT,+65545.9+48437.6i,+65504.3+48430.6i,+47446.7+48420.8i,+47377.4+48407.2i,-2.06041e-08+6.77595e-10i
2016-10-07 06:00:00 PDT,+69496.9+48300.5i,+69452.1+48292.8i,+47384.6+48282.9i,+47315.4+48269i,-1.12252e-08+1.08831e-09i
2016-10-07 07:00:00 PDT,+67271.7+48569.9i,+67228.8+48562.4i,+47591+48552.4i,+47521.6+48538.3i,-1.04255e-08-1.09164e-09i
2016-10-07 08:00:00 PDT,+62909.1+48885.5i,+62869.8+48878.7i,+47831.7+48868.5i,+47761.8+48854.3i,+1.23122e-08-2.00431e-09i
2016-10-07 09:00:00 PDT,+61971.9+49078.1i,+61933.3+49071.4i,+48004.9+49061.3i,+47934.8+49047.1i,-5.76246e-09+1.04439e-09i
2016-10-07 10:00:00 PDT,+61897.7+49118.5i,+61859.2+49111.8i,+48040.7+49101.7i,+47970.5+49087.5i,-1.36525e-08-1.23848e-10i
2016-10-07 11:00:00 PDT,+61460+49157.8i,+61421.8+49151.2i,+48073.3+49141.1i,+48002.9+49127i,-1.05962e-08-1.53183e-10i
2016-10-07 12:00:00 PDT,+61834.4+49151.4i,+61795.9+49144.7i,+48067.4+49134.6i,+47997.2+49120.3i,+1.12578e-10-4.19869e-09i
2016-10-07 13:00:00 PDT,+62257+49118.9i,+62218.2+49112.1i,+48039.8+49102i,+47969.6+49087.7i,-1.54207e-08+9.8288e-10i
2016-10-07 14:00:00 PDT,+62725.6+48997.3i,+62686.4+48990.4i,+47928.2+48980.3i,+47858.2+48966.1i,-1.46715e-08+2.42998e-09i
2016-10-07 15:00:00 PDT,+65667.3+48645.6i,+65625.7+48638.4i,+47627.9+48628.2i,+47558.5+48614i,-1.3048e-08+1.62341e-09i
2016-10-07 16:00:00 PDT,+70453.1+48212.3i,+70407.3+48204.5i,+47299.9+48194.8i,+47230.8+48181.2i,+1.69249e-09+1.56782e-11i
2016-10-07 17:00:00 PDT,+75190.9+47820.8i,+75140.8+47812.3i,+46993.7+47802.6i,+46925.2+47789.1i,+5.48418e-09+3.21178e-09i
2016-10-07 18:00:00 PDT,+79974.8+47631.2i,+79919.9+47621.7i,+46883+47612i,+46814.7+47598.4i,-2.4121e-08-3.0124e-09i
2016-10-07 19:00:00 PDT,+81729+47571.3i,+81672.2+47561.5i,+46855.4+47551.8i,+46787.1+47538.1i,+2.81823e-09-3.52193e-09i
2016-10-07 20:00:00 PDT,+79225.4+47784.6i,+79171.2+47775.3i,+47024.1+47765.6i,+46955.6+47751.9i,+4.29056e-09+5.10853e-10i
2016-10-07 21:00:00 PDT,+74181.4+48121.4i,+74132.2+48113i,+47284.8+48103.3i,+47215.8+48089.6i,-1.02644e-08+1.45822e-09i
2016-10-07 22:00:00 PDT,+69524.4+48427.6i,+69479.5+48420i,+47511.7+48410.3i,+47442.3+48396.6i,-1.78496e-08+2.16486e-09i
2016-10-07 23:00:00 PDT,+63992.5+48712.6i,+63952.2+48705.9i,+47704.2+48696.2i,+47634.4+48682.6i,-4.6419e-09-3.54786e-09i
2016-10-08 00:00:00 PDT,+62690.3+48762.4i,+62651+48755.8i,+47732.9+48746.1i,+47663.1+48732.5i,+3.81815e-09-1.78728e-09i
2016-10-08 01:00:00 PDT,+61823.4+48800.7i,+61784.8+48794.3i,+47756.7+48784.6i,+47686.8+48771i,-5.76897e-09-1.88456e-09i
2016-10-08 02:00:00 PDT,+61826.2+48803.9i,+61787.6+48797.5i,+47759.5+48787.8i,+47689.6+48774.2i,-1.02733e-09+2.75426e-09i
2016-10-08 03:00:00 PDT,+61395.4+48768.9i,+61357.2+48762.5i,+47719.1+48752.8i,+47649.3+48739.2i,-2.91223e-08+4.29427e-09i
2016-10-08 04:00:00 PDT,+62602.4+48635.8i,+62563.2+48629.2i,+47605.3+48619.6i,+47535.7+48606i,+1.31249e-08+8.01247e-10i
2016-10-08 05:00:00 PDT,+66400.4+48382.3i,+66358.2+48375.2i,+47410.5+48365.5i,+47341.3+48351.9i,+9.57985e-09-3.21313e-09i
2016-10-08 06:00:00 PDT,+70388.1+48245.4i,+70342.4+48237.7i,+47354.8+48228i,+47285.7+48214.4i,-4.8307e-09-1.05047e-09i
2016-10-08 07:00:00 PDT,+68219.5+48537.4i,+68175.7+48530i,+47607.7+48520.4i,+47538.1+48506.8i,-8.57187e-09+9.24548e-10i
2016-10-08 08:00:00 PDT,+63889.9+48854i,+63849.8+48847.3i,+47851.5+48837.7i,+47781.4+48824i,+1.72856e-08-2.94875e-10i
