# file...... underground_lines_power_in_A.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_A
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-10-07 00:00:00 PDT,+60053+47606.6i,+60000.2+47596.2i,+45543.5+47589.1i,+45489.4+47578.9i,+2.75775e-09+1.07411e-09i
2016-10-07 01:00:00 PDT,+61466.6+48836.9i,+61411.7+48827.4i,+47833.5+48821i,+47775.3+48811.4i,+7.69017e-09+2.09672e-09i
2016-10-07 02:00:00 PDT,+61467.6+48837.9i,+61412.7+48828.4i,+47834.4+48822i,+47776.3+48812.4i,-9.1514e-09+2.0887e-09i
2016-10-07 03:00:00 PDT,+61040.1+48806.9i,+60985.6+48797.5i,+47797.7+48791.2i,+47739.6+48781.5i,-3.56944e-09+2.40024e-09i
2016-10-07 04:00:00 PDT,+62234.8+48682.8i,+62179.1+48673.1i,+47690.3+48666.6i,+47632.3+48656.9i,-1.5611e-08+1.34707e-09i
2016-10-07 05:00:00 PDT,+65605.4+48448.1i,+65545.9+48437.6i,+47504.3+48430.6i,+47446.7+48420.8i,-2.06042e-08+6.77493e-10i
2016-10-07 06:00:00 PDT,+69561.3+48312i,+69496.9+48300.5i,+47442.1+48292.8i,+47384.6+48282.9i,-1.12253e-08+1.08824e-09i
2016-10-07 07:00:00 PDT,+67333.2+48580.9i,+67271.7+48569.9i,+47648.8+48562.4i,+47591+48552.4i,-1.04256e-08-1.09173e-09i
2016-10-07 08:00:00 PDT,+62965.5+48895.7i,+62909.1+48885.5i,+47889.8+48878.7i,+47831.7+48868.5i,+1.23124e-08-2.00423e-09i
2016-10-07 09:00:00 PDT,+62027.3+49088.1i,+61971.9+49078.1i,+48063.3+49071.4i,+48004.9+49061.3i,-5.76252e-09+1.04435e-09i
2016-10-07 10:00:00 PDT,+61953+49128.5i,+61897.7+49118.5i,+48099.2+49111.8i,+48040.7+49101.7i,-1.36526e-08-1.23953e-10i
2016-10-07 11:00:00 PDT,+61514.8+49167.6i,+61460+49157.8i,+48131.8+49151.2i,+48073.3+49141.1i,-1.05962e-08-1.53257e-10i
2016-10-07 12:00:00 PDT,+61889.7+49161.3i,+61834.4+49151.4i,+48125.9+49144.7i,+48067.4+49134.6i,+1.12611e-10-4.19872e-09i
2016-10-07 13:00:00 PDT,+62312.8+49128.9i,+62257+49118.9i,+48098.2+49112.1i,+48039.8+49102i,-1.54209e-08+9.8277e-10i
2016-10-07 14:00:00 PDT,+62781.9+49007.4i,+62725.6+48997.3i,+47986.4+48990.4i,+47928.2+48980.3i,-1.46716e-08+2.42989e-09i
2016-10-07 15:00:00 PDT,+65726.9+48656.4i,+65667.3+48645.6i,+47685.7+48638.4i,+47627.9+48628.2i,-1.30482e-08+1.62332e-09i
2016-10-07 16:00:00 PDT,+70518.7+48223.8i,+70453.1+48212.3i,+47357.3+48204.5i,+47299.9+48194.8i,+1.6925e-09+1.56868e-11i
2016-10-07 17:00:00 PDT,+75263+47833.4i,+75190.9+47820.8i,+47050.8+47812.3i,+46993.7+47802.6i,+5.48419e-09+3.21183e-09i
2016-10-07 18:00:00 PDT,+80053.7+47645.1i,+79974.8+47631.2i,+46939.9+47621.7i,+46883+47612i,-2.41211e-08-3.01257e-09i
2016-10-07 19:00:00 PDT,+81810.5+47585.7i,+81729+47571.3i,+46912.2+47561.5i,+46855.4+47551.8i,+2.81827e-09-3.52194e-09i
2016-10-07 20:00:00 PDT,+79303.1+47798.3i,+79225.4+47784.6i,+47081.2+47775.3i,+47024.1+47765.6i,+4.29059e-09+5.10883e-10i
2016-10-07 21:00:00 PDT,+74252+48133.7i,+74181.4+48121.4i,+47342.2+48113i,+47284.8+48103.3i,-1.02644e-08+1.45817e-09i
2016-10-07 22:00:00 PDT,+69588.8+48438.9i,+69524.4+48427.6i,+47569.5+48420i,+47511.7+48410.3i,-1.78497e-08+2.16479e-09i
2016-10-07 23:00:00 PDT,+64050.3+48722.7i,+63992.5+48712.6i,+47762.2+48705.9i,+47704.2+48696.2i,-4.6419e-09-3.54789e-09i
