# file...... nodes_voltage_A.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= node
# property.. voltage_A
# limit..... -1
# interval.. 3600
# timestamp,Node3,Node8,Node13,Node14,Node1401,Node15,Node18,Node21,Node23,Node25,Node26,Node2601,Node27,Node36,Node40,Node44,Node54,Node57,Node61,Node67,Node6701,Node72,Node78,Node81,Node89,Node91,Node93,Node97,Node101,Node105,Node108,Node110,Node135,Node149,Node1491,Node150,Node151,Node152,Node160,Node195,Node197,Node250,Node251,Node300,Node350,Node450,Node451,Node610,Node611
2016-10-07 00:00:00 PDT,+0+0j,+2468.09-47.7116i,+2456.74-61.4994i,+2445.81-50.0417i,+2449.91-48.71i,+0+0j,+2447.03-77.9818i,+2444.69-79.7073i,+2442.83-81.5504i,+2440.54-83.629i,+2439.56-84.5493i,+2440.54-83.6281i,+2438.7-85.286i,+2444.49-83.6364i,+2447.27-84.8098i,+2448.22-89.2676i,+2437.97-78.4276i,+2423.4-82.6136i,+2392.41-92.2957i,+2499.58-100.635i,+2512.01-96.879i,+2494.71-101.59i,+2493.95-105.255i,+2504.11-109.282i,+2457.51-89.9318i,+2452.11-87.5313i,+2446.62-85.6538i,+2495.27-101.434i,+2490.87-101.817i,+2485.52-102.316i,+2479.44-103.237i,+2469.86-107.599i,+2447.03-77.9797i,+2506.79+0.0299038i,+2506.81+0.00568141i,+2401.78-0.000739062i,+2467.14-99.1096i,+2456.73-61.4855i,+2392.41-92.2798i,+2446.53-85.5282i,+2495.27-101.426i,+2438.92-85.2951i,+2438.92-85.2951i,+2467.14-99.1141i,+2467.14-99.1141i,+2496.5-102.027i,+2496.5-102.027i,+276.047-10.6495j,+2392.41-92.2957i
2016-10-07 01:00:00 PDT,+0+0j,-85.3942-2492.57i,-103.409-2490.32i,-88.7515-2472.83i,-86.5676-2475.17i,+0+0j,-123.266-2497.96i,-125.302-2499.02i,-127.41-2499.99i,-129.775-2500.83i,-130.863-2501.88i,-129.777-2500.83i,-131.728-2502.62i,-130.696-2496.63i,-132.055-2501.09i,-137.879-2504.27i,-126.639-2477.99i,-131.911-2465.08i,-143.26-2438.07i,-153.697-2549.83i,-150.4-2559.96i,-154.793-2545.81i,-158.818-2545.67i,-163.316-2555.87i,-141.518-2501.06i,-138.442-2494.61i,-135.889-2488.07i,-154.257-2546.44i,-154.417-2542.95i,-154.663-2538.63i,-155.27-2533.75i,-160.936-2527.31i,-123.266-2497.95i,-25.2666-2501.57i,-25.2777-2501.59i,-24.2054-2396.77i,-150.167-2522.33i,-103.4-2490.31i,-143.248-2438.07i,-135.774-2487.99i,-154.25-2546.44i,-131.558-2500.28i,-131.558-2500.28i,-150.172-2522.33i,-150.172-2522.33i,-154.857-2547.68i,-154.857-2547.68i,-16.53-281.316j,-143.26-2438.07i
2016-10-07 02:00:00 PDT,+0+0j,-85.3374-2492.59i,-103.345-2490.35i,-88.6939-2472.85i,-86.5099-2475.19i,+0+0j,-123.198-2497.98i,-125.235-2499.05i,-127.343-2500.01i,-129.708-2500.85i,-130.797-2501.9i,-129.71-2500.84i,-131.661-2502.64i,-130.627-2496.65i,-131.984-2501.11i,-137.807-2504.3i,-126.564-2478.02i,-131.834-2465.12i,-143.179-2438.12i,-153.611-2549.87i,-150.315-2560.01i,-154.709-2545.85i,-158.737-2545.71i,-163.236-2555.91i,-141.439-2501.1i,-138.364-2494.64i,-135.812-2488.11i,-154.171-2546.48i,-154.332-2543i,-154.579-2538.67i,-155.186-2533.79i,-160.85-2527.36i,-123.199-2497.98i,-25.2369-2501.57i,-25.2479-2501.59i,-24.1768-2396.77i,-150.087-2522.37i,-103.336-2490.34i,-143.167-2438.11i,-135.697-2488.03i,-154.164-2546.48i,-131.492-2500.3i,-131.492-2500.3i,-150.092-2522.37i,-150.092-2522.37i,-154.772-2547.73i,-154.772-2547.73i,-16.5207-281.321j,-143.179-2438.12i
2016-10-07 03:00:00 PDT,+0+0j,-86.1592-2492.31i,-104.374-2490i,-89.5496-2472.53i,-87.3667-2474.86i,+0+0j,-124.318-2497.75i,-126.344-2498.86i,-128.444-2499.87i,-130.804-2500.73i,-131.893-2501.79i,-130.806-2500.73i,-132.757-2502.52i,-131.82-2496.37i,-133.212-2500.81i,-139.092-2503.93i,-127.95-2477.47i,-133.268-2464.54i,-144.712-2437.49i,-155.27-2549.21i,-151.924-2559.35i,-156.318-2545.23i,-160.244-2545.1i,-164.679-2555.39i,-142.944-2500.48i,-139.835-2494.05i,-137.252-2487.52i,-155.832-2545.81i,-155.967-2542.35i,-156.189-2538.01i,-156.802-2533.13i,-162.539-2526.61i,-124.319-2497.74i,-25.2352-2501.57i,-25.2466-2501.59i,-24.1756-2396.77i,-151.578-2521.82i,-104.365-2489.99i,-144.7-2437.49i,-137.138-2487.44i,-155.825-2545.81i,-132.573-2500.25i,-132.573-2500.25i,-151.583-2521.82i,-151.583-2521.82i,-156.436-2547i,-156.436-2547i,-16.6975-281.249j,-144.712-2437.49i
2016-10-07 04:00:00 PDT,+0+0j,-89.0277-2491.02i,-108.007-2488.36i,-92.513-2471.12i,-90.3339-2473.46i,+0+0j,-128.48-2496.2i,-130.481-2497.44i,-132.559-2498.56i,-134.906-2499.48i,-135.993-2500.55i,-134.907-2499.48i,-136.857-2501.28i,-136.227-2494.67i,-137.759-2499i,-143.863-2501.93i,-132.791-2475.05i,-138.324-2462.02i,-150.245-2434.78i,-161.208-2546.33i,-157.734-2556.5i,-162.124-2542.43i,-165.883-2542.3i,-170.341-2552.7i,-148.186-2497.8i,-144.956-2491.45i,-142.259-2484.95i,-161.785-2542.92i,-161.87-2539.51i,-162.05-2535.13i,-162.691-2530.27i,-168.713-2523.4i,-128.48-2496.19i,-25.2835-2501.56i,-25.2962-2501.59i,-24.2233-2396.77i,-157.069-2519.25i,-107.997-2488.35i,-150.232-2434.78i,-142.134-2484.87i,-161.778-2542.92i,-136.641-2499.16i,-136.641-2499.16i,-157.073-2519.25i,-157.073-2519.25i,-162.395-2543.98i,-162.395-2543.98i,-17.3359-280.936j,-150.245-2434.78i
2016-10-07 05:00:00 PDT,+0+0j,-94.0913-2488.77i,-114.455-2485.49i,-97.7124-2468.69i,-95.54-2471.03i,+0+0j,-136.027-2493.38i,-137.988-2494.82i,-140.032-2496.11i,-142.356-2497.14i,-143.441-2498.24i,-142.358-2497.13i,-144.305-2498.98i,-144.226-2491.56i,-146.06-2495.71i,-152.619-2498.28i,-141.354-2470.89i,-147.306-2457.73i,-160.168-2430.23i,-171.863-2541.44i,-168.152-2551.72i,-172.559-2537.64i,-176.109-2537.51i,-180.723-2548.09i,-157.465-2493.21i,-154.016-2486.97i,-151.109-2480.53i,-172.479-2538i,-172.518-2534.66i,-172.663-2530.2i,-173.373-2525.32i,-179.951-2517.77i,-136.026-2493.37i,-25.4235-2501.54i,-25.4385-2501.57i,-24.3598-2396.75i,-167.096-2514.72i,-114.444-2485.48i,-160.155-2430.23i,-150.95-2480.42i,-172.472-2538i,-144.046-2497.04i,-144.046-2497.04i,-167.1-2514.72i,-167.1-2514.72i,-173.079-2538.86i,-173.079-2538.86i,-18.4809-280.411j,-160.168-2430.23i
2016-10-07 06:00:00 PDT,+0+0j,-96.6036-2487.53i,-117.696-2483.89i,-100.236-2467.42i,-98.0674-2469.76i,+0+0j,-140.065-2491.51i,-142.015-2493.01i,-144.051-2494.34i,-146.366-2495.4i,-147.446-2496.55i,-146.368-2495.4i,-148.31-2497.29i,-148.505-2489.52i,-150.561-2493.6i,-157.429-2495.99i,-145.59-2468.77i,-151.813-2455.56i,-165.308-2428i,-177.381-2538.98i,-173.549-2549.38i,-177.993-2535.17i,-181.608-2535.01i,-186.511-2545.56i,-162.059-2490.86i,-158.493-2484.66i,-155.469-2478.25i,-178.052-2535.51i,-178.129-2532.15i,-178.318-2527.64i,-179.08-2522.7i,-185.989-2514.74i,-140.064-2491.5i,-25.6674-2501.51i,-25.6833-2501.54i,-24.5945-2396.73i,-172.544-2512.17i,-117.685-2483.88i,-165.294-2428i,-155.272-2478.12i,-178.045-2535.51i,-148.056-2495.29i,-148.056-2495.29i,-172.548-2512.17i,-172.548-2512.17i,-178.695-2536.38i,-178.695-2536.38i,-19.0739-280.154j,-165.308-2428i
2016-10-07 07:00:00 PDT,+0+0j,-90.6679-2490.85i,-110.085-2488.16i,-94.1325-2470.96i,-91.9553-2473.3i,+0+0j,-131.219-2495.76i,-133.224-2496.97i,-135.306-2498.07i,-137.652-2498.99i,-138.736-2500.09i,-137.653-2498.99i,-139.6-2500.83i,-139.095-2494.17i,-140.781-2498.5i,-147.088-2501.4i,-135.352-2474.98i,-141.067-2462.09i,-153.437-2435.2i,-164.597-2546.56i,-161.085-2556.94i,-165.522-2542.55i,-169.529-2542.33i,-174.42-2552.6i,-150.948-2497.76i,-147.655-2491.37i,-144.89-2484.85i,-165.193-2543.12i,-165.355-2539.66i,-165.619-2535.2i,-166.316-2530.21i,-172.584-2523.05i,-131.219-2495.75i,-25.7545-2501.52i,-25.7677-2501.55i,-24.6751-2396.73i,-160.622-2518.95i,-110.074-2488.15i,-153.424-2435.19i,-144.727-2484.74i,-165.187-2543.12i,-139.406-2498.57i,-139.406-2498.57i,-160.627-2518.95i,-160.627-2518.95i,-165.725-2544.18i,-165.725-2544.18i,-17.7042-280.984j,-153.437-2435.2i
2016-10-07 08:00:00 PDT,+0+0j,-83.562-2494.52i,-101.04-2492.87i,-86.8531-2474.86i,-84.6662-2477.2i,+0+0j,-120.613-2500.55i,-122.678-2501.48i,-124.81-2502.33i,-127.19-2503.1i,-128.28-2504.14i,-127.192-2503.1i,-129.144-2504.88i,-127.839-2499.43i,-129.072-2504.04i,-134.706-2507.5i,-123.345-2481.81i,-128.455-2469.26i,-139.46-2443.02i,-149.59-2554.83i,-146.411-2565.16i,-150.847-2550.64i,-155.18-2550.38i,-159.903-2560.4i,-137.951-2505.33i,-134.971-2498.75i,-132.505-2492.12i,-150.116-2551.4i,-150.335-2547.82i,-150.64-2543.44i,-151.237-2538.44i,-156.711-2532.23i,-120.613-2500.54i,-25.4854-2501.55i,-25.4956-2501.57i,-24.414-2396.75i,-146.455-2526.47i,-101.031-2492.86i,-139.448-2443.02i,-132.394-2492.05i,-150.109-2551.4i,-129.009-2502.39i,-129.009-2502.39i,-146.46-2526.46i,-146.46-2526.46i,-150.621-2552.7i,-150.621-2552.7i,-16.0916-281.887j,-139.46-2443.02i
2016-10-07 09:00:00 PDT,+0+0j,-78.8155-2496.4i,-95.0818-2495.25i,-81.9745-2476.9i,-79.7814-2479.24i,+0+0j,-113.823-2502.7i,-115.935-2503.41i,-118.106-2504.08i,-120.512-2504.73i,-121.605-2505.74i,-120.513-2504.73i,-122.469-2506.48i,-120.628-2501.85i,-121.593-2506.62i,-126.82-2510.41i,-115.465-2485.34i,-120.23-2472.93i,-130.473-2446.97i,-139.909-2559.04i,-136.975-2569.3i,-141.404-2554.71i,-146.074-2554.4i,-150.857-2564.12i,-129.417-2509.25i,-126.635-2502.55i,-124.355-2495.88i,-140.398-2555.64i,-140.688-2551.98i,-141.051-2547.67i,-141.589-2542.66i,-146.578-2537.03i,-113.824-2502.7i,-25.1706-2501.58i,-25.1787-2501.6i,-24.1103-2396.77i,-137.424-2530.24i,-95.0743-2495.24i,-130.462-2446.97i,-124.266-2495.82i,-140.392-2555.64i,-122.387-2503.77i,-122.387-2503.77i,-137.429-2530.24i,-137.429-2530.24i,-140.888-2557.15i,-140.888-2557.15i,-15.0546-282.342j,-130.473-2446.97i
