# file...... underground_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-04-01 00:00:00 PDT,+115913+59744.1j,+115771+59716.4j,+115671+59697j,+37021.4+26015.8j,-2.07063e-08-9.15605e-09j
2016-04-01 01:00:00 PDT,+72351.5-53517.7j,+72286.1-53531.6j,+72240-53540.7j,+38570+27457.7j,+8.57736e-09-3.37667e-09j
2016-04-01 02:00:00 PDT,+72354.2-53517j,+72288.8-53530.9j,+72242.8-53540j,+38570.5+27458.3j,-1.4346e-08+1.40121e-09j
2016-04-01 03:00:00 PDT,+72273.5-53508.1j,+72208.1-53522j,+72162.1-53531.1j,+38538.2+27447.5j,+1.24242e-08-3.55638e-09j
2016-04-01 04:00:00 PDT,+72047.8-53511.9j,+71982.6-53525.7j,+71936.7-53534.9j,+38453.9+27415.4j,+1.03672e-08+7.30531e-10j
2016-04-01 05:00:00 PDT,+71837.9-53528.5j,+71772.9-53542.4j,+71727.1-53551.6j,+38374.8+27390j,-4.57925e-09-1.12457e-08j
2016-04-01 06:00:00 PDT,+71777-53492j,+71712.3-53506.2j,+71666.7-53515.5j,+38327.4+27408.5j,+1.45126e-08+1.4399e-09j
2016-04-01 07:00:00 PDT,+72066.1-53384.9j,+72001.4-53399.1j,+71955.9-53408.6j,+38401.5+27477.3j,-5.76622e-09+4.40743e-09j
2016-04-01 08:00:00 PDT,+72516.4-53316.9j,+72451.6-53331.2j,+72405.9-53340.7j,+38547.6+27556.7j,-1.11787e-08-1.29365e-08j
2016-04-01 09:00:00 PDT,+72839.4-53327.1j,+72774.3-53341.5j,+72728.5-53351j,+38671+27597.2j,-8.87664e-09+5.57555e-09j
2016-04-01 10:00:00 PDT,+72936.3-53330j,+72871.2-53344.3j,+72825.3-53353.9j,+38707.5+27608j,+8.28797e-09+4.50029e-09j
2016-04-01 11:00:00 PDT,+73035.6-53358.2j,+72970.3-53372.5j,+72924.3-53382j,+38757.5+27609.6j,+7.16432e-09+1.53279e-08j
2016-04-01 12:00:00 PDT,+73025.9-53325.5j,+72960.6-53339.8j,+72914.8-53349.3j,+38740.4+27619.1j,-6.13337e-09-2.28309e-09j
2016-04-01 13:00:00 PDT,+72954.5-53323.9j,+72889.3-53338.2j,+72843.5-53347.8j,+38712.5+27610.3j,+1.29297e-08-3.78439e-09j
2016-04-01 14:00:00 PDT,+72802.7-53320.7j,+72737.6-53335.1j,+72691.9-53344.6j,+38654+27590.2j,+1.30761e-08-1.00915e-08j
2016-04-01 15:00:00 PDT,+72278.4-53323.8j,+72213.7-53338.1j,+72168.2-53347.7j,+38455.3+27519.2j,+6.63928e-09-6.75365e-09j
2016-04-01 16:00:00 PDT,+71722.5-53568.8j,+71657.5-53582.7j,+71611.7-53591.9j,+38342.8+27362.8j,-1.50264e-08-1.52174e-09j
2016-04-01 17:00:00 PDT,+71349.8-53644.7j,+71284.9-53658.4j,+71239.2-53667.6j,+38230.5+27290.5j,-1.67354e-09-6.24459e-09j
2016-04-01 18:00:00 PDT,+70946.3-53645.8j,+70881.6-53659.7j,+70836.2-53668.9j,+38071.9+27243.5j,+8.94146e-09+7.13645e-09j
2016-04-01 19:00:00 PDT,+70668.6-53670.8j,+70604.3-53684.8j,+70559-53694j,+37966.8+27211.5j,-5.92011e-09+2.25213e-09j
