# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:51:41 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-07-01 00:00:00 PDT,-24.2009-2396.77i,-2063.56+1219.34j,+2087.76+1177.43j
2016-07-01 01:00:00 PDT,-24.142-2396.77i,-2063.59+1219.29j,+2087.74+1177.48j
2016-07-01 02:00:00 PDT,-24.1173-2396.77i,-2063.61+1219.27j,+2087.72+1177.5j
2016-07-01 03:00:00 PDT,-24.1573-2396.77i,-2063.59+1219.31j,+2087.74+1177.46j
2016-07-01 04:00:00 PDT,-24.2433-2396.77i,-2063.54+1219.38j,+2087.79+1177.39j
2016-07-01 05:00:00 PDT,-24.3724-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-07-01 06:00:00 PDT,-24.5541-2396.73i,-2063.35+1219.63j,+2087.91+1177.1j
2016-07-01 07:00:00 PDT,-24.5454-2396.73i,-2063.36+1219.62j,+2087.9+1177.11j
2016-07-01 08:00:00 PDT,-24.4855-2396.75i,-2063.4+1219.58j,+2087.89+1177.17j
2016-07-01 09:00:00 PDT,-24.4884-2396.75i,-2063.4+1219.58j,+2087.89+1177.17j
2016-07-01 10:00:00 PDT,-24.567-2396.73i,-2063.35+1219.64j,+2087.91+1177.09j
2016-07-01 11:00:00 PDT,-24.6316-2396.73i,-2063.31+1219.7j,+2087.94+1177.03j
2016-07-01 12:00:00 PDT,-24.7121-2396.73i,-2063.27+1219.77j,+2087.98+1176.96j
2016-07-01 13:00:00 PDT,-24.809-2396.71i,-2063.21+1219.84j,+2088.02+1176.87j
2016-07-01 14:00:00 PDT,-24.9574-2396.71i,-2063.13+1219.97j,+2088.09+1176.74j
2016-07-01 15:00:00 PDT,-25.2779-2396.67i,-2062.94+1220.23j,+2088.21+1176.44j
2016-07-01 16:00:00 PDT,-25.5606-2396.65i,-2062.78+1220.46j,+2088.34+1176.19j
2016-07-01 17:00:00 PDT,-25.5832-2396.65i,-2062.77+1220.48j,+2088.35+1176.17j
2016-07-01 18:00:00 PDT,-25.5017-2396.65i,-2062.81+1220.41j,+2088.31+1176.24j
2016-07-01 19:00:00 PDT,-25.5339-2396.65i,-2062.79+1220.44j,+2088.32+1176.21j
2016-07-01 20:00:00 PDT,-25.4188-2396.67i,-2062.87+1220.35j,+2088.28+1176.32j
2016-07-01 21:00:00 PDT,-25.0071-2396.69i,-2063.09+1220j,+2088.1+1176.69j
2016-07-01 22:00:00 PDT,-24.6319-2396.73i,-2063.31+1219.7j,+2087.94+1177.03j
2016-07-01 23:00:00 PDT,-24.3215-2396.75i,-2063.49+1219.44j,+2087.81+1177.31j
2016-07-02 00:00:00 PDT,-24.2376-2396.77i,-2063.55+1219.38j,+2087.78+1177.4j
2016-07-02 01:00:00 PDT,-24.1771-2396.77i,-2063.58+1219.32j,+2087.75+1177.45j
2016-07-02 02:00:00 PDT,-24.1594-2396.77i,-2063.58+1219.31j,+2087.74+1177.46j
2016-07-02 03:00:00 PDT,-24.2-2396.77i,-2063.56+1219.34j,+2087.76+1177.43j
2016-07-02 04:00:00 PDT,-24.2955-2396.77i,-2063.52+1219.43j,+2087.81+1177.34j
2016-07-02 05:00:00 PDT,-24.4168-2396.75i,-2063.44+1219.52j,+2087.85+1177.23j
2016-07-02 06:00:00 PDT,-24.596-2396.73i,-2063.33+1219.67j,+2087.93+1177.06j
2016-07-02 07:00:00 PDT,-24.5219-2396.75i,-2063.39+1219.61j,+2087.91+1177.14j
2016-07-02 08:00:00 PDT,-24.4623-2396.75i,-2063.42+1219.56j,+2087.88+1177.19j
2016-07-02 09:00:00 PDT,-24.4677-2396.75i,-2063.41+1219.56j,+2087.88+1177.19j
2016-07-02 10:00:00 PDT,-24.5549-2396.73i,-2063.35+1219.63j,+2087.91+1177.1j
2016-07-02 11:00:00 PDT,-24.6341-2396.73i,-2063.31+1219.7j,+2087.95+1177.03j
2016-07-02 12:00:00 PDT,-24.7072-2396.73i,-2063.28+1219.76j,+2087.98+1176.97j
2016-07-02 13:00:00 PDT,-24.8098-2396.71i,-2063.21+1219.84j,+2088.02+1176.87j
2016-07-02 14:00:00 PDT,-25.0081-2396.69i,-2063.09+1220j,+2088.1+1176.69j
2016-07-02 15:00:00 PDT,-25.3666-2396.67i,-2062.89+1220.3j,+2088.26+1176.37j
2016-07-02 16:00:00 PDT,-25.7724-2396.63i,-2062.65+1220.63j,+2088.43+1175.99j
2016-07-02 17:00:00 PDT,-25.8169-2396.63i,-2062.63+1220.67j,+2088.45+1175.96j
2016-07-02 18:00:00 PDT,-25.749-2396.63i,-2062.67+1220.61j,+2088.41+1176.01j
2016-07-02 19:00:00 PDT,-25.7441-2396.63i,-2062.67+1220.61j,+2088.41+1176.02j
2016-07-02 20:00:00 PDT,-25.6008-2396.65i,-2062.76+1220.49j,+2088.36+1176.15j
2016-07-02 21:00:00 PDT,-25.154-2396.69i,-2063.02+1220.13j,+2088.17+1176.56j
2016-07-02 22:00:00 PDT,-24.7146-2396.73i,-2063.27+1219.77j,+2087.99+1176.96j
2016-07-02 23:00:00 PDT,-24.3488-2396.75i,-2063.47+1219.46j,+2087.82+1177.29j
