# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:51:55 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-07-01 00:00:00 PDT,-24.2009-2396.77i,-2063.56+1219.34j,+2087.76+1177.43j
2016-07-01 01:00:00 PDT,-24.142-2396.77i,-2063.59+1219.29j,+2087.74+1177.48j
2016-07-01 02:00:00 PDT,-24.1173-2396.77i,-2063.61+1219.27j,+2087.72+1177.5j
2016-07-01 03:00:00 PDT,-24.1573-2396.77i,-2063.59+1219.31j,+2087.74+1177.46j
2016-07-01 04:00:00 PDT,-24.2433-2396.77i,-2063.54+1219.38j,+2087.79+1177.39j
2016-07-01 05:00:00 PDT,-24.3724-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-07-01 06:00:00 PDT,-24.4623-2396.75i,-2063.42+1219.56j,+2087.88+1177.19j
2016-07-01 07:00:00 PDT,-24.2996-2396.77i,-2063.51+1219.43j,+2087.81+1177.34j
2016-07-01 08:00:00 PDT,-24.0915-2396.77i,-2063.62+1219.25j,+2087.71+1177.52j
2016-07-01 09:00:00 PDT,-23.9718-2396.79i,-2063.7+1219.16j,+2087.67+1177.64j
2016-07-01 10:00:00 PDT,-23.9884-2396.79i,-2063.69+1219.17j,+2087.68+1177.62j
2016-07-01 11:00:00 PDT,-24.0161-2396.79i,-2063.67+1219.19j,+2087.69+1177.6j
2016-07-01 12:00:00 PDT,-24.1216-2396.77i,-2063.6+1219.28j,+2087.73+1177.5j
2016-07-01 13:00:00 PDT,-24.2583-2396.77i,-2063.54+1219.39j,+2087.79+1177.38j
2016-07-01 14:00:00 PDT,-24.4539-2396.75i,-2063.42+1219.55j,+2087.87+1177.2j
2016-07-01 15:00:00 PDT,-24.8917-2396.71i,-2063.17+1219.91j,+2088.06+1176.8j
2016-07-01 16:00:00 PDT,-25.3059-2396.67i,-2062.92+1220.25j,+2088.23+1176.42j
2016-07-01 17:00:00 PDT,-25.4563-2396.65i,-2062.83+1220.37j,+2088.29+1176.28j
2016-07-01 18:00:00 PDT,-25.4438-2396.65i,-2062.84+1220.36j,+2088.28+1176.29j
2016-07-01 19:00:00 PDT,-25.5339-2396.65i,-2062.79+1220.44j,+2088.32+1176.21j
2016-07-01 20:00:00 PDT,-25.4188-2396.67i,-2062.87+1220.35j,+2088.28+1176.32j
2016-07-01 21:00:00 PDT,-25.0071-2396.69i,-2063.09+1220j,+2088.1+1176.69j
2016-07-01 22:00:00 PDT,-24.6319-2396.73i,-2063.31+1219.7j,+2087.94+1177.03j
2016-07-01 23:00:00 PDT,-24.3215-2396.75i,-2063.49+1219.44j,+2087.81+1177.31j
2016-07-02 00:00:00 PDT,-24.2376-2396.77i,-2063.55+1219.38j,+2087.78+1177.4j
2016-07-02 01:00:00 PDT,-24.1771-2396.77i,-2063.58+1219.32j,+2087.75+1177.45j
2016-07-02 02:00:00 PDT,-24.1594-2396.77i,-2063.58+1219.31j,+2087.74+1177.46j
2016-07-02 03:00:00 PDT,-24.2-2396.77i,-2063.56+1219.34j,+2087.76+1177.43j
2016-07-02 04:00:00 PDT,-24.2955-2396.77i,-2063.52+1219.43j,+2087.81+1177.34j
2016-07-02 05:00:00 PDT,-24.4168-2396.75i,-2063.44+1219.52j,+2087.85+1177.23j
2016-07-02 06:00:00 PDT,-24.5042-2396.75i,-2063.39+1219.6j,+2087.9+1177.15j
2016-07-02 07:00:00 PDT,-24.2762-2396.77i,-2063.53+1219.41j,+2087.8+1177.36j
2016-07-02 08:00:00 PDT,-24.0685-2396.77i,-2063.63+1219.23j,+2087.7+1177.54j
2016-07-02 09:00:00 PDT,-23.9538-2396.79i,-2063.71+1219.14j,+2087.66+1177.65j
2016-07-02 10:00:00 PDT,-23.9749-2396.79i,-2063.69+1219.16j,+2087.67+1177.63j
2016-07-02 11:00:00 PDT,-24.0217-2396.79i,-2063.67+1219.2j,+2087.69+1177.59j
2016-07-02 12:00:00 PDT,-24.1157-2396.77i,-2063.61+1219.27j,+2087.72+1177.5j
2016-07-02 13:00:00 PDT,-24.261-2396.77i,-2063.53+1219.4j,+2087.79+1177.37j
2016-07-02 14:00:00 PDT,-24.5048-2396.75i,-2063.39+1219.6j,+2087.9+1177.15j
2016-07-02 15:00:00 PDT,-24.9804-2396.71i,-2063.12+1219.99j,+2088.1+1176.72j
2016-07-02 16:00:00 PDT,-25.5177-2396.65i,-2062.8+1220.42j,+2088.32+1176.22j
2016-07-02 17:00:00 PDT,-25.6901-2396.63i,-2062.7+1220.56j,+2088.38+1176.07j
2016-07-02 18:00:00 PDT,-25.6913-2396.63i,-2062.69+1220.56j,+2088.39+1176.06j
2016-07-02 19:00:00 PDT,-25.7441-2396.63i,-2062.67+1220.61j,+2088.41+1176.02j
2016-07-02 20:00:00 PDT,-25.6008-2396.65i,-2062.76+1220.49j,+2088.36+1176.15j
2016-07-02 21:00:00 PDT,-25.154-2396.69i,-2063.02+1220.13j,+2088.17+1176.56j
2016-07-02 22:00:00 PDT,-24.7146-2396.73i,-2063.27+1219.77j,+2087.99+1176.96j
2016-07-02 23:00:00 PDT,-24.3488-2396.75i,-2063.47+1219.46j,+2087.82+1177.29j
