# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:42 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-05-06 00:00:00 PDT,+2.32094e+06-962182i,+902094-342312i,+633023-417098j,+785826-202772j
2016-05-06 01:00:00 PDT,+2.29029e+06-964007i,+890116-342921i,+624800-417772j,+775373-203314j
2016-05-06 02:00:00 PDT,+2.29018e+06-964009i,+890091-342896i,+624760-417797j,+775328-203316j
2016-05-06 03:00:00 PDT,+2.34644e+06-960707i,+908519-342292i,+638775-416414j,+799141-202002j
2016-05-06 04:00:00 PDT,+2.47302e+06-952881i,+956895-340068i,+672349-413292j,+843771-199521j
2016-05-06 05:00:00 PDT,+2.60612e+06-944154i,+1.00886e+06-337135i,+707468-410246j,+889790-196773j
2016-05-06 06:00:00 PDT,+2.80066e+06-930525i,+1.07435e+06-333546i,+753710-406011j,+972600-190969j
2016-05-06 07:00:00 PDT,+2.74709e+06-934274i,+1.03686e+06-336195i,+734913-407857j,+975320-190222j
2016-05-06 08:00:00 PDT,+2.60182e+06-944137i,+974904-339672i,+693058-411730j,+933856-192734j
2016-05-06 09:00:00 PDT,+2.52623e+06-949108i,+948701-340706i,+673810-413653j,+903719-194748j
2016-05-06 10:00:00 PDT,+2.52925e+06-948919i,+948613-340808i,+674339-413549j,+906303-194562j
2016-05-06 11:00:00 PDT,+2.51242e+06-950086i,+945212-340988i,+671414-413726j,+895797-195372j
2016-05-06 12:00:00 PDT,+2.51104e+06-950121i,+941726-341263i,+669597-413878j,+899718-194980j
2016-05-06 13:00:00 PDT,+2.52104e+06-949476i,+946000-341062i,+672376-413615j,+902659-194799j
2016-05-06 14:00:00 PDT,+2.59518e+06-944601i,+973588-339790i,+691795-411790j,+929795-193021j
2016-05-06 15:00:00 PDT,+2.9017e+06-922944i,+1.08593e+06-334180i,+771490-403947j,+1.04428e+06-184817j
