# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-05-06 00:00:00 PDT,+2.32094e+06-962182i,+902094-342312i,+633023-417098j,+785826-202772j
2016-05-06 01:00:00 PDT,+2.29029e+06-964007i,+890116-342921i,+624800-417772j,+775373-203314j
2016-05-06 02:00:00 PDT,+2.29018e+06-964009i,+890091-342896i,+624760-417797j,+775328-203316j
2016-05-06 03:00:00 PDT,+2.34644e+06-960707i,+908519-342292i,+638775-416414j,+799141-202002j
2016-05-06 04:00:00 PDT,+2.47302e+06-952881i,+956895-340068i,+672349-413292j,+843771-199521j
2016-05-06 05:00:00 PDT,+2.58132e+06-945795i,+1.00036e+06-337558i,+701142-410836j,+879818-197400j
2016-05-06 06:00:00 PDT,+2.67332e+06-939448i,+1.03083e+06-335833i,+721310-409119j,+921182-194496j
2016-05-06 07:00:00 PDT,+2.42066e+06-955937i,+925299-341504i,+651705-415526j,+843654-198906j
2016-05-06 08:00:00 PDT,+2.09056e+06-975005i,+800194-346857i,+562751-423126j,+727615-205021j
2016-05-06 09:00:00 PDT,+1.91326e+06-984080i,+739099-348740i,+517590-426958j,+656566-208382j
2016-05-06 10:00:00 PDT,+1.79862e+06-989561i,+698708-350049i,+488116-429231j,+611798-210281j
2016-05-06 11:00:00 PDT,+1.7359e+06-992428i,+679489-350617i,+473524-430307j,+582884-211504j
2016-05-06 12:00:00 PDT,+1.79165e+06-989904i,+695656-350267i,+486214-429282j,+609782-210355j
2016-05-06 13:00:00 PDT,+1.82507e+06-988350i,+707922-349912i,+494987-428585j,+622158-209852j
2016-05-06 14:00:00 PDT,+2.0034e+06-979579i,+771236-347922i,+540947-424853j,+691220-206805j
2016-05-06 15:00:00 PDT,+2.44231e+06-954520i,+929104-341872i,+654386-414878j,+858816-197770j
2016-05-06 16:00:00 PDT,+2.86391e+06-926134i,+1.1053e+06-332322i,+775202-403181j,+983411-190630j
