# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-05-06 00:00:00 PDT,-24.208-2396.77i,-2063.56+1219.35j,+2087.77+1177.42j
2016-05-06 01:00:00 PDT,-24.1832-2396.77i,-2063.57+1219.33j,+2087.76+1177.44j
2016-05-06 02:00:00 PDT,-24.183-2396.77i,-2063.57+1219.33j,+2087.76+1177.44j
2016-05-06 03:00:00 PDT,-24.229-2396.77i,-2063.55+1219.37j,+2087.78+1177.4j
2016-05-06 04:00:00 PDT,-24.332-2396.75i,-2063.48+1219.45j,+2087.81+1177.3j
2016-05-06 05:00:00 PDT,-24.4201-2396.75i,-2063.44+1219.52j,+2087.86+1177.23j
2016-05-06 06:00:00 PDT,-24.4946-2396.75i,-2063.4+1219.59j,+2087.89+1177.16j
2016-05-06 07:00:00 PDT,-24.2893-2396.77i,-2063.52+1219.42j,+2087.81+1177.35j
2016-05-06 08:00:00 PDT,-24.0198-2396.79i,-2063.67+1219.2j,+2087.69+1177.59j
2016-05-06 09:00:00 PDT,-23.8747-2396.79i,-2063.75+1219.07j,+2087.62+1177.72j
2016-05-06 10:00:00 PDT,-23.7805-2396.81i,-2063.81+1219j,+2087.59+1177.81j
2016-05-06 11:00:00 PDT,-23.729-2396.81i,-2063.84+1218.96j,+2087.56+1177.86j
2016-05-06 12:00:00 PDT,-23.775-2396.81i,-2063.81+1219j,+2087.59+1177.82j
2016-05-06 13:00:00 PDT,-23.8023-2396.81i,-2063.8+1219.02j,+2087.6+1177.79j
2016-05-06 14:00:00 PDT,-23.9486-2396.79i,-2063.71+1219.14j,+2087.66+1177.66j
2016-05-06 15:00:00 PDT,-24.307-2396.75i,-2063.49+1219.43j,+2087.8+1177.32j
2016-05-06 16:00:00 PDT,-24.6491-2396.73i,-2063.3+1219.71j,+2087.95+1177.02j
2016-05-06 17:00:00 PDT,-24.8566-2396.71i,-2063.18+1219.88j,+2088.04+1176.83j
2016-05-06 18:00:00 PDT,-25.0025-2396.69i,-2063.09+1220j,+2088.09+1176.69j
2016-05-06 19:00:00 PDT,-25.2059-2396.69i,-2062.99+1220.17j,+2088.2+1176.52j
2016-05-06 20:00:00 PDT,-25.1392-2396.69i,-2063.02+1220.12j,+2088.16+1176.57j
2016-05-06 21:00:00 PDT,-24.8125-2396.71i,-2063.21+1219.84j,+2088.02+1176.87j
2016-05-06 22:00:00 PDT,-24.5213-2396.75i,-2063.39+1219.61j,+2087.91+1177.14j
2016-05-06 23:00:00 PDT,-24.2756-2396.77i,-2063.53+1219.41j,+2087.8+1177.36j
2016-05-07 00:00:00 PDT,-24.244-2396.77i,-2063.54+1219.38j,+2087.79+1177.39j
2016-05-07 01:00:00 PDT,-24.2132-2396.77i,-2063.56+1219.35j,+2087.77+1177.42j
2016-05-07 02:00:00 PDT,-24.2111-2396.77i,-2063.56+1219.35j,+2087.77+1177.42j
2016-05-07 03:00:00 PDT,-24.2657-2396.77i,-2063.53+1219.4j,+2087.8+1177.37j
2016-05-07 04:00:00 PDT,-24.3651-2396.75i,-2063.46+1219.48j,+2087.83+1177.27j
2016-05-07 05:00:00 PDT,-24.4537-2396.75i,-2063.42+1219.55j,+2087.87+1177.2j
2016-05-07 06:00:00 PDT,-24.5141-2396.75i,-2063.39+1219.6j,+2087.9+1177.15j
2016-05-07 07:00:00 PDT,-24.2429-2396.77i,-2063.54+1219.38j,+2087.79+1177.39j
2016-05-07 08:00:00 PDT,-23.9677-2396.79i,-2063.7+1219.15j,+2087.67+1177.64j
2016-05-07 09:00:00 PDT,-23.8171-2396.81i,-2063.79+1219.03j,+2087.61+1177.78j
2016-05-07 10:00:00 PDT,-23.7276-2396.81i,-2063.84+1218.95j,+2087.56+1177.86j
2016-05-07 11:00:00 PDT,-23.6709-2396.81i,-2063.86+1218.91j,+2087.54+1177.91j
2016-05-07 12:00:00 PDT,-23.7073-2396.81i,-2063.85+1218.94j,+2087.55+1177.87j
2016-05-07 13:00:00 PDT,-23.7317-2396.81i,-2063.83+1218.96j,+2087.57+1177.85j
2016-05-07 14:00:00 PDT,-23.8811-2396.79i,-2063.74+1219.08j,+2087.62+1177.71j
2016-05-07 15:00:00 PDT,-24.2372-2396.77i,-2063.55+1219.38j,+2087.78+1177.4j
2016-05-07 16:00:00 PDT,-24.669-2396.73i,-2063.29+1219.73j,+2087.96+1177j
2016-05-07 17:00:00 PDT,-24.8983-2396.71i,-2063.16+1219.92j,+2088.06+1176.79j
2016-05-07 18:00:00 PDT,-25.0475-2396.69i,-2063.07+1220.04j,+2088.12+1176.65j
2016-05-07 19:00:00 PDT,-25.2655-2396.67i,-2062.94+1220.21j,+2088.21+1176.45j
2016-05-07 20:00:00 PDT,-25.2051-2396.69i,-2062.99+1220.17j,+2088.2+1176.52j
2016-05-07 21:00:00 PDT,-24.8808-2396.71i,-2063.17+1219.9j,+2088.05+1176.81j
2016-05-07 22:00:00 PDT,-24.5832-2396.73i,-2063.34+1219.65j,+2087.92+1177.08j
2016-05-07 23:00:00 PDT,-24.3289-2396.75i,-2063.48+1219.44j,+2087.81+1177.31j
