# file...... underground_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-05-06 00:00:00 PDT,+115920+59754.7j,+115778+59727j,+115678+59707.7j,+37029+26016.7j,+2.60646e-09-4.80355e-09j
2016-05-06 01:00:00 PDT,+72372.2-53516.5j,+72306.8-53530.3j,+72260.8-53539.5j,+38578.8+27459j,+3.03262e-09-5.46568e-09j
2016-05-06 02:00:00 PDT,+72374-53516j,+72308.6-53529.9j,+72262.5-53539j,+38578.9+27459.4j,-8.17421e-09-6.7368e-09j
2016-05-06 03:00:00 PDT,+72294-53507j,+72228.6-53520.8j,+72182.6-53530j,+38546.8+27448.8j,-1.28704e-08+1.20322e-09j
2016-05-06 04:00:00 PDT,+72127.8-53525.8j,+72062.4-53539.6j,+72016.5-53548.7j,+38490+27421.3j,+1.22266e-08+3.6773e-09j
2016-05-06 05:00:00 PDT,+71996.4-53542.8j,+71931.3-53556.6j,+71885.4-53565.8j,+38441.3+27405.7j,+1.64398e-10+3.86296e-09j
2016-05-06 06:00:00 PDT,+71892.5-53483.7j,+71827.6-53497.8j,+71782-53507.1j,+38371+27421.5j,-6.30245e-09-1.58312e-09j
2016-05-06 07:00:00 PDT,+72200-53382.1j,+72135.2-53396.3j,+72089.6-53405.7j,+38454.5+27491.6j,-1.04189e-09+2.77721e-09j
2016-05-06 08:00:00 PDT,+72640.1-53322.2j,+72575.1-53336.5j,+72529.4-53346j,+38598.7+27568.1j,+6.92934e-09-2.07601e-09j
2016-05-06 09:00:00 PDT,+72890.4-53332.5j,+72825.3-53346.8j,+72779.4-53356.3j,+38694+27599.4j,+1.85293e-08-5.18898e-09j
2016-05-06 10:00:00 PDT,+73044.7-53336j,+72979.5-53350.3j,+72933.5-53359.8j,+38753.3+27617.2j,+6.15385e-09-3.64806e-10j
2016-05-06 11:00:00 PDT,+73128.9-53366.1j,+73063.5-53380.4j,+73017.5-53389.8j,+38797.4+27617j,+1.23894e-09-1.65833e-09j
2016-05-06 12:00:00 PDT,+73054.9-53330.7j,+72989.7-53345j,+72943.7-53354.5j,+38755.1+27618j,+4.91326e-09+5.71634e-09j
2016-05-06 13:00:00 PDT,+73009-53331.9j,+72943.8-53346.3j,+72897.9-53355.8j,+38738.3+27612.1j,-1.33112e-09-1.47249e-08j
2016-05-06 14:00:00 PDT,+72771.4-53327j,+72706.3-53341.3j,+72660.5-53350.8j,+38646.2+27581.6j,+1.43091e-08+8.57814e-09j
2016-05-06 15:00:00 PDT,+72184.2-53326.5j,+72119.5-53340.8j,+72074-53350.3j,+38422.8+27502.5j,+1.03616e-08-1.96089e-09j
2016-05-06 16:00:00 PDT,+71613.9-53557.7j,+71548.9-53571.6j,+71503.2-53580.8j,+38300.4+27347j,+8.09586e-09-9.1865e-09j
2016-05-06 17:00:00 PDT,+71267-53627.1j,+71202.1-53640.9j,+71156.4-53650j,+38196.7+27279.4j,+7.34454e-09+2.92915e-09j
2016-05-06 18:00:00 PDT,+71039.1-53645.2j,+70974.4-53659.1j,+70928.9-53668.2j,+38112.1+27251j,-6.93287e-09-3.61798e-09j
2016-05-06 19:00:00 PDT,+70721.2-53645.4j,+70656.8-53659.4j,+70611.4-53668.6j,+37983.3+27217.4j,-3.88898e-09-7.32376e-09j
2016-05-06 20:00:00 PDT,+70852.5-53678.9j,+70788-53692.9j,+70742.7-53702.2j,+38040.1+27238.4j,-9.95373e-09+6.91124e-09j
2016-05-06 21:00:00 PDT,+71379.6-53645.9j,+71314.8-53659.9j,+71269.2-53669.1j,+38233.6+27315.9j,+5.07611e-09+3.66343e-09j
2016-05-06 22:00:00 PDT,+71845.6-53602.7j,+71780.6-53616.6j,+71734.8-53625.8j,+38399.9+27382.8j,+3.74959e-09-9.34512e-09j
2016-05-06 23:00:00 PDT,+72226.8-53549.5j,+72161.5-53563.3j,+72115.5-53572.5j,+38532.9+27437.8j,+2.35595e-10-8.13456e-09j
2016-05-07 00:00:00 PDT,+72280.9-53528.8j,+72215.5-53542.7j,+72169.5-53551.8j,+38546.1+27447j,+1.84327e-09-8.59239e-09j
2016-05-07 01:00:00 PDT,+72326.9-53520j,+72261.5-53533.8j,+72215.5-53543j,+38561.8+27453.6j,-3.27729e-09-6.10664e-09j
2016-05-07 02:00:00 PDT,+72331.6-53517.3j,+72266.2-53531.1j,+72220.2-53540.3j,+38562.1+27455j,+2.03602e-08-6.30366e-09j
2016-05-07 03:00:00 PDT,+72239.3-53513.7j,+72173.9-53527.6j,+72128-53536.7j,+38526.8+27441.8j,-9.28655e-09-1.08798e-08j
2016-05-07 04:00:00 PDT,+72080.2-53534.3j,+72014.9-53548.1j,+71969-53557.2j,+38473.1+27415.2j,+1.86885e-08-1.84906e-10j
2016-05-07 05:00:00 PDT,+71943.6-53592.7j,+71878.3-53606.4j,+71832.4-53615.5j,+38440.3+27382.9j,+1.73531e-09-2.23037e-09j
2016-05-07 06:00:00 PDT,+71858.4-53599.5j,+71793.2-53613.3j,+71747.4-53622.5j,+38405.2+27376.9j,+4.17752e-09-8.93898e-09j
2016-05-07 07:00:00 PDT,+72283.9-53589.6j,+72218.4-53603.4j,+72172.3-53612.5j,+38568.5+27433.9j,+1.29589e-08-2.12168e-09j
2016-05-07 08:00:00 PDT,+72734.1-53559.9j,+72668.4-53573.7j,+72622.2-53582.9j,+38728+27500.8j,+1.2561e-08-5.82333e-09j
2016-05-07 09:00:00 PDT,+72992.5-53566.7j,+72926.6-53580.6j,+72880.2-53589.7j,+38825.3+27533.7j,+4.14609e-09+2.91167e-10j
2016-05-07 10:00:00 PDT,+73143.1-53574.7j,+73077.1-53588.6j,+73030.6-53597.7j,+38884+27551.1j,-2.21971e-10-2.21254e-09j
2016-05-07 11:00:00 PDT,+73234.3-53598.8j,+73168.2-53612.6j,+73121.6-53621.7j,+38928.4+27553.1j,+1.62463e-08-6.81084e-09j
