# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:41 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-06-03 00:00:00 PDT,+2.27417e+06-965032i,+881395-343644i,+620138-417954j,+772640-203434j
2016-06-03 01:00:00 PDT,+2.221e+06-968117i,+860612-344626i,+605950-419129j,+754434-204363j
2016-06-03 02:00:00 PDT,+2.21202e+06-968619i,+857563-344698i,+603690-419367j,+750765-204553j
2016-06-03 03:00:00 PDT,+2.26366e+06-965693i,+874524-344169i,+616649-418120j,+772484-203404j
2016-06-03 04:00:00 PDT,+2.34999e+06-960566i,+910181-342523i,+640397-415993j,+799409-202050j
2016-06-03 05:00:00 PDT,+2.52569e+06-949532i,+973588-339466i,+685091-412002j,+867013-198064j
2016-06-03 06:00:00 PDT,+2.72605e+06-935899i,+1.03963e+06-336141i,+732370-407677j,+954045-192080j
2016-06-03 07:00:00 PDT,+2.70405e+06-937334i,+1.01313e+06-338110i,+721889-408739j,+969026-190486j
2016-06-03 08:00:00 PDT,+2.60488e+06-943947i,+969056-340476i,+692404-411538j,+943417-191933j
2016-06-03 09:00:00 PDT,+2.55702e+06-947158i,+952661-340971i,+680804-412877j,+923556-193310j
2016-06-03 10:00:00 PDT,+2.59892e+06-944416i,+967306-340254i,+692026-411929j,+939589-192234j
2016-06-03 11:00:00 PDT,+2.61754e+06-943314i,+976034-339728i,+698872-411410j,+942630-192177j
2016-06-03 12:00:00 PDT,+2.67879e+06-939140i,+995494-338661i,+714200-410267j,+969099-190212j
2016-06-03 13:00:00 PDT,+2.73706e+06-935120i,+1.0165e+06-337464i,+729910-408984j,+990649-188672j
2016-06-03 14:00:00 PDT,+2.8463e+06-927349i,+1.05578e+06-335299i,+758850-406407j,+1.03167e+06-185642j
2016-06-03 15:00:00 PDT,+3.18335e+06-901299i,+1.17787e+06-328433i,+846686-397517j,+1.15879e+06-175350j
2016-06-03 16:00:00 PDT,+3.42685e+06-881367i,+1.29516e+06-320036i,+923244-388811j,+1.20845e+06-172520j
2016-06-03 17:00:00 PDT,+3.52153e+06-873026i,+1.34002e+06-316624i,+951201-385411j,+1.23031e+06-170991j
2016-06-03 18:00:00 PDT,+3.5059e+06-874344i,+1.33999e+06-316179i,+947836-385925j,+1.21807e+06-172240j
2016-06-03 19:00:00 PDT,+3.60854e+06-864848i,+1.38094e+06-312694i,+973855-383132j,+1.25374e+06-169023j
2016-06-03 20:00:00 PDT,+3.54583e+06-870408i,+1.36394e+06-313027i,+958225-385486j,+1.22366e+06-171895j
2016-06-03 21:00:00 PDT,+3.12246e+06-906341i,+1.20811e+06-324316i,+846164-397334j,+1.06819e+06-184691j
2016-06-03 22:00:00 PDT,+2.71434e+06-936784i,+1.05313e+06-334281i,+737748-407740j,+923459-194763j
2016-06-03 23:00:00 PDT,+2.38345e+06-958459i,+925053-341413i,+649572-415517j,+808825-201529j
2016-06-04 00:00:00 PDT,+2.32019e+06-962289i,+899770-342713i,+632223-416961j,+788200-202614j
2016-06-04 01:00:00 PDT,+2.27088e+06-965207i,+880301-343666i,+618962-418065j,+771613-203476j
2016-06-04 02:00:00 PDT,+2.25935e+06-965883i,+875384-343860i,+615856-418371j,+768106-203653j
2016-06-04 03:00:00 PDT,+2.32137e+06-962268i,+896902-343086i,+631658-416866j,+792815-202316j
2016-06-04 04:00:00 PDT,+2.40977e+06-956884i,+933698-341330i,+655925-414650j,+820150-200903j
2016-06-04 05:00:00 PDT,+2.57998e+06-945982i,+999851-337931i,+702002-410444j,+878132-197607j
2016-06-04 06:00:00 PDT,+2.76822e+06-933024i,+1.06905e+06-334115i,+749943-405926j,+949226-192982j
2016-06-04 07:00:00 PDT,+2.65456e+06-940969i,+1.02209e+06-336889i,+719417-408813j,+913054-195267j
2016-06-04 08:00:00 PDT,+2.54227e+06-948442i,+975986-339357i,+688271-411757j,+878017-197328j
2016-06-04 09:00:00 PDT,+2.48167e+06-952339i,+954219-340190i,+672900-413382j,+854552-198766j
