# file...... underground_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:41 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-06-03 00:00:00 PDT,+115924+59790j,+115781+59762.3j,+115681+59742.9j,+37044.9+26022j,+1.19796e-08+1.05094e-08j
2016-06-03 01:00:00 PDT,+72446.9-53496.9j,+72381.3-53510.6j,+72335.3-53519.8j,+38605.2+27467.6j,-7.65152e-09+3.53385e-09j
2016-06-03 02:00:00 PDT,+72461.6-53497.4j,+72396-53511.1j,+72349.9-53520.3j,+38610.3+27469.5j,-9.15888e-09+1.79513e-08j
2016-06-03 03:00:00 PDT,+72388.2-53490.1j,+72322.8-53503.8j,+72276.7-53512.9j,+38581.4+27459.3j,+2.06715e-09+3.0563e-09j
2016-06-03 04:00:00 PDT,+72278.5-53521.8j,+72213.1-53535.6j,+72167-53544.7j,+38550.5+27436.3j,-6.34527e-09+9.19637e-09j
2016-06-03 05:00:00 PDT,+72053.5-53508j,+71988.3-53521.9j,+71942.4-53531j,+38455.8+27415.6j,-4.50579e-09+8.75661e-09j
2016-06-03 06:00:00 PDT,+71799-53429.7j,+71734.3-53443.7j,+71688.7-53453j,+38322.6+27414.7j,-1.01851e-09-7.13977e-09j
2016-06-03 07:00:00 PDT,+71795.6-53307.5j,+71731.1-53321.8j,+71685.7-53331.2j,+38281.6+27448j,+1.7301e-09+1.07146e-08j
2016-06-03 08:00:00 PDT,+71925.7-53238.1j,+71861.2-53252.4j,+71815.9-53261.9j,+38304.8+27487.5j,+1.35067e-08+2.13657e-09j
2016-06-03 09:00:00 PDT,+71996.3-53243.6j,+71931.9-53258j,+71886.5-53267.5j,+38332.2+27496.6j,-5.07881e-09+1.72338e-08j
2016-06-03 10:00:00 PDT,+71941.6-53243.1j,+71877.1-53257.4j,+71831.8-53266.9j,+38311.3+27488.4j,+1.53756e-08-5.13543e-09j
2016-06-03 11:00:00 PDT,+71913.2-53271.8j,+71848.7-53286.1j,+71803.3-53295.5j,+38314+27473.4j,+1.54834e-08-2.74959e-09j
2016-06-03 12:00:00 PDT,+71835.9-53245.9j,+71771.5-53260.2j,+71726.3-53269.7j,+38272.9+27473.7j,-1.32569e-08+1.37477e-09j
2016-06-03 13:00:00 PDT,+71760.1-53246.8j,+71695.8-53261.1j,+71650.5-53270.6j,+38244+27464.7j,+1.39015e-08+2.33878e-09j
2016-06-03 14:00:00 PDT,+71616.3-53248j,+71552.1-53262.3j,+71506.9-53271.8j,+38189.2+27445.3j,+7.2824e-10+4.56826e-09j
2016-06-03 15:00:00 PDT,+71168.9-53253.2j,+71104.9-53267.5j,+71060-53277.1j,+38020+27382.5j,+9.37459e-09-3.08187e-09j
2016-06-03 16:00:00 PDT,+70833.9-53523.7j,+70769.5-53537.5j,+70724.1-53546.6j,+38003.8+27243.6j,-2.99426e-09+1.16843e-09j
2016-06-03 17:00:00 PDT,+70706.1-53605.9j,+70641.5-53619.6j,+70596.1-53628.6j,+37986.7+27201.4j,+1.22546e-08+5.44216e-10j
2016-06-03 18:00:00 PDT,+70739.8-53630.3j,+70675.3-53644j,+70629.8-53653.1j,+38003.8+27206.1j,-4.48081e-09-3.33854e-09j
2016-06-03 19:00:00 PDT,+70624.1-53633.4j,+70559.6-53647.2j,+70514.3-53656.3j,+37953+27197.7j,+1.41242e-08+4.20419e-09j
2016-06-03 20:00:00 PDT,+70730.8-53651.4j,+70666.4-53665.3j,+70621.1-53674.5j,+37992+27219.6j,+3.73299e-09-6.29795e-09j
2016-06-03 21:00:00 PDT,+71288.1-53627.6j,+71223.3-53641.4j,+71177.7-53650.6j,+38198.2+27302.2j,+7.83468e-09+3.73416e-10j
2016-06-03 22:00:00 PDT,+71815.4-53580.2j,+71750.3-53594.1j,+71704.5-53603.3j,+38386.3+27378.4j,+3.19702e-09+1.4387e-08j
2016-06-03 23:00:00 PDT,+72237.2-53530.7j,+72171.8-53544.5j,+72125.9-53553.6j,+38534.9+27438.6j,+1.22635e-08+1.2216e-08j
2016-06-04 00:00:00 PDT,+72325.3-53512.1j,+72259.9-53525.9j,+72213.8-53535j,+38561.4+27451.9j,-7.94755e-09+5.70616e-09j
2016-06-04 01:00:00 PDT,+72387.4-53502.6j,+72322-53516.4j,+72275.9-53525.5j,+38582.7+27461j,-9.33535e-09+8.26486e-09j
2016-06-04 02:00:00 PDT,+72403.5-53499.1j,+72338-53512.9j,+72291.9-53522j,+38587.6+27463.3j,-1.69093e-08+5.84887e-09j
2016-06-04 03:00:00 PDT,+72318.2-53494.9j,+72252.8-53508.7j,+72206.8-53517.8j,+38554.5+27451.4j,+8.51535e-09-3.21547e-09j
2016-06-04 04:00:00 PDT,+72206.5-53528.6j,+72141-53542.4j,+72095-53551.5j,+38523.4+27427.8j,-8.55874e-09+7.75045e-09j
2016-06-04 05:00:00 PDT,+71984.7-53566.1j,+71919.4-53579.8j,+71873.4-53588.9j,+38452+27388.2j,-6.84209e-09-1.07629e-08j
2016-06-04 06:00:00 PDT,+71743.9-53559.7j,+71678.8-53573.5j,+71633-53582.6j,+38353.6+27363.7j,+2.09691e-09+2.86628e-09j
2016-06-04 07:00:00 PDT,+71874.1-53534.8j,+71809-53548.5j,+71763.1-53557.6j,+38399.9+27384.7j,+5.93026e-11-1.31208e-09j
2016-06-04 08:00:00 PDT,+72021.8-53495j,+71956.6-53508.8j,+71910.7-53517.9j,+38442.5+27415j,-3.68879e-09+6.57767e-09j
2016-06-04 09:00:00 PDT,+72108.7-53495.8j,+72043.4-53509.6j,+71997.5-53518.7j,+38474.7+27427j,+4.40593e-09-9.34866e-09j
2016-06-04 10:00:00 PDT,+72053.9-53496.8j,+71988.6-53510.6j,+71942.7-53519.7j,+38454.3+27418.2j,-2.26748e-09-2.84245e-09j
2016-06-04 11:00:00 PDT,+72009.6-53527.6j,+71944.3-53541.4j,+71898.4-53550.4j,+38450.5+27401.7j,-9.87767e-10+4.59449e-09j
2016-06-04 12:00:00 PDT,+71974-53532.2j,+71908.7-53545.9j,+71862.8-53555j,+38439.1+27395.7j,+1.65683e-08+8.50367e-09j
