# file...... node150_swingbus.csv
# date...... Fri Oct 27 14:51:55 2017
# user...... mast9
# host...... (null)
# target.... node 185
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,voltage_A,voltage_B,voltage_C
2016-09-02 00:00:00 PDT,-24.1576-2396.77i,-2063.59+1219.31j,+2087.74+1177.46j
2016-09-02 01:00:00 PDT,-24.1231-2396.77i,-2063.6+1219.28j,+2087.73+1177.49j
2016-09-02 02:00:00 PDT,-24.1142-2396.77i,-2063.61+1219.27j,+2087.72+1177.5j
2016-09-02 03:00:00 PDT,-24.1576-2396.77i,-2063.59+1219.31j,+2087.74+1177.46j
2016-09-02 04:00:00 PDT,-24.2903-2396.77i,-2063.52+1219.42j,+2087.81+1177.35j
2016-09-02 05:00:00 PDT,-24.4769-2396.75i,-2063.41+1219.57j,+2087.89+1177.18j
2016-09-02 06:00:00 PDT,-24.5186-2396.75i,-2063.39+1219.61j,+2087.91+1177.14j
2016-09-02 07:00:00 PDT,-24.3234-2396.75i,-2063.49+1219.44j,+2087.81+1177.31j
2016-09-02 08:00:00 PDT,-24.0332-2396.79i,-2063.67+1219.21j,+2087.7+1177.58j
2016-09-02 09:00:00 PDT,-23.8866-2396.79i,-2063.74+1219.08j,+2087.63+1177.71j
2016-09-02 10:00:00 PDT,-23.8653-2396.79i,-2063.75+1219.06j,+2087.61+1177.73j
2016-09-02 11:00:00 PDT,-23.8569-2396.79i,-2063.75+1219.06j,+2087.61+1177.74j
2016-09-02 12:00:00 PDT,-23.9474-2396.79i,-2063.71+1219.13j,+2087.66+1177.66j
2016-09-02 13:00:00 PDT,-24.0077-2396.79i,-2063.68+1219.19j,+2087.69+1177.6j
2016-09-02 14:00:00 PDT,-24.1428-2396.77i,-2063.59+1219.29j,+2087.74+1177.48j
2016-09-02 15:00:00 PDT,-24.4847-2396.75i,-2063.4+1219.58j,+2087.89+1177.17j
2016-09-02 16:00:00 PDT,-24.8137-2396.71i,-2063.2+1219.84j,+2088.02+1176.87j
2016-09-02 17:00:00 PDT,-25.1134-2396.69i,-2063.04+1220.09j,+2088.15+1176.6j
2016-09-02 18:00:00 PDT,-25.2626-2396.67i,-2062.94+1220.21j,+2088.21+1176.46j
2016-09-02 19:00:00 PDT,-25.3531-2396.67i,-2062.9+1220.29j,+2088.25+1176.38j
2016-09-02 20:00:00 PDT,-25.1468-2396.69i,-2063.02+1220.12j,+2088.17+1176.57j
2016-09-02 21:00:00 PDT,-24.7948-2396.71i,-2063.21+1219.83j,+2088.01+1176.88j
2016-09-02 22:00:00 PDT,-24.4923-2396.75i,-2063.4+1219.59j,+2087.89+1177.16j
2016-09-02 23:00:00 PDT,-24.238-2396.77i,-2063.55+1219.38j,+2087.78+1177.39j
2016-09-03 00:00:00 PDT,-24.1918-2396.77i,-2063.57+1219.34j,+2087.76+1177.43j
2016-09-03 01:00:00 PDT,-24.1516-2396.77i,-2063.59+1219.3j,+2087.74+1177.47j
2016-09-03 02:00:00 PDT,-24.1448-2396.77i,-2063.59+1219.3j,+2087.74+1177.48j
2016-09-03 03:00:00 PDT,-24.1904-2396.77i,-2063.57+1219.33j,+2087.76+1177.44j
2016-09-03 04:00:00 PDT,-24.3332-2396.75i,-2063.48+1219.45j,+2087.81+1177.3j
2016-09-03 05:00:00 PDT,-24.5231-2396.75i,-2063.39+1219.61j,+2087.91+1177.14j
2016-09-03 06:00:00 PDT,-24.5602-2396.73i,-2063.35+1219.63j,+2087.91+1177.1j
2016-09-03 07:00:00 PDT,-24.2994-2396.77i,-2063.51+1219.43j,+2087.81+1177.34j
2016-09-03 08:00:00 PDT,-24.002-2396.79i,-2063.68+1219.18j,+2087.68+1177.61j
2016-09-03 09:00:00 PDT,-23.8682-2396.79i,-2063.75+1219.07j,+2087.62+1177.73j
2016-09-03 10:00:00 PDT,-23.8819-2396.79i,-2063.74+1219.08j,+2087.62+1177.71j
2016-09-03 11:00:00 PDT,-23.9111-2396.79i,-2063.73+1219.1j,+2087.64+1177.69j
2016-09-03 12:00:00 PDT,-24.0184-2396.79i,-2063.67+1219.2j,+2087.69+1177.6j
2016-09-03 13:00:00 PDT,-24.1338-2396.77i,-2063.6+1219.29j,+2087.73+1177.49j
2016-09-03 14:00:00 PDT,-24.3177-2396.75i,-2063.49+1219.43j,+2087.81+1177.32j
2016-09-03 15:00:00 PDT,-24.6789-2396.73i,-2063.29+1219.74j,+2087.97+1176.99j
2016-09-03 16:00:00 PDT,-25.1267-2396.69i,-2063.03+1220.1j,+2088.16+1176.58j
2016-09-03 17:00:00 PDT,-25.3991-2396.67i,-2062.88+1220.33j,+2088.27+1176.34j
2016-09-03 18:00:00 PDT,-25.5017-2396.65i,-2062.81+1220.41j,+2088.31+1176.24j
2016-09-03 19:00:00 PDT,-25.5575-2396.65i,-2062.78+1220.46j,+2088.34+1176.19j
2016-09-03 20:00:00 PDT,-25.318-2396.67i,-2062.92+1220.26j,+2088.23+1176.41j
2016-09-03 21:00:00 PDT,-24.9165-2396.71i,-2063.15+1219.93j,+2088.07+1176.78j
2016-09-03 22:00:00 PDT,-24.5687-2396.73i,-2063.34+1219.64j,+2087.91+1177.09j
2016-09-03 23:00:00 PDT,-24.283-2396.77i,-2063.52+1219.41j,+2087.81+1177.36j
